,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,N_Acc_R,Cerebellum_9_L,SN_pc_L,ACC_sub_R,Thal_VA_R,Thal_PuA_L,Thal_MDm_L,Pallidum_R,Putamen_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Angular_R,OFCant_L,OFClat_R,Thal_PuM_L,Fusiform_R,OFCpost_L,Frontal_Inf_Tri_R,Cingulate_Post_R,Cerebellum_7b_R
OFCmed_L,-0.08586378227268673,-0.12253885737523593,0.3670184822943274,0.07652385105663673,-0.027910640352989027,-0.1270145330841478,-0.2035861331976054,-0.46615729706207804,-0.09733144666215311,0.3529077536267507,-0.24083355315718546,0.2521934412926568,-0.12999253543166087,-0.008930972229272964,-0.4196081991915385,0.24961340994969267,0.18859734951774265,0.4544226706131373,0.03286531713402293,0.13521540413320687,-0.19778817334054316,0.46634912573238074,0.21022971638088922,0.14730465753449115,-0.24436760625454526,0.3191328379443486,0.136116298676493,-0.01766531469254982,-0.008857676035438413,0.0786160643248193,-0.3042127675795063,-0.3101812779636595,0.035507902185142826,0.5095169235835125,0.4575459197148333,0.49464749825926707,0.4076501235517819,-0.3499952351805873,-0.0734405569227582,0.3628643321703212,0.363675899171447,0.5763501682046934,-0.11531560812981065,0.3751774671406274,0.2895767675867237,0.02752038070262803,-0.3221712739871104,0.407993401207507,0.14654097209683284,-0.08522622733358945,0.33763385957774833,0.32306548197719354,0.44687240869677436,-0.2962838207420137,0.1282362231538895,0.3422678845370041,0.32033814865774984,-0.250796713861774,-0.13422981432253578,0.14741442687439665,0.02828195961830296,-0.34600808116166654,-0.05200314803204034,0.48528772377018337,0.24921037457649495,0.4547030645551666,0.09794298989935732,0.264031479587503,-0.3464905689347516,0.45388346510118605,0.513415658182943,0.53808602898973,1.0,-0.02195154093390793,0.01710441408402819,0.20782481397903432,0.044933131461120386,0.19523786000550808,0.20922574726448254,0.6822691049641928,-0.1686034696142206,0.18024647974142424,0.4622610837848557,-0.10503069953434604,-0.14593041442266758,-0.22299966627223225,0.095310128930742,0.53274289021371,0.3607483777847082,0.051504625993647024,-0.3523103813551599,-0.30159956558516093,-0.029226424457493513,0.2434372962331774,0.0038725356796142237,0.3072425192255508,-0.0077160404487574994,-0.1996924936513024,-0.3501145719008702,-0.16775525580164227,-0.2426284987109298,-0.13528431736503682,0.0878598631347447,-0.012207216076186146,0.2876459101180408,0.43665948959369744,0.34822240340049687,-0.32743274386238436,-0.06547093789805489,0.0014811559822110424,0.21179440180737077,-0.035791293888990085,0.0447656205502592,-0.0223343545058029,0.1285170811476376,0.01573544012784429,0.09573064982754527,-0.03389288370079421,0.10573568731427851,-0.37934400375544897,0.31791902749666956,-0.2735192878046809,0.6003043007284281,0.4967390220951319,0.029651206479968266,-0.04100977340060339,0.5647514960152228,0.23498357904046882,-0.04769316252733738,-0.28847462189349105
Thal_MGN_R,0.10802150410978001,0.38634275105240334,0.0537077113133122,0.2942402605996757,0.27664210628746116,0.09832213739482677,-0.020105437099880615,0.22581190995115985,0.29393956633207746,0.41987825060714434,0.07782183180917604,-0.05399082416642547,0.3335964747037244,0.004131066693411199,0.2512691821155603,0.048892290394690015,0.3747516267879707,0.3614166380606076,-0.15087981011893842,-0.0795735439665089,-0.025317988110086415,0.059481462792405675,0.5560247422584099,-0.14813290969442472,0.25264598550517103,0.12811995866597964,0.31479096701533915,-0.13650934513256777,-0.0670175918984795,0.09296817848188808,0.40631769504913184,0.23884129476588975,0.01621220991848846,0.12287569702410647,0.11426742527058875,0.35994860821329255,0.08561190793598424,0.2728195020244156,-0.3488843881221923,-0.11086041958315154,0.012482883519114477,0.12089982959695789,0.024931345873079786,0.18052494276742434,-0.046010629343663526,0.2840506317495995,0.3104910906504466,0.008656078613499986,-0.08203932979618192,-0.05094618784096983,0.4782498321817619,0.007405817382476074,0.05782830076127282,0.09143356484495047,-0.007612681438195901,0.2587066568692199,0.28401775850755706,0.3086048654502706,0.00435601715528003,0.03776629576103837,0.36812918078764634,0.2253633961917078,0.036175718932161795,0.15669171352326508,0.34877283503482626,-0.05344000775656372,0.19775322096997922,0.2552250367895627,-0.028096204464323937,0.15589451476968394,0.22106894708200048,0.03899971968997162,-0.02195154093390793,1.0,0.28869287882260003,0.14386381215434893,0.0730606984758675,0.3567688532547596,-0.03505514468417493,0.09556904258918565,0.2652764598459308,0.13805549287077976,0.24072740013979574,0.47653110276170646,0.1518160373643322,0.5131964368905158,0.4363442540368916,0.4245118004702922,0.28862844401843474,0.4469400796985944,0.16317415459407014,0.3054340766605536,0.3933816785907964,0.41885371401189897,0.02638758712696256,0.03050721477961626,-0.14850706089136578,0.26861648798726606,0.23186189118028697,0.2538198163642015,0.18907949252376444,-0.13296197895820863,0.5574475303206985,-0.04774978122043671,0.2944362014205034,0.015624239932850429,0.16433588828441,0.14458773941773723,0.04308036396383778,-0.05157936966934127,0.5996514174544265,0.4915698701930511,0.15149919119625782,0.2967360584572027,0.13312223176412336,0.37715487812858983,0.04574874492674224,0.30920098338796276,0.5148810012867452,0.05212998814279408,0.21327894125184943,0.06313162065625055,0.21845171759456217,0.08318883857626708,0.4029491228741991,0.3378419079100397,0.2547366114652431,0.2632980867152774,0.2148815897547511,0.10466842720126067
Temporal_Mid_L,-0.016949398890291928,0.5242225233445117,-0.33084421472551,-0.08977715899939302,0.5797461580947503,0.013227462052250819,0.26108917025411,0.4988562417876006,0.2919244435742727,0.2865758215639848,0.45592167086173974,-0.47978141881034236,-0.018360490264113818,-0.11893311450175251,0.6133624018547845,-0.5066565788498244,0.6088928663813414,-0.13079600779926978,0.14490525857056516,-0.19673491862220122,0.44501025359777674,-0.42471684219060346,0.6718313477437535,-0.2600308299013588,0.6342632366387531,-0.3729645465776483,0.3394349352810375,-0.23474632632143086,-0.24943371371070405,0.001382717024811698,0.5732185212101162,-0.14825714749580815,0.23112431526441649,0.2599116740585181,-0.0019338791354414735,0.09892068132122503,-0.5095260471863351,0.636569563731928,-0.19358562653289246,-0.5106244115506431,-0.3837172866087911,-0.12494342019457422,-0.291570825967383,0.3659921812199151,-0.34620059239573436,-0.04932277395272857,0.6926372713054672,-0.2975707318230795,-0.26122368965433246,-0.041777175259809014,0.36064512970097984,-0.12473744564407296,-0.13999054940316003,-0.021186236460522184,0.15194175261573425,-0.22783633270411757,-0.08883542754075117,0.7692251166630706,0.3827391929646253,-0.18559917625903619,0.692444883026038,0.5310825276676809,0.39830584526180285,-0.012948018807555809,0.1419699924128388,-0.3996313333583919,-0.16680400579875415,0.619704131188011,-0.35104952178230103,-0.2904665623142947,0.22189345886706272,-0.054199857953632614,0.01710441408402819,0.28869287882260003,1.0,0.2900577634765623,0.034312476590503516,0.519480996739254,-0.1669943249863662,-0.18477659277597114,-0.19151393441738726,-0.09112246323006311,0.3524678500628161,0.730181291721068,0.3432802300630631,0.16758792804503495,-0.17698359458872973,0.032627322622087,0.5634842785659113,0.3973764742003744,0.3624656616343754,0.7268320094719607,0.37760234021908595,-0.09266544567473281,-0.13475985405213567,-0.041519364860675756,-0.2210583547312332,0.3361090050645491,0.5210992335326784,0.6190911712791171,0.5798037265591681,0.051993351685353545,0.16566567731727547,-0.1685030194367369,-0.009798937333829591,-0.25528345737240526,0.2364723898488823,0.5967244330415165,0.060361933225572095,0.10804384968022922,-0.044415802534919134,0.823872991572635,0.49235362765856194,-0.3065682838233648,-0.4393326072588006,0.18761693221719958,0.1363625249138115,-0.2852964408780844,-0.1537475821571344,0.1933481621036379,0.14324799225457313,0.16673757158964583,-0.21045326390564498,-0.4304276045146158,0.6377743403191285,0.2738162125077468,0.4809858678441052,-0.28302118517666797,0.3298158432845289,0.4000486928514931
Thal_LP_R,-0.0991058426050439,-0.018203726187720915,-0.1162335702441075,-0.09171503648643678,0.04671832708305531,-0.13831925023619276,-0.002451265206411898,-0.09206935896682392,0.1040784322788595,-0.18089993851825872,0.24119738509570873,-0.11562312588325747,-0.21411663525460264,-0.06403899828829297,0.024824441208878105,-0.24834433974512288,-0.12064294023043762,-0.12607669602939844,-0.17448059062774157,-0.11682667993801794,-0.16180963308083637,0.1047484239178899,0.1935205820416319,-0.2193041073457065,0.2718270652962575,-0.1427948506581901,0.035139483829388564,-0.17842877772454369,-0.26395527757158826,0.1405650522128608,-0.07817484224329482,-0.5728077888227844,0.03111208571329352,0.19566923713461082,0.2481794385583613,0.00602472119816347,-0.042699324685890105,0.2998283811389016,-0.4466052205670342,-0.19990759612505124,-0.04454889055349119,0.12660851747488672,-0.3422582613986544,0.32514771603633474,0.15906794461888352,-0.25456662799292085,-0.059208405949925616,0.37406626970053325,0.01587415030376051,-0.06601215900357708,0.12910413522854552,0.11087774212605114,-0.005604679143235169,0.1739536996821084,0.11709232660704867,-0.18945042666843248,-0.1923673691127937,0.41389948499967716,0.2109560157138477,-0.14729113796049753,0.18509038573327816,0.053558127217850235,-0.18613002444196317,-0.03758501767692734,-0.16672847523866616,-0.11347498752227761,-0.20853740547233018,0.437029822025382,-0.3965136457103679,0.20238398679926878,0.5934511977142302,0.14136385060990136,0.20782481397903432,0.14386381215434893,0.2900577634765623,1.0,0.13094763849792898,0.3485088426405216,-0.1625582298310858,0.3361152797802264,-0.16948961352107872,0.08042530248569814,0.4342380682484045,0.3079189424709931,0.16597672221780965,0.012677577993533178,-0.15140729873544817,0.017007040008367755,0.3630580901802375,-0.3291331817024051,-0.2489694818750617,0.07150167341909353,-0.05935591433310982,0.16701288814158247,-0.29224646657914355,-0.01766065590160009,-0.2612191509143155,0.31261563526195435,0.07832739594301735,0.14074415853769343,0.2227112379530411,0.2993386524365922,-0.11516931257283142,-0.18095783602690163,-0.2420518361759617,0.049975511175666516,0.7441718772564679,0.2297559531536146,-0.03006148184793323,-0.07394611837455574,0.07336874484065642,0.2768950827154308,0.14529548507320422,-0.12678572342814193,-0.4110621241798438,-0.14507026752656638,0.22492439621352475,-0.22726610588578047,-0.24799413976766022,0.04632451484486836,-0.0664585742984729,-0.04277589680619615,-0.024028612232153974,0.088834609033675,0.24927097244006613,-0.17046472318638473,0.44114403570985566,-0.07296973763322907,-0.022109412013422525,0.030639795589487154
Cingulate_Post_L,0.16125732051326128,0.10643852667956241,0.35916472624399576,0.5761253365664182,-0.04319078461505702,0.6184443462269099,0.15961542241956558,-0.13558054743830558,0.4293337962372336,0.28374480244025996,-0.08929988139257751,0.4629363404185467,0.413970246592071,0.6121312847542865,-0.10133715727622625,0.40320393742641075,0.10287905998273292,0.05769935416133995,0.19930814636269584,0.4739343701497201,-0.08019702658512415,0.4376062957965929,0.09252051101171022,0.342282281014734,-0.024324803370418438,0.5395426364054776,0.47104922936217763,0.33410569158830333,0.500488419066736,0.5879849050056148,0.03364179444095236,-0.05518401487989311,0.37616832871245787,0.43300130246038915,0.46924426152103504,0.39028364056419323,0.3713060067435271,-0.04087507272332569,0.10817599672018964,0.2587793407796399,0.5014321525739953,0.4704589508960551,0.4076252960444202,0.2940784970471912,0.26431167910941367,0.6038688088014065,0.029655886050982638,0.3888178506025027,0.4900718025325609,0.4182968828275641,0.5057098418751691,0.4675057620241116,0.5335686243490558,-0.048983046625889995,-0.12267749039332432,0.456530474165883,0.09043714304277095,0.0748700093748896,0.06107034734662229,0.5356783178857214,0.1813237360273771,0.1453648904587899,-0.08275153701177386,0.3130682411971477,0.3139221167772342,0.37211290721545154,0.6312808449773921,0.38614145085460816,0.05604812864607375,0.35881492244021984,0.2095623449176441,0.43159936064172,0.044933131461120386,0.0730606984758675,0.034312476590503516,0.13094763849792898,1.0,-0.006443678499368229,0.4418212864355554,0.232890669243188,0.07067431229202807,0.5908944891088989,0.49611317852053877,0.16372578368827087,0.3252172631209752,0.06202635019507348,-0.0996506605013882,0.2860219822466172,0.3251434843503592,0.08755606289360772,0.16790053773142388,-0.011033128805601807,0.5211824737599049,0.5071393312943292,0.4805714401167083,0.54629148571479,0.2613890142190006,0.44013409559290095,-0.1520723590411578,-0.08494837333131924,0.12573562625896081,0.11885766682440345,0.31325541274266633,0.5991714813704676,0.3904880852048464,0.5295515424480481,0.2207279885716468,-0.12759447531972198,0.6344815819561165,0.3236116642713051,0.24471204581833714,0.12713949810890668,0.1384155992431873,0.10332014335794308,0.21325172435971848,0.33470353724866253,0.4382435644550671,0.38606457298487074,0.4217028679712784,-0.09209105931267007,0.4586611585894624,0.40653158659219135,0.24911118123767037,0.3598496501522731,0.4285102992500693,0.4523023016567978,0.08206229311948984,0.527777820049881,0.7713082335681607,-0.019932574437726742
Temporal_Pole_Sup_R,-0.1561104785421688,0.3363896584814405,-0.030537073090396636,0.2605967332029718,0.4824154955679074,0.01851666345719836,0.2706984122623573,0.4493906978043842,0.4041148732020002,0.29697863239022176,0.4662053749305871,-0.43380481095371737,0.05335026472788575,-0.13846095897996927,0.4407439350650534,-0.4628471126870519,0.25245523776080275,0.27946530136559233,-0.06123356599888185,-0.3358429321391045,0.3429397333103396,-0.024586274475468385,0.5855875435664726,-0.3479433304322129,0.5135454187953147,-0.22345528906376103,0.29181059399667975,-0.22326703571863402,-0.23301879893006397,0.09254558970880895,0.4415083475675598,-0.29839374460346096,0.10573987380168834,0.2272209153657763,0.041680115181203646,0.10827807687486275,-0.05173572236829487,0.550653988938668,-0.4237499732518253,-0.4648936737312615,-0.22174777091159528,-0.03206213833125242,-0.37432776397612993,0.1231029597243372,-0.29769697742727685,-0.044773082729540024,0.4440833995498179,-0.2579701910995569,-0.3630561360965066,-0.1239862781010065,0.3709275541862165,-0.12323393309281201,-0.10567093393506177,-0.23598235336365556,-0.08170340487220984,-0.06624447372079272,0.06008649425846508,0.6110345971756609,0.2650228694667444,-0.21361268036159678,0.6429218130049175,0.40110874157401927,0.3640247146352824,0.23913470079405194,0.28175145446766364,-0.241051889655377,-0.22959552129619537,0.36347164606912125,-0.2714159575195546,-0.11895981840498986,0.39073100794235727,0.14359618911867694,0.19523786000550808,0.3567688532547596,0.519480996739254,0.3485088426405216,-0.006443678499368229,1.0,-0.28140579881608674,0.03006796553331137,-0.17894907587835868,-0.17881118775790253,0.27280037980965194,0.6078252798635677,0.30604754926592925,0.08459170928989447,-0.16257787382955383,0.2745037526442671,0.4621445997994909,0.3057886863933193,0.27764524056062884,0.5086975015025634,0.2660689855018529,0.0047300107573297594,-0.26763834194819663,-0.11804861829535054,-0.303198989894841,0.24947817711486406,0.27245013900215964,0.5821137838834146,0.5368019183753285,0.007618113315243556,0.10207219813378066,-0.33505860205735993,-0.1861078210263447,0.007016820339557502,0.3223446368596643,0.41998071071177967,-0.16212602372892482,-0.03127654767815527,0.11577467446696695,0.6237071406917098,0.5695946317297719,-0.17834060179520755,-0.29672749540274007,0.3400179195091818,0.022470431290703304,-0.4575391661655295,0.036750041687904314,0.08471220182813877,-0.05361508241561157,0.1741286123172867,0.0009856850537642576,0.017864921979152317,0.4231854427575141,0.24045734822943668,0.5857360084875324,-0.21414081033398735,0.12810421272124042,0.34794852721679304
Paracentral_Lobule_L,0.022612660153417365,-0.23978487749787786,0.6172118825360646,0.4785009391738114,-0.3681228311908031,0.5405651647433122,0.14944012502893875,-0.5233952823306083,0.08664866500141502,0.24993282777092807,-0.3022163973301043,0.7577200659022687,0.046843346954039945,0.7430753690012335,-0.5035836179204353,0.7359144248551648,0.29479530680378363,0.14805171576639972,0.11945131720755392,0.8942188709368672,-0.3055615351130098,0.6459151918869874,-0.16147466002078414,0.9200184853343686,-0.2626251940353117,0.7417285734702994,0.44646259159541013,0.781922105204634,0.8197056274849089,0.5585978389060027,-0.20485553649218619,0.2960504672765533,0.6489934560153745,0.409216931137965,0.6563415120167725,0.5668750536603114,0.5144897631895838,-0.5343168139763157,0.22903668102392344,0.7541675806003436,0.8050938406439677,0.7158275933533776,0.5426383715432336,0.49662961617465634,0.6134148976053814,0.6102445358686305,-0.2178365789762311,0.5238545629865858,0.7139904833195558,0.5723566446965164,0.1933747538343013,0.7059650647802724,0.8066555079772627,-0.09625961998021859,0.08779524660354655,0.6832692946005803,0.47259035425070517,-0.3604728766758623,-0.26126258485747483,0.9309057753543375,-0.05480828078397796,-0.3056704320287113,-0.23661682450628127,0.3691838213430265,0.2699663475177267,0.6260299053256487,0.7167122938598705,0.26137252478792083,0.14857589094091017,0.5340915465094693,0.2016387780141379,0.6268727880792326,0.20922574726448254,-0.03505514468417493,-0.1669943249863662,-0.1625582298310858,0.4418212864355554,-0.28140579881608674,1.0,0.44137546275122075,0.2757443741143961,0.6634462306555181,0.2935630102450798,-0.307488493577869,0.28403489492481554,0.008585879359360305,0.17757681857741894,0.3292641694630789,0.060295266809923156,-0.08244484203179492,-0.03720443696673385,-0.24022544429353104,0.39981589301667614,0.5924223033811233,0.5773482188225438,0.8932795518906177,0.7332060886903689,0.06633555298673692,-0.4285685590617523,-0.47285842909136105,-0.12867563670013168,0.0687132521378392,0.4114298615952982,0.8244726736056501,0.6747056895889547,0.7242356721449865,0.009945965444517382,-0.568604787440548,0.6952747652970506,0.6876864953183399,0.23508852469338595,-0.2602183094584573,-0.2881759306267301,0.24483263146750406,0.5028286839324428,0.1242687287888899,0.3147698754056623,0.6300382560159029,0.5493253125730716,-0.3698713285081999,0.6750076149290836,0.2791268163577783,0.5415198365767032,0.6365831911287759,-0.016574463610954424,0.35474532706469564,-0.15904324372206963,0.7360353305697819,0.3212768627400536,-0.29175647523315446
ACC_pre_L,-0.12522739269136868,-0.3416521852382707,0.5866965107049531,0.246131767886228,-0.31271357464106775,0.008661743799254124,-0.2677030376714505,-0.709306817302704,-0.043906864162266336,0.3073781200983714,-0.3437920790053849,0.5277572673079632,-0.17653822546963302,0.2025210288241764,-0.643578740040674,0.49841468829502045,0.039951125455941885,0.5528395360869213,-0.0029580522125696182,0.38705277392306636,-0.42231311008222283,0.7719504821917829,0.04550588897190892,0.3771113912331951,-0.2959881712040562,0.5671725093388559,0.16071096935367143,0.18956574295152645,0.1827723673764241,0.24605326687855777,-0.46498394749962824,-0.28142283767191034,0.08590395647493591,0.45398370677898003,0.6208416032765541,0.5917962564203229,0.6946009497600958,-0.4848954202322806,-0.14607688998943968,0.6047270015359846,0.6710444557527089,0.781216158882467,0.10582142576591672,0.469031002143545,0.5691379935028112,0.17646731468693763,-0.5101853246357703,0.7104226982277063,0.4057534529355896,-0.009983924095202717,0.29765273077221954,0.5012733262879163,0.6746270653159149,-0.18708029644198673,0.15296254281769975,0.5497057347491798,0.380605250007275,-0.3594982895162519,-0.2997924433212419,0.3866648739407849,-0.13811537470033886,-0.5297517915964088,-0.340521888452531,0.5788269572034128,0.2288438989369137,0.5862694438712301,0.2895007941112162,0.2421124346558511,-0.33889464278389103,0.7359836450273577,0.6891110651392915,0.7108440321675936,0.6822691049641928,0.09556904258918565,-0.18477659277597114,0.3361152797802264,0.232890669243188,0.03006796553331137,0.44137546275122075,1.0,0.032916821386821914,0.4071017715788908,0.5121943817874635,-0.22892689945338346,-0.10856859435235498,-0.13880656499375696,0.17534186083413072,0.6016247100159305,0.3209688495304074,-0.1535835229223659,-0.5378272801824373,-0.5014628099044449,-0.02267714245390457,0.4778387714989427,0.17204232318078058,0.5175528635132476,0.1298730015684469,-0.14068188954456037,-0.5011832457648294,-0.43205035299090205,-0.36027065155751853,0.0203252524723987,0.17875083094797772,0.22682197851483085,0.4636594507376482,0.6775808518793182,0.5246346964863107,-0.5203333679901609,0.15792443330062722,0.13193722795517474,0.42557215120073566,-0.20707578695588857,-0.14796939130617315,0.1669024328731967,0.32766038276409726,-0.08505614917455473,0.15645115441415608,0.24269824877210538,0.2975464123202855,-0.45518636063311474,0.4258116405477001,-0.28329311707464416,0.6962224903029646,0.7685571157138807,-0.09023187241855768,-0.057610336502112225,0.4292056787859255,0.5489429204382411,0.027833307808114563,-0.4444118248578032
Thal_MDl_R,0.014855550891186902,0.16777542445995827,0.17025591852155542,0.040901368714403905,-0.20080023914381467,0.18520658494067618,0.05854673416331628,-0.11808444435251007,-0.15797283592156894,0.0774742581164558,-0.18462649930840286,0.35980948998219603,0.22995513243635304,0.19924910505456067,-0.13325596610466636,0.30780837973878705,0.058442303814770745,0.1504225610824616,-0.02274621544301331,0.26777953036267443,-0.13840928049222284,0.1814613732520261,-0.1275587491809377,0.28515985531306126,-0.18567451328970888,0.20476534080009384,0.026216681324690762,0.29543520980955096,0.28128328737075164,0.17421144908683733,-0.05746516884633683,0.3163969339874908,0.1819961950465287,-0.30708209041839646,0.09757822362469454,0.07786514269633622,0.16261425245662975,-0.18568837903886873,-0.08083535448821774,0.2069504712301851,0.21129140935767965,0.1482064799567498,0.5219644507564251,0.009901495841365024,0.14645326909017645,0.16143604105746062,-0.15117692132859986,0.18306846719642325,0.3125764082904719,0.273963726135534,0.02872531962474567,-0.00788141193366778,0.2120280347155812,0.10988075006992143,0.04494816209361098,0.31574511160641955,0.10329973894736444,-0.21301217698509556,-0.1300577661928084,0.2813070222245039,-0.07441886527794614,-0.10656056076948366,-0.10098167726985852,0.24055502204122503,-0.06097128405061295,0.040847893865590415,0.3122618922096211,-0.08877392130296763,0.254295051366043,0.2721681888903684,0.015297838732104854,0.2356472126171392,-0.1686034696142206,0.2652764598459308,-0.19151393441738726,-0.16948961352107872,0.07067431229202807,-0.17894907587835868,0.2757443741143961,0.032916821386821914,1.0,0.15673161811426375,-0.08296932798869351,-0.2520054240649475,0.04421735210667552,0.7125247681051383,0.41437067556478796,0.11515001101250029,-0.21298736829778617,0.006987202939736602,0.033176213906311314,-0.05562880367565079,0.06644270834455242,0.04665507213079062,0.5208723035176268,0.17004590159361022,0.296565072495578,0.14216492879195644,-0.09626641127131359,-0.1372428511956518,-0.11060219850464052,0.02329258246030791,0.33352219063781935,0.31548366474784506,0.3553933033467784,0.14500912046460845,-0.055438221757221316,-0.13897405106443625,0.3432311513017546,0.27834660398970357,0.40485429043743837,-0.22579534223109207,-0.24059529214600783,0.23756075953825254,0.362723065652714,0.015637866766386864,0.2678066031126476,0.4660728657550993,0.389699354526756,-0.03980051149070891,0.19929526022461214,0.14931078421393357,0.18415374506098983,0.15633460491914125,-0.11249456526837219,0.03683366032500171,-0.14797825472813372,0.28163870124169255,0.07801522904354267,0.06772228037547179
Hippocampus_L,0.0754522990971945,0.021636344511079993,0.4557619554875363,0.5209754229479926,-0.27040406381521803,0.6509659436129506,0.15065167576746188,-0.38936478049758005,0.2767642988947807,0.3731124765523106,-0.20181388428654318,0.6491762985679457,0.33464066055883884,0.5879798113268839,-0.3486218012121552,0.6303903181968015,0.19387661477321844,0.034168905063296784,0.017106438291624292,0.7071378471932118,-0.22712279699829105,0.6219684039645319,-0.015395033431776376,0.6005382727824159,-0.21260513897451133,0.8040304511901105,0.5425700499960526,0.48180448612470905,0.6265684300184469,0.5632430614425316,-0.1379727648365291,0.20009206827700066,0.4892233859580508,0.4992577357328991,0.6550779533090159,0.5046996084351093,0.3940120456023677,-0.3011599080459232,0.030777529371257092,0.5917056097552987,0.7236670988348382,0.6779488095331089,0.3888134343758925,0.6449311971132937,0.6015136612008011,0.6772295503822154,-0.1716002117204189,0.5648069129355618,0.820226371343178,0.45874674568416385,0.46406373707914284,0.7459980824117665,0.6523833115057602,0.09956390398928354,0.12336856717774705,0.6177414317748047,0.2865971363018796,-0.1260952970625874,-0.0987999159784337,0.7233868262080382,0.0013733021160624607,-0.020087839404520896,-0.20981487011410935,0.20585745094733818,0.2730402557304935,0.45848216949231924,0.7754406476069965,0.556046559253151,0.3423734675240196,0.5602189471521843,0.2663387012952326,0.47747109502166135,0.18024647974142424,0.13805549287077976,-0.09112246323006311,0.08042530248569814,0.5908944891088989,-0.17881118775790253,0.6634462306555181,0.4071017715788908,0.15673161811426375,1.0,0.42688213743040804,-0.08868154938111668,0.36386236774282166,0.12380369323120305,0.1861639597718348,0.30739979352026037,0.1938241716414164,-0.03547511200259887,0.10531344837814408,-0.1805894760300244,0.5884463886918976,0.7272842404033375,0.5106232761102508,0.6726980413908649,0.4590371969961897,0.35247917577191634,-0.3333209812489815,-0.3861719010224454,0.023086263702248914,0.2244301298942599,0.5145136136720666,0.6573023929181244,0.5323906078669011,0.652348325515565,0.18500635190394996,-0.3412917075898183,0.5500354629930068,0.42437374449204224,0.2635906594951681,-0.09634413127123981,0.03549918274488032,0.09418134868795384,0.32487708014084316,0.23633750500306092,0.46659103421329096,0.6551826736856037,0.5441219657350957,-0.21334242306037512,0.6810514507395934,0.29895979783771276,0.3753340425516179,0.5664586375459808,0.27094920505722647,0.5132084044852293,-0.015703313658475448,0.7097787515841584,0.4644203673488688,-0.2478065679159214
