,Thal_PuM_L,OFCpost_R,Temporal_Pole_Mid_R,OFClat_L,Temporal_Mid_R,Cuneus_L,Parietal_Sup_R,Cerebellum_3_R,LC_L,Thal_VA_R,Thal_VPL_L,Thal_PuA_R,Pallidum_R,Thal_VL_L,Amygdala_R,Temporal_Pole_Mid_L,N_Acc_L,Thal_MGN_R,Precentral_L,Raphe_M,Frontal_Inf_Orb_2_R,Insula_L,SupraMarginal_L,Thal_VA_L,Hippocampus_R,Vermis_10,Angular_L,Putamen_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Thal_LP_R,SN_pr_R,ACC_sub_L,Pallidum_L,OFCmed_R,Thal_LP_L,Thal_LGN_R,Thal_IL_L,Frontal_Med_Orb_L,Heschl_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,OFCant_R,Cerebellum_4_5_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_AV_R,Cerebellum_3_L,Rolandic_Oper_R,Fusiform_L,Thal_PuI_R,VTA_L,Precuneus_R,Thal_PuM_R,Vermis_6,Frontal_Sup_Medial_L,SN_pr_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Rectus_L,Thal_MDl_R,SupraMarginal_R,Cerebellum_6_R,Lingual_R
Insula_L,0.8109428230275051,0.4703271704637936,0.3671432118319818,0.18043175779444967,0.14386977871395104,0.0,-0.14464636364258315,-0.11533951195444109,-0.15158394673022835,0.7188093712797538,0.8078737864628794,0.17576678156125844,0.7829844987919028,0.8647897764304034,0.6701857514015723,0.49228434771327806,0.635966663426317,0.6321540561914111,0.35978951210157717,0.23425680806121524,0.3909244421098338,1.0,0.011054819414641507,0.6751443076240692,0.8254941854021013,-0.14601314315741926,0.09036542953251761,0.8761356431297331,0.08824641977101137,-0.0002742234449871448,0.5177542205646622,0.46938354855528397,0.6938854846244761,0.4849738413972109,0.24088559101161663,0.6707524228768349,0.6494359008666578,0.5288731534295884,0.5059233932913556,-0.15984538613107488,0.891471864752946,0.031282048818840134,0.3458167082643348,-0.16942507045756477,0.6972910549093283,0.8749451471021389,0.8623270374149086,0.74418941337072,-0.22476954002977134,0.5674277498337705,-0.014581709193248117,0.4227768158765772,0.31229033776917126,-0.26057616698954233,0.8394312579355079,0.0,0.7924841178378362,0.6680685068865166,0.3877900350809322,0.6110272400045771,0.3241827673121081,0.6448872458395509,-0.21925636610258442,-0.16690623471955152,-0.18180505994266816
SupraMarginal_L,0.06583170200098665,-0.1887079293181714,-0.322494349142874,-0.07269719663435882,-0.22092332948612453,0.0,0.098357470031385,0.13486648610512356,-0.18194028960727607,0.07788688192513303,0.13466769068740797,0.10255167243061138,-0.0034251122945412496,0.1013996266790157,-0.025986731610607744,0.2731543099195703,0.1082571662399601,-0.08558414581995258,-0.20029801243376963,0.10878298635439942,-0.3309189297112729,0.011054819414641507,1.0,0.15400949829531296,0.03534269517005126,-0.46481940541407607,0.2731572409401855,0.057472277401663975,0.08668258357533776,-0.2245370457037987,-0.025815913827753327,-0.032277607416811495,-0.0941936555153416,0.09068614327314208,-0.06289037292600826,0.012211001467378038,0.14913407755693212,-0.09843731069761996,-0.07876678246361642,0.1650105013112239,0.11185896503469676,0.11454041804637331,-0.20686421186581935,0.13159474939681712,-0.030892014107399612,0.06880941733296704,-0.04266085435452917,-0.0732262225097049,-0.09668434045085589,0.06774017792321223,0.2948979269290409,0.11350476791916395,-0.08743607537419242,-0.011671020513863728,0.0231104538567652,0.0,-0.06244141264466475,0.05020658912079068,-0.1038289715799286,0.3599245906319665,0.003781860063909302,0.12722478440378057,0.05768132710120968,-0.1381418417359734,0.06638367175211395
Thal_VA_L,0.7051010050070567,0.14387791875878705,-0.043371181118409305,0.009289648250643497,-0.06504705112143479,0.0,-0.018261568938813876,0.2710319974081218,-0.08794366235147831,0.7763805890291195,0.709921375928856,0.2271153976492862,0.6160761835766475,0.8060009211686869,0.42035641426653014,0.5496323448444776,0.46746205041340055,0.3700525385943837,-0.03598413949579099,0.4962159086174362,0.14218076651881295,0.6751443076240692,0.15400949829531296,1.0,0.6473138950522507,-0.2752943937960364,0.14456392923597228,0.5628257204627416,0.16252551675463042,-0.2225870177568156,0.3251640449613412,0.3251416207193567,0.2801143449765792,0.32611954651031,0.18772695299124864,0.5867692926873324,0.5493690542527729,0.40094405749641304,0.22492730512558723,0.015165336456352445,0.5834313625468024,0.027754173270477224,0.04213829049028804,0.10733124330839318,0.5165155970008691,0.5148785460819156,0.3942468549109898,0.4880500128955598,-0.03382489404569392,0.34605427026810803,0.3436237241934635,0.5643622055543138,0.09050708484286288,-0.24590324502125413,0.6354500046115203,0.0,0.3072166899847507,0.563147732358391,0.22173150825260657,0.6888636012873336,0.2788244131620612,0.5625730414586632,-0.43084135444038263,-0.01894567279814222,0.041339229220444695
Hippocampus_R,0.8835422186406157,0.31751243303765475,0.2976317693606751,0.0016580916585379507,0.35856877459766373,0.0,-0.008068567520951737,0.09272095621909447,0.02492838270807919,0.554194935437997,0.8242346664904275,0.1546372890323268,0.8664107465255757,0.7650595854189095,0.8550839763473653,0.2227898668910508,0.6597679066209586,0.6194555390740979,0.3498078346989254,0.4243502327197971,0.1582919950141957,0.8254941854021013,0.03534269517005126,0.6473138950522507,1.0,-0.10160559026566231,0.022258472773113408,0.677715108080637,0.2836717310397271,-0.15675990973712622,0.3284139996647104,0.6150672978809524,0.49448562664709944,0.3591945945645134,0.08170237284179929,0.5962326936363468,0.49321472913872993,0.6322032460803025,0.28790123859481687,-0.06662256789223223,0.7333552763973121,-0.04647428194402307,0.2749252060009307,-0.0961707729755327,0.7767784729866887,0.7521723480445949,0.7145818118554887,0.5782737222028376,-0.05638561526056382,0.4977276791797052,0.015544827320050936,0.5170250162047784,0.4543738486150697,-0.07293302902385386,0.8820480343995518,0.0,0.5433747991921404,0.776465407139348,0.1995583687231253,0.43383601745922434,0.22661879283228947,0.6470116333571775,-0.10830141100653862,-0.01874660436896862,-0.0010494587675836287
Vermis_10,-0.12229869838005547,0.07294933527087061,0.23316407405685657,-0.04662788026823469,0.2873661637907508,0.0,0.028470654683114428,-0.05146584155432339,0.2626009684624411,-0.2045387548966926,-0.14952216304221613,-0.03556120462378314,-0.04151148277081528,-0.19219445584045958,0.004003239353361334,-0.3510428136557889,-0.1620316360716712,0.02988135559737167,0.05509765395052726,-0.14428862999772168,0.1335831874219462,-0.14601314315741926,-0.46481940541407607,-0.2752943937960364,-0.10160559026566231,1.0,-0.264091184748495,-0.13227380852648332,0.011532950389582986,0.11116601701742164,-0.09970432679414441,0.05659759912736772,-0.0172734696185032,-0.03765147412465763,-0.1423759804616566,-0.15990608694201636,-0.2539756940269742,-0.005187805741478932,-0.07773835540983386,-0.15037525232735843,-0.2116844468223907,-0.1063458463437088,0.22368584558628246,-0.044554346864175996,-0.03362605390991829,-0.09219570781515113,-0.04949336893867968,0.005654232697664614,0.18444629965846684,-0.08111735412557529,-0.24480936866507388,-0.16209739362497189,0.12361981687340669,0.12796874947795908,-0.09537656227263082,0.0,-0.020398842982273204,-0.02234039258018733,-0.09416094828194405,-0.43502962921863864,-0.07195066558210002,-0.0948257274651841,0.20644691677846744,0.28197812805266786,0.08247616991586502
Angular_L,0.1086925547812945,-0.1928068495717369,-0.2597051047900919,-0.06073611295661941,-0.13837830348218594,0.0,0.22962685998336255,0.08294943102615403,0.04667153250224792,0.05384864177656453,0.16184630280721912,0.22332881520822123,0.035618843218805304,0.10901806304923879,-0.03614553209743844,0.19525020393335615,0.035178835848759055,-0.07320502214890255,-0.22630866959432944,0.1274601751863598,-0.2093420008515508,0.09036542953251761,0.2731572409401855,0.14456392923597228,0.022258472773113408,-0.264091184748495,1.0,0.12894261013684308,0.08067356182803247,-0.2112512744310893,-0.024359257800017475,-0.06258964718459621,-0.023170884725366367,0.20047317051089641,-0.11439604962646868,0.03680968818809785,-0.03980430003048743,-0.13543008743300244,-0.06417843841810776,0.21946020774525848,0.08165956929647296,0.005621010257615097,-0.1813933759446208,0.17743536858068898,-0.00969661089881119,0.0034296602907267007,-0.040365954676195984,-0.08359236538163005,0.09155981308827062,0.06797864582151955,0.2603189569831858,0.20911264843280147,0.06806354814352056,0.09376025902565631,0.02832577046045976,0.0,0.015408464645622755,0.07329863314283282,-0.07354369594853603,0.21295608136675814,-0.12308757072199801,0.2619816772222678,0.018364836180540505,-0.036639295707969796,0.13651354671174923
Putamen_L,0.6635988671759904,0.329191230675494,0.28959172394069393,0.09716565155387735,0.10465426978182989,0.0,-0.044850333277707204,-0.04690780691122482,-0.07375331220425235,0.5737985956295452,0.7627683760730681,0.36893812551530275,0.6712027256275773,0.7598269234228591,0.5051963072616095,0.5291449711049494,0.6498361671503715,0.4760752669931726,0.303872005566441,0.08622769264151102,0.26920565366766164,0.8761356431297331,0.057472277401663975,0.5628257204627416,0.677715108080637,-0.13227380852648332,0.12894261013684308,1.0,-0.05274196487610981,-0.018466591875928806,0.4177589910862282,0.28349037283507905,0.6208732154316323,0.7235170675850615,0.07719123285240301,0.5670474586293649,0.5520183359146094,0.26914818270583263,0.35268462461983235,0.0468972390312393,0.8451596264958045,0.16302810178104413,0.29775723030989093,-0.00029992078827205767,0.45829722870464,0.8558181203675942,0.8052119014564294,0.5634920398072106,-0.11726340090668444,0.596491189733934,0.1507718749932976,0.3778982793846438,0.30593130960962966,-0.08709815000214116,0.6856888004303724,0.0,0.9083836429642754,0.6029742781909212,0.2646474298723984,0.574104024646983,0.1895036022413766,0.6719880532833791,-0.0697805466884256,-0.08526102603661163,-0.06755900943833185
Paracentral_Lobule_R,0.16127920877511323,-0.11413094908407331,-0.1364982953032045,-0.17086720784372098,0.322584630062378,0.0,0.44005158292296004,0.39132168834191927,0.16721883765915022,0.16387458996578746,0.11704755926644178,0.09078325721856076,0.23523727070993886,0.1688749163451325,0.3009515042605807,-0.18158234997615533,0.03678188741494296,-0.05800170428599695,-0.060439811093150185,0.42396849959426675,-0.34933114340131777,0.08824641977101137,0.08668258357533776,0.16252551675463042,0.2836717310397271,0.011532950389582986,0.08067356182803247,-0.05274196487610981,1.0,-0.21411569113720721,0.007044436092069873,0.5629669861539305,-0.061217021032493296,-0.032021904940675396,-0.297655948289526,0.18199823355743625,-0.10294241711179934,0.25903917412014005,-0.1563161879158414,0.07829914227484568,0.06800658057148003,-0.21633427727798943,0.1214124628870143,0.23287157394733635,0.12419763522623803,0.0037331703950144925,-0.020168825095274928,0.0663323055700607,0.23491961081305973,0.3668261427280688,0.13304629992776767,0.13295732874001193,0.1561432108846062,0.3050159835120648,0.024608999630424126,0.0,-0.13125350532706703,0.036372814116015624,-0.3380291232405469,0.021057008687690996,0.051416628647901655,0.19175455964393073,0.2728594485709304,0.14092111977040286,0.34355953911403475
Cerebellum_Crus1_L,-0.16818757027363154,0.5302448515029059,0.4992994223735502,0.3065431729263209,-0.12538718347796726,0.0,-0.33062933484441737,-0.5449958866363493,-0.43590779168047805,0.07007264933456964,-0.22383499531979428,-0.3389689639786047,-0.046527991394982315,-0.08710804978758951,-0.06390385125486996,0.07218245862259591,0.004012033721395355,0.10295120770982946,0.3342574016354672,-0.18186362435358197,0.5506545405401291,-0.0002742234449871448,-0.2245370457037987,-0.2225870177568156,-0.15675990973712622,0.11116601701742164,-0.2112512744310893,-0.018466591875928806,-0.21411569113720721,1.0,0.0783885343758048,-0.13963713369223132,0.3146856171291807,-0.2948404942009333,0.459956225949742,0.004117281989079285,0.15307453378423672,0.1323816417805944,0.43035771382390325,-0.4693038436753609,0.13314691435566742,0.1610025516635816,0.42033587042538306,-0.44694621850242433,0.04572072645308779,0.10409786278365338,0.19901223011839825,0.30976501599286427,-0.4793364680858131,-0.03504919885006389,-0.562956008295176,-0.44707484881984433,-0.313915753217727,-0.4235345871526128,-0.049367758090895546,0.0,0.16801479289965557,-0.1686678146802517,0.45914868158118216,-0.028966718706229695,0.362511561853453,-0.3392701202369814,-0.18313037607955027,-0.2721322631727735,-0.5201792357405811
Thal_LP_R,0.1529229763980386,0.2817325511712637,0.27094811279345193,0.16004015042195033,-0.035077205316612514,0.0,-0.102374045676096,-0.1324631742806801,-0.15350752418752572,0.5320436496982592,0.14366149854051039,-0.04561365845674073,0.34231900556619876,0.5069451186054994,0.2469011900647826,0.30262119124972336,0.310399102735323,0.19332355730066642,0.23756278587636442,-0.00281915773849254,0.2526425538101681,0.5177542205646622,-0.025815913827753327,0.3251640449613412,0.3284139996647104,-0.09970432679414441,-0.024359257800017475,0.4177589910862282,0.007044436092069873,0.0783885343758048,1.0,0.27780143100642385,0.44771324846226124,0.18601017185024563,0.15135814041075293,0.6824180815423242,0.41039401015420124,0.309068116436124,0.28876486044466804,-0.16679976479680805,0.496298812677379,-0.04565360319600088,0.23406701323170215,-0.2078466551467138,0.12923253702206564,0.5005947308760424,0.4909476725608063,0.6330537970455199,-0.21863648570512484,0.4624591394638226,-0.051116781934251676,-0.04300808168326089,0.06438275977205678,-0.15253115126906433,0.3114974713093701,0.0,0.5112966955903528,0.2438803139345442,0.22587035731050312,0.28615971574141025,0.24641873165615402,0.1524544858605011,-0.0014553965133088968,-0.20518811211006638,-0.2098845144903936
SN_pr_R,0.5165507700492056,0.08569175997203327,0.18100069309764602,-0.078243405190398,0.40141857781188345,0.0,0.12435116561018693,0.10230432118153873,0.12902934843783115,0.3683226384572834,0.3603199912773212,0.026370049644572503,0.598177574699117,0.4511093922395009,0.624222798994685,-0.08070336364189876,0.3708708755651344,0.5270861910380145,0.36156899018308086,0.15627501476802186,-0.007517806796233319,0.46938354855528397,-0.032277607416811495,0.3251416207193567,0.6150672978809524,0.05659759912736772,-0.06258964718459621,0.28349037283507905,0.5629669861539305,-0.13963713369223132,0.27780143100642385,1.0,0.36817304458268946,0.13113055366269166,-0.02883521091253277,0.4493110959417018,0.3851811608818407,0.6847499479215232,-0.03573806330523571,-0.08817701042187598,0.37562570446202304,-0.13988184097978842,0.19270244394719346,-0.077926927570785,0.49059791225410426,0.4582704079654354,0.5044624422531021,0.454339086758337,0.06451388209543261,0.4073581896568017,-0.04095808806865666,0.15914728007830709,0.2675665244155624,0.13605627936867887,0.4763914308451891,0.0,0.2938666500058325,0.35074529718662634,-0.1633354830630746,0.13021182153078437,0.21022835209310695,0.2503001503433164,0.2035767321989804,0.12003010094192183,0.05692185966085669
ACC_sub_L,0.46294376559727346,0.6572140874097561,0.6516762404093565,0.22144766739683183,0.21664705273554058,0.0,-0.24773233822008664,-0.39431450351161834,-0.3412862177235538,0.5228434718552737,0.437458508873954,-0.01836500987787757,0.5238588213630929,0.5848527207045959,0.48664729326218464,0.38956393497516373,0.5346456685610365,0.5369079140794253,0.39114591257888226,-0.030068961460644878,0.6115433408966569,0.6938854846244761,-0.0941936555153416,0.2801143449765792,0.49448562664709944,-0.0172734696185032,-0.023170884725366367,0.6208732154316323,-0.061217021032493296,0.3146856171291807,0.44771324846226124,0.36817304458268946,1.0,0.20009290275303585,0.4066428118931719,0.5968100549872997,0.5782081260993474,0.5007598406677515,0.5924485622025363,-0.5166708916974392,0.7053260863986363,0.010541135741073487,0.5815487908328615,-0.3347573310634514,0.5419929908405516,0.7045321146926063,0.7783497691215766,0.7378166452220729,-0.4191643943774184,0.5201042428291384,-0.37845341110682035,-0.04637012819172221,-0.01913138641544199,-0.39983765276512784,0.5123799122996748,0.0,0.7187498514234545,0.3589707078531363,0.554662387073355,0.4346714496555221,0.44682174788054124,0.21572106846272784,-0.12460662518006438,-0.30620883325753845,-0.5353671110435516
Pallidum_L,0.37823348520605554,-0.2588985987610369,-0.07029236135038719,-0.26191371039275396,0.345400318610297,0.0,0.2696687342387882,0.3655450234063847,0.47267957229361857,0.0956834158453721,0.5446117402969632,0.8259905550720782,0.3496357110539297,0.45368940348047243,0.10852833187589761,0.20839922689922766,0.35083297401726476,0.18777581903077556,-0.1320365703112947,0.09641954638685496,-0.09790408387801632,0.4849738413972109,0.09068614327314208,0.32611954651031,0.3591945945645134,-0.03765147412465763,0.20047317051089641,0.7235170675850615,-0.032021904940675396,-0.2948404942009333,0.18601017185024563,0.13113055366269166,0.20009290275303585,1.0,-0.3840607196059665,0.22475701637908552,0.03434349902749449,-0.23392038282046015,-0.25628147691759445,0.5286205128471121,0.36273450827885806,0.07260613191391903,-0.08056980776017579,0.5372698934181046,-0.02749620008657197,0.42506132051621937,0.3668110994107542,0.06958087306710409,0.480517645827096,0.5640417212749516,0.5681778491173056,0.5587863627878799,0.3252128109599688,0.420483405860655,0.3175382188187869,0.0,0.6091858845711755,0.4121442026226643,-0.2807754939500489,0.1791203037769266,-0.29595243265904747,0.7126094819027787,0.278290452483002,0.3652009825320899,0.4757300051375185
OFCmed_R,0.14360908753131651,0.6806460183799461,0.48808227448980374,0.4205216929712846,-0.3485714911310108,0.0,-0.5995666310664656,-0.4977800575540978,-0.6915433065796841,0.3994029337855315,0.017877801995126313,-0.5052001666405767,0.11431681093707946,0.14929703195223606,0.17390265677807196,0.44422288806115084,0.10886831975367287,0.3268150642889841,0.41048328556207536,-0.07508269549476225,0.7052726220941838,0.24088559101161663,-0.06289037292600826,0.18772695299124864,0.08170237284179929,-0.1423759804616566,-0.11439604962646868,0.07719123285240301,-0.297655948289526,0.459956225949742,0.15135814041075293,-0.02883521091253277,0.4066428118931719,-0.3840607196059665,1.0,0.1815798411346123,0.5137387078055239,0.49413035126811145,0.6859066019669355,-0.6246586547540975,0.33444865473658897,0.17228547402653716,0.3836528070884525,-0.6394681710167543,0.426650399702543,0.29904648008597123,0.33310019813651026,0.4871180072925998,-0.7261601189209085,-0.19816266530490312,-0.4973010193285467,-0.246166910210219,-0.3426201674810889,-0.7950511713167281,0.27340699605397,0.0,0.17172329398423264,0.056369811274156675,0.7497561707301292,0.38624590854826235,0.7583579899813214,-0.26889298288627483,-0.5562901257250242,-0.4917786175205604,-0.7144344314102354
Thal_LP_L,0.4976158992577454,0.35826341271232504,0.3189585222869559,0.13530406717626298,0.08283060533815119,0.0,-0.05469755517798785,-0.043853471306717344,-0.169593690870837,0.7072684532378768,0.4816239521483845,0.03798013470064053,0.5732750003501866,0.6963442291748856,0.4957061657608213,0.4106544125582046,0.5068696366104333,0.35477480374568,0.3119377057834277,0.17138552877966776,0.25729600186788143,0.6707524228768349,0.012211001467378038,0.5867692926873324,0.5962326936363468,-0.15990608694201636,0.03680968818809785,0.5670474586293649,0.18199823355743625,0.004117281989079285,0.6824180815423242,0.4493110959417018,0.5968100549872997,0.22475701637908552,0.1815798411346123,1.0,0.5400655562717208,0.47670033258475086,0.37469730472138807,-0.19295329987988555,0.619786314972494,-0.032407810236988105,0.32917104486184146,-0.14101236071157577,0.4602405829595393,0.6182425320409822,0.5901206943115305,0.6671009901195232,-0.208004263703314,0.5048132419125931,-0.018707490168815146,0.13932398675156643,0.17089825515078577,-0.20509325052757435,0.5305908917856493,0.0,0.5347205350365124,0.4205467486258653,0.29715574206351353,0.5170194981910896,0.3531711732234804,0.3516486063082212,-0.14452629786563265,-0.14255419286435103,-0.21059621730258024
Thal_LGN_R,0.5087483681897045,0.4866218246219141,0.26597674492677287,0.33095651683926125,-0.3165137094269792,0.0,-0.3310753924374172,-0.3196083914492716,-0.5489834946668862,0.7097280981480275,0.45358810930045185,-0.23610123038782863,0.47376300718884334,0.6055463377202118,0.4461434379989839,0.6436239819669346,0.528200071136364,0.586224815527834,0.4337188682535181,-0.07811434464806204,0.346397913593378,0.6494359008666578,0.14913407755693212,0.5493690542527729,0.49321472913872993,-0.2539756940269742,-0.03980430003048743,0.5520183359146094,-0.10294241711179934,0.15307453378423672,0.41039401015420124,0.3851811608818407,0.5782081260993474,0.03434349902749449,0.5137387078055239,0.5400655562717208,1.0,0.6169125028711142,0.5323878780676838,-0.3402568381228,0.6985692076444224,0.23884162981446727,0.22830142949760607,-0.43095157764057185,0.5814918517666644,0.6859162907372305,0.6672144288631782,0.6360173705181928,-0.5710590372446464,0.2047550450644733,-0.13242330277115472,0.04263454389736164,-0.02951043269549201,-0.5091642107881281,0.5748479167239565,0.0,0.5162146319703538,0.40967993016461196,0.5074800620106026,0.7191491977266243,0.5457142635312211,0.14170301081513864,-0.30335142651196545,-0.4009211770060873,-0.5171497069410781
Thal_IL_L,0.5722056518112435,0.5997985866689328,0.5109640282835534,0.2954308543134994,0.11866639089115556,0.0,-0.26264729267977704,-0.22995393037634126,-0.37085524732329156,0.5830443998990374,0.3687739534838248,-0.4367846829124562,0.6642655290985906,0.4733528180600415,0.7692213766194225,0.11677574020906152,0.460104963662694,0.5820105953245824,0.5731690558047562,0.19691924008085487,0.37347591450606243,0.5288731534295884,-0.09843731069761996,0.40094405749641304,0.6322032460803025,-0.005187805741478932,-0.13543008743300244,0.26914818270583263,0.25903917412014005,0.1323816417805944,0.309068116436124,0.6847499479215232,0.5007598406677515,-0.23392038282046015,0.49413035126811145,0.47670033258475086,0.6169125028711142,1.0,0.4839547974048236,-0.5720894369659658,0.5357923352200962,-0.054397050896889024,0.5208008917139318,-0.5484551317276072,0.7430363588778071,0.5610598184861306,0.5979119225122439,0.6806439536940909,-0.4626306809614945,0.16107773468386394,-0.44701713818300365,-0.043259801664086224,-0.013899851979637865,-0.41899195933127115,0.6048722038034341,0.0,0.30025249311219143,0.3688996963483006,0.4011588445113652,0.3308456562644835,0.6382402942288039,0.007484629076271571,-0.24765824948715245,-0.2832214568143724,-0.4257386509405364
Frontal_Med_Orb_L,0.29904534050175663,0.8635050645668996,0.5626980876678858,0.501547292821237,-0.25530196275875466,0.0,-0.4988809844450337,-0.5918798067044707,-0.6935059839025393,0.5696997584764596,0.255832492053087,-0.48465703007510014,0.2728011109517768,0.3371851840328007,0.37400912436149764,0.4679253497451012,0.21201795463992656,0.3369011278112282,0.44401331107266695,-0.016279846465239188,0.6625751598306099,0.5059233932913556,-0.07876678246361642,0.22492730512558723,0.28790123859481687,-0.07773835540983386,-0.06417843841810776,0.35268462461983235,-0.1563161879158414,0.43035771382390325,0.28876486044466804,-0.03573806330523571,0.5924485622025363,-0.25628147691759445,0.6859066019669355,0.37469730472138807,0.5323878780676838,0.4839547974048236,1.0,-0.6966282641941526,0.5936817925727346,0.07052794056370387,0.6141756875743317,-0.687384340478249,0.5615594540808498,0.5359938484007364,0.5574017904787782,0.650141144514344,-0.7694783151604132,0.022503338004901365,-0.6039644001941441,-0.20993950511239823,-0.1094434671638324,-0.7517350264618028,0.42638910925733153,0.0,0.43497634085875164,0.17444412728272085,0.8700808945336245,0.4751242213144026,0.685061031650119,-0.023276879668062373,-0.4612784854970776,-0.6113595164121479,-0.7254467149658416
Heschl_L,-0.09467940822392598,-0.8515116504180227,-0.6905288403300568,-0.44311966288368126,0.017483477906217054,0.0,0.4265308007868384,0.5283230411683331,0.5920961783821346,-0.3730725663329688,0.024324735199778364,0.5896697760100955,-0.1164276000810881,-0.08424635284260792,-0.303176012194393,-0.08851156173772348,0.01931795206001743,-0.2826051735433986,-0.31576922406087854,0.014510040894792284,-0.6301548362093353,-0.15984538613107488,0.1650105013112239,0.015165336456352445,-0.06662256789223223,-0.15037525232735843,0.21946020774525848,0.0468972390312393,0.07829914227484568,-0.4693038436753609,-0.16679976479680805,-0.08817701042187598,-0.5166708916974392,0.5286205128471121,-0.6246586547540975,-0.19295329987988555,-0.3402568381228,-0.5720894369659658,-0.6966282641941526,1.0,-0.2678358007195465,0.05614009361726067,-0.6840167417171389,0.6801173122858533,-0.45051900105520465,-0.24051801178563548,-0.29041352757704303,-0.6159108704941927,0.6840752880341284,0.09764575366235559,0.797002301651691,0.42312335962284303,0.4352927915169341,0.7576831856276643,-0.18679750117279206,0.0,-0.11263273711217262,0.09126020588490127,-0.5965529214823835,-0.10783563550038966,-0.722742499769931,0.4092498345945554,0.3793935984000456,0.48120101090421985,0.7195818854277222
Frontal_Inf_Oper_R,0.6767376071996983,0.5811297290235378,0.4254323443228923,0.2193486405506517,0.005796385488834676,0.0,-0.18079236368518775,-0.23800457153479748,-0.36759210682285026,0.729307618073094,0.6940658811810819,0.04179583422971049,0.7025253659598486,0.7782647698911571,0.6424080695214717,0.5666211618531241,0.5994748872798998,0.562260432444961,0.45027761296082847,0.1919491281754046,0.3886248408695712,0.891471864752946,0.11185896503469676,0.5834313625468024,0.7333552763973121,-0.2116844468223907,0.08165956929647296,0.8451596264958045,0.06800658057148003,0.13314691435566742,0.496298812677379,0.37562570446202304,0.7053260863986363,0.36273450827885806,0.33444865473658897,0.619786314972494,0.6985692076444224,0.5357923352200962,0.5936817925727346,-0.2678358007195465,1.0,0.14831113309267055,0.4167814224087979,-0.3000896367793876,0.6289417814649627,0.9226192092169725,0.8687188875172693,0.7691328258477363,-0.4345722471252476,0.536641971659158,-0.1384942047828469,0.22191674164185102,0.19523674984379494,-0.3900443018199644,0.7617113925860368,0.0,0.8203359534392607,0.5839793349668166,0.45467148984000727,0.6559022740107209,0.4522631740781249,0.49540285415724156,-0.2271026462257826,-0.3569722347841046,-0.3500013513453869
Cerebellum_7b_L,-0.03294299810600266,0.06793610947432822,-0.008383883333821793,0.12839960564684627,-0.3050442183353669,0.0,-0.1614834222443306,-0.10836133943262855,-0.2520223794771594,0.0729895394904685,0.0010452347260985243,0.01778499279207828,-0.07212705666005659,0.008488031969325929,-0.09913604147626247,0.2870834256837962,0.06242572918469439,0.026160680084624383,0.13170159030379114,-0.0920826986696601,6.429796606710179e-05,0.031282048818840134,0.11454041804637331,0.027754173270477224,-0.04647428194402307,-0.1063458463437088,0.005621010257615097,0.16302810178104413,-0.21633427727798943,0.1610025516635816,-0.04565360319600088,-0.13988184097978842,0.010541135741073487,0.07260613191391903,0.17228547402653716,-0.032407810236988105,0.23884162981446727,-0.054397050896889024,0.07052794056370387,0.05614009361726067,0.14831113309267055,1.0,-0.026744007051512603,-0.05439989208993345,-0.047390940842373386,0.10963133728501859,0.09104844517264435,0.02176818656091811,-0.23234075862656153,-0.030323721733569224,0.055892804382692764,-0.0700421929296821,-0.07174264485514908,-0.13800248496963527,-0.007292687659891304,0.0,0.16824329695588763,-0.005100369316536441,0.09329438318242307,0.23570729230000687,0.1024355324270811,-0.03246684648161816,-0.050486924583387285,-0.13155448723059154,-0.11877415122391698
OFCant_R,0.18837989228249852,0.760801990242489,0.7830710473929997,0.3100202302460284,0.30168355400498986,0.0,-0.23945481213494973,-0.26028038011058924,-0.3887280001790101,0.3660349617793115,0.1534022444775184,-0.2632822334830082,0.3790886507337736,0.23969582349298416,0.4405320167063417,0.036575655130430464,0.2592270757645527,0.2473747509655541,0.40396298804805186,0.12300466997608933,0.5547893113857286,0.3458167082643348,-0.20686421186581935,0.04213829049028804,0.2749252060009307,0.22368584558628246,-0.1813933759446208,0.29775723030989093,0.1214124628870143,0.42033587042538306,0.23406701323170215,0.19270244394719346,0.5815487908328615,-0.08056980776017579,0.3836528070884525,0.32917104486184146,0.22830142949760607,0.5208008917139318,0.6141756875743317,-0.6840167417171389,0.4167814224087979,-0.026744007051512603,1.0,-0.4118496696408718,0.3578553386678415,0.4381453100178197,0.497130672500011,0.6174995998434941,-0.4346988101383636,0.3198741472404669,-0.6185507549184261,-0.2666026533349638,-0.21839418611640474,-0.37287265430068345,0.2625065360202476,0.0,0.43073389396460215,0.045354199221466975,0.4619717055390462,0.11893290828401774,0.6477244566647691,-0.06702060469815757,-0.05040831622027914,-0.2600021520072335,-0.3866238422923588
