,LC_L,Thal_MGN_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Thal_AV_R,Thal_VA_L,Thal_PuM_L,Paracentral_Lobule_R,Thal_LP_L,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_LGN_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Thal_AV_L,Hippocampus_R,Vermis_6,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_10,ACC_sub_L,Occipital_Sup_R,Vermis_9,Temporal_Mid_L,Thal_VL_L,Frontal_Med_Orb_L,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_VA_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,ACC_sup_R,Temporal_Inf_L,Vermis_7,Rolandic_Oper_R,Occipital_Sup_L,Thal_PuM_R,Thal_IL_L,Parietal_Inf_R,Thal_MDm_L
Hippocampus_R,-0.24325932412633514,0.5711973054792843,-0.1420571935105064,0.6584824829128547,0.16764259128217876,0.7546658316508158,-0.07473144113532557,0.023311254646184335,0.12058970506778761,0.6155940133132831,0.6255501155496888,0.656710429457035,0.40133879384458915,0.44371095817048345,0.4142713555532887,-0.2039328223397439,0.25924379316262525,0.16761665629472608,-0.041468835893134944,0.30466651295963576,0.4679257279646872,0.3813322995259743,0.5963522267261807,0.4798026276356026,0.5261926988993191,1.0,-0.41690785722332074,-0.085547170275758,-0.05901493638809626,0.5723564016012176,0.33886587434800125,-0.10180762406034444,-0.3410225913547478,0.3590895370289198,0.1800712808602088,0.49335868091014284,-0.21705405067415562,0.7027463904464331,0.6417374537783693,0.695549023541537,0.24388248657490333,-0.24560032852375438,0.7495618492794037,-0.10171814933076286,0.6347752073862116,0.5050595832721397,0.4265781084864861,0.1853075387906111,-0.023221149764529197,0.6727487953065927,-0.3505311391545213,0.7675918111920732,0.1505437301845428,-0.04143871293694461,0.3128672652927558
Vermis_6,0.3850885348126885,-0.2296007792715134,0.18930242090073698,-0.3312619818559882,-0.049734669665207135,-0.5463852427988912,0.30329413310073355,0.02601297549226192,0.05974630035043533,-0.23190299504168552,-0.34235370843391827,-0.2849654957832684,-0.22865523556056858,-0.2638404875428172,-0.26881884444833376,0.11248107767489013,-0.2833628908583095,0.021352260754692796,0.19193794599345507,0.13397617342003082,-0.14298281092666107,-0.34090028991996035,-0.21087201686924362,-0.12275298972003476,-0.21788206528788082,-0.41690785722332074,1.0,0.36620912328930355,0.4374517988116997,-0.12734158216405084,-0.3017081047382757,-0.11724228813405012,0.5337724684780926,-0.4979731125828857,-0.2868073713199646,-0.2509991861033037,0.2146745258448735,-0.23471378241636986,-0.22186579643121787,-0.2700206525331796,-0.1952205185648622,0.5776175314561414,-0.5450779195030059,-0.05257248951140334,-0.21312119760453038,-0.012254945610118204,-0.18514580911197795,-0.3137513867799857,0.3397810646879265,-0.5099316222959944,0.3448177166701428,-0.5255857580125676,0.04271336809921095,0.40318002177536766,0.14201928499965152
Parietal_Sup_L,0.028094005036509828,-0.022929509475594002,0.04974562471414203,-0.21864409952102257,0.12186209586860554,-0.42615565512508297,0.4877275663919889,-0.023219364347606325,0.22367352200161406,0.1458173033469053,-0.0669984535907586,-0.13094309611591887,0.18613835751577626,0.12425567331854893,0.08081511914905926,0.16500350308514794,0.23407114461929385,-0.09441444891546127,0.3647638232551969,0.43832375168738613,0.15156208227120718,-0.32996123570026475,0.15290239346470244,0.3059209915138793,-0.19438942419878755,-0.085547170275758,0.36620912328930355,1.0,0.9194692276532986,0.12524200770653032,-0.25520559697549283,-0.11036045784659876,0.5702453282379006,-0.44146315228671407,0.054006496355590516,0.157691066042061,0.0959313243020967,-0.08365735105427341,-0.16580400834989245,0.016737606862398384,-0.17081775447539244,0.16475983809976205,-0.3941431563817268,0.12993145127737918,-0.02612482325583556,0.2768344209283888,-0.30057070793686846,0.010533299537929398,0.24738181688355734,-0.41666066400688434,0.49825576029128543,-0.20262293042632387,0.42432194844979937,0.8480342746217892,0.4999913443896055
Precuneus_L,0.049799780774677546,0.03275947561980586,0.04338781769088288,-0.12439749351673185,0.12076660013037395,-0.38617957713526174,0.613130902795738,0.059846698544366896,0.24698938546194918,0.1455087188866771,-0.0076907862299128195,-0.05264198194085865,0.2428195296713021,0.24945257463357814,0.12398837480369464,0.2966290335227393,0.26195213993140004,-0.08548844379302656,0.3685291915798415,0.5451584202805151,0.17998488994163545,-0.2884751579008055,0.18459389934777215,0.4219232089723241,-0.09829048268849086,-0.05901493638809626,0.4374517988116997,0.9194692276532986,1.0,0.24867675906816353,-0.25519032770219324,-0.11862672892875643,0.5656950368768164,-0.41086791750819107,0.1410146045190406,0.2464359119519795,0.12195802115241958,-0.004402880489273681,0.012142911897527042,0.11804895774914925,-0.12252699693034974,0.25921382848957875,-0.3522538311479167,0.06939975903533885,0.06744240301887522,0.40710483149723165,-0.27400285596248974,-0.007886405626103758,0.23528444511512536,-0.35598106902582316,0.5015890211536707,-0.14651875834320943,0.4645673024773033,0.8679293532168492,0.5807897945334756
SupraMarginal_R,-0.13979104740968618,0.4245836366102402,-0.21224733379475444,0.8103133242015484,0.2833101940464233,0.5504176989352437,0.4388221632396546,0.06925943265178099,-0.01071633109053818,0.6615729977150333,0.6671275727135924,0.40120008754375114,0.25065885147184375,0.5724890023179361,0.542451826285919,0.03880780520831993,0.16319405126938305,-0.1735071148222121,-0.20792236132601655,0.34012091970721287,0.3544830558027195,0.4386729659856527,0.37983982359540597,0.5513011216705159,0.22761400998877995,0.5723564016012176,-0.12734158216405084,0.12524200770653032,0.24867675906816353,1.0,0.4728266400035461,-0.08600913473456992,-0.30162770221297647,0.3025518557577521,0.12455401716381993,0.5080040988445778,-0.06344597896060422,0.473708478103992,0.7613658887974689,0.7527761142165283,-0.03785145429428324,0.17458311012360858,0.4825127650999634,-0.04705932202096778,0.4979607744881866,0.4936204805091955,0.16492504589473386,0.08164655792816898,-0.1289690055172867,0.6890200411019627,-0.047741388993026504,0.6309973364641324,0.03754951501692151,0.36988527258562987,0.40757605216712645
Vermis_10,-0.5175189818713927,0.07663909128611629,-0.3101688684538589,0.5781454736299133,-0.04942484713560651,0.5400752119920598,0.15678550748908968,-0.027804402782850346,-0.30456491146559667,0.19035562597049824,0.3677253904306635,0.0804938557633901,-0.03481997904904301,0.2129525364607848,0.34511376885600903,-0.03999340892146421,0.2703309218724679,-0.2021348671375966,-0.32262570086038095,-0.1602691485103685,0.1646372400837801,0.41018394405108144,0.1231298249123803,0.16432814172252008,0.09482730199972363,0.33886587434800125,-0.3017081047382757,-0.25520559697549283,-0.25519032770219324,0.4728266400035461,1.0,-0.03225853601013894,-0.4341818690998,0.5502580138788635,0.283661920479714,0.18756701275410573,-0.13513596904985675,0.22378521466198764,0.41734779062591776,0.5301765149765835,-0.025434158490081016,0.03507975718079615,0.471884587330312,-0.19653981680924706,0.09473457672644128,-0.001682050289524849,0.15199119833890717,0.24404799710867817,-0.07544146170800395,0.6029689699083521,-0.2130729782676498,0.4979085820159015,-0.27885314501538594,-0.1500992519462946,-0.14185648733348466
ACC_sub_L,-0.10031401776774404,-0.07066832663408015,-0.09039204607924495,-0.07768751805570989,-0.008176378042594015,-0.1245302708112598,-0.1523816952876816,0.056392478079758224,-0.06231448286035947,-0.0338816168635746,-0.00425115580735867,-0.22122876001316774,-0.11259867282089414,-0.031225476568623955,-0.0707219931228698,0.038374559209286424,-0.07335667610753338,-0.14337975543908427,-0.07938774100600456,-0.16046731177510057,0.02150719782200064,0.061644031772269285,-0.08672354639697631,-0.15213179089170706,-0.18069671092650544,-0.10180762406034444,-0.11724228813405012,-0.11036045784659876,-0.11862672892875643,-0.08600913473456992,-0.03225853601013894,1.0,-0.038850536506519644,0.008966518769225983,-0.06333847722606746,-0.1586039856204532,0.08176775396784605,-0.06128971845279352,-0.115986721599461,-0.1327623736355263,-0.0635555742497178,-0.12224683909130665,-0.09790761780690001,0.0027642051012547893,-0.12361319370660956,-0.11787985552526242,-0.006865858290836709,-0.01994427332932497,-0.10462652797792697,-0.04395913308410621,-0.007707644528653194,-0.1254485902141116,-0.09237558607425822,-0.11903494955434771,-0.18095744884652037
Occipital_Sup_R,0.19383239167867936,-0.2692624959057404,0.1383122614832355,-0.5172107247957235,-0.08949802134996694,-0.6247114107914339,0.26730843099627777,0.12411056281739215,0.23745933719089538,-0.36410220100959784,-0.5840983149936909,-0.35916152753478764,-0.19128509157148713,-0.38599725058790035,-0.4324783034019062,0.03277597006124417,-0.21887277282869222,0.07543706506065118,0.2851080280279933,0.04437131222382222,-0.04912877678688508,-0.563756969966931,-0.22013051873466366,-0.19342168459535652,-0.2240480811730536,-0.3410225913547478,0.5337724684780926,0.5702453282379006,0.5656950368768164,-0.30162770221297647,-0.4341818690998,-0.038850536506519644,1.0,-0.5730552367795411,-0.21626416093911105,-0.40148766433720084,0.04882560963964966,-0.3387519128966395,-0.3372450354656204,-0.43172945032514826,-0.11076188117255993,0.09166212349206238,-0.6223625144529061,-0.03728460784749398,-0.28358998567802557,-0.135794715501956,-0.27032236100202767,-0.3169427648294315,0.2603498932073246,-0.7542373457248203,0.5305751602923297,-0.6437979968298312,0.22284804637345457,0.5623665919559941,0.07225337297464544
Vermis_9,-0.34020836747025246,0.21142122356569945,-0.2637916518446382,0.48151934557641035,0.059635915726108345,0.5748245268688603,-0.1850261559725519,-0.011112922009079934,-0.10044525639756198,0.2233459058793599,0.40939669155799757,0.23594360070427564,0.08077332958175301,0.22390799610676915,0.27488894507717476,-0.014867640595473634,0.2268003596721226,-0.10865815070563699,-0.2979599167227383,-0.13574301767124888,0.10836158861398335,0.37399244161181816,0.1875226664376046,0.11626061386277904,0.11267282112723602,0.3590895370289198,-0.4979731125828857,-0.44146315228671407,-0.41086791750819107,0.3025518557577521,0.5502580138788635,0.008966518769225983,-0.5730552367795411,1.0,0.3053278814318781,0.23765361537229132,-0.24177562541145758,0.24421535667242153,0.4179792641614927,0.48054916461590763,0.11186352750999838,-0.2011236029542236,0.5125571775509897,-0.022311731463116685,0.13450206535701964,0.03524853835933616,0.20077197997199364,0.36276630734488574,-0.1352296715725495,0.5944476700650102,-0.37366673000327927,0.5125983854129679,-0.14411481447332244,-0.38113210540435816,-0.09448470274142468
Temporal_Mid_L,-0.4473444204999374,0.2251096001568312,-0.140308366391007,0.15482018470982298,0.03910614574632972,0.2504261910133317,0.12512721869237156,0.08058243390995291,-0.06996215945554987,-0.00013226648393667009,0.2592330421910496,0.14781485678164757,0.43029507962049923,0.3856757399318968,0.36758911886097145,0.2505863429578687,0.8102244334108125,-0.120045503092975,0.03364620008263082,0.16972680376950136,0.28661207812679385,0.1408639858299089,0.35737509432672326,0.4138066535018386,0.10096864251509954,0.1800712808602088,-0.2868073713199646,0.054006496355590516,0.1410146045190406,0.12455401716381993,0.283661920479714,-0.06333847722606746,-0.21626416093911105,0.3053278814318781,1.0,0.5141460316794425,-0.09908329858438862,0.22445570908254148,0.2632937910398309,0.42334229289276565,0.2514487518640576,-0.18891841917581997,0.30389629972548193,0.10943665896692203,0.22590373918500375,0.27317194494990643,0.12160446301655227,0.7227718861502812,0.08575747445045771,0.2920814715667132,0.08789922985899953,0.41857035245410906,0.2760193086005676,-0.03007532981089735,0.14090206357552368
Thal_VL_L,-0.16266884889927694,0.441467866184598,-0.017041364430375783,0.39945042713100176,0.23206063761210685,0.45829478939481466,0.1667042771281824,-0.08622087362367127,0.021954905474102906,0.6193773311548049,0.6415484800172019,0.5662994965239061,0.7887738954649294,0.7184740539024811,0.7326999434097269,0.16894287935963925,0.6014022386896195,-0.09254414399542542,0.27243694478648617,0.6806796037165037,0.44413539680907416,0.37138980209640465,0.6908788497551095,0.7970295583720564,0.3388967651548165,0.49335868091014284,-0.2509991861033037,0.157691066042061,0.2464359119519795,0.5080040988445778,0.18756701275410573,-0.1586039856204532,-0.40148766433720084,0.23765361537229132,0.5141460316794425,1.0,-0.006690263045783979,0.5844319294994619,0.5525898905825509,0.6748573893283858,0.20993142344431584,0.05892172108747577,0.49596841958348303,0.1854347257951334,0.7009901833234691,0.7658786791190799,0.20804224228978768,0.5437510549993582,-0.09939660649750336,0.5377667796014441,-0.11752235449698184,0.7560880782966625,0.49020898527896173,0.15373928336360376,0.7088252980254814
Frontal_Med_Orb_L,0.13071853405008124,-0.15743669003402339,0.1397018888036544,-0.1913879581070697,-0.0532784785489168,-0.2793049286479417,0.11004248488579305,-0.06109775395844228,-0.0008096613048387644,-0.062097888616847764,-0.03484732781141166,-0.13236234637781588,-0.008818653592241798,-0.014547445784569124,-0.012437733040465235,0.03571025625344618,-0.0034181685020430934,-0.1345929395441787,0.1583900759742287,0.14788435068519382,-0.09502338552903374,-0.09938794646944343,-0.09158625046897068,0.04107328552668922,-0.19677889255562575,-0.21705405067415562,0.2146745258448735,0.0959313243020967,0.12195802115241958,-0.06344597896060422,-0.13513596904985675,0.08176775396784605,0.04882560963964966,-0.24177562541145758,-0.09908329858438862,-0.006690263045783979,1.0,-0.0709638058189776,-0.14542433187535903,-0.1830380224277303,-0.04014799603462741,0.17741275827172917,-0.22467562553193304,0.09683619046641717,0.05133246533333641,0.017256369193860376,0.05794827450489848,-0.07228484120914992,-0.007660420619128502,-0.19777298444867003,0.0049918054278420675,-0.14163678076631941,0.035483941787469636,0.07200353312895186,0.07418004949075414
Caudate_L,-0.08109990767276953,0.48071099496719805,0.03076873909008697,0.5135809991305813,0.10990996149961269,0.5930443808562623,-0.12370540191249858,0.07143600625134656,0.0037581663863781836,0.5543302626466255,0.6967742720153978,0.7704318183945861,0.4921267017370014,0.5183945584085917,0.453695458943556,-0.1868980141166812,0.43621386561751435,0.13184027150590705,-0.03339989926521717,0.5598815415240246,0.48909368326862374,0.44457112888699035,0.8023727146568985,0.6704694277278751,0.5317978227467559,0.7027463904464331,-0.23471378241636986,-0.08365735105427341,-0.004402880489273681,0.473708478103992,0.22378521466198764,-0.06128971845279352,-0.3387519128966395,0.24421535667242153,0.22445570908254148,0.5844319294994619,-0.0709638058189776,1.0,0.694535373775597,0.606641018562715,0.016892999872364388,-0.09463104166526798,0.7318957727566265,-0.1633286813739446,0.8318104352473772,0.7243308530024883,0.6099322545098879,0.22531678610808786,-0.0673240117070936,0.5777805167388493,-0.4177142066535908,0.7152429474654322,0.2104316986053194,-0.036199913522444456,0.4019502189926643
Frontal_Inf_Oper_R,-0.14616898581195797,0.4310353406749221,-0.11694405700034964,0.8055166126548642,0.1478173872416847,0.7148855608265325,0.17625576523929654,0.11149471756764195,-0.07237457008165181,0.46209914925369466,0.613124623883892,0.5355577489342132,0.37541011700475896,0.5021663446977425,0.4644952253391998,-0.03291154048152656,0.2724198028742255,-0.07138031116127413,-0.15339784759468497,0.3932677572998304,0.45678722295152413,0.47786080414433757,0.5186439298120192,0.5713351635715642,0.4051464315318255,0.6417374537783693,-0.22186579643121787,-0.16580400834989245,0.012142911897527042,0.7613658887974689,0.41734779062591776,-0.115986721599461,-0.3372450354656204,0.4179792641614927,0.2632937910398309,0.5525898905825509,-0.14542433187535903,0.694535373775597,1.0,0.7463802824898016,0.0643012825994751,0.07148540467375943,0.6242633987140794,-0.10526498370857046,0.7060492870696686,0.6013347851339537,0.46110250703820593,0.183224091251169,-0.19121527547599346,0.7073421940199548,-0.2550431414955651,0.7309515512358215,0.10938883382715218,0.07724447938368993,0.35818868226742145
Cerebellum_3_L,-0.36191187315125545,0.566053429077388,-0.2151255594325401,0.7474939443822374,0.1848902287948751,0.7004103089024281,0.2783983360486674,0.08574441495635352,0.0015152214775022168,0.6150606160125583,0.6909250673114758,0.49324510846712877,0.4523029047290235,0.6142814893877465,0.6183326320664622,0.047630846367140094,0.4254100118783127,-0.09875544862302794,-0.04919925265781188,0.3738310879491053,0.48396342792206964,0.4283521502672401,0.5542711736393953,0.6405754550284148,0.36471817661188505,0.695549023541537,-0.2700206525331796,0.016737606862398384,0.11804895774914925,0.7527761142165283,0.5301765149765835,-0.1327623736355263,-0.43172945032514826,0.48054916461590763,0.42334229289276565,0.6748573893283858,-0.1830380224277303,0.606641018562715,0.7463802824898016,1.0,0.1248753702467453,0.04669426775447581,0.6566036146298875,-0.06202042670219282,0.6042424228277021,0.6227358675965595,0.2708241260900809,0.36775797467211174,0.0016394068325899442,0.7600784943796347,-0.11609899130170151,0.7830842163885119,0.20022229278068404,0.08353387110391879,0.4156011395216908
OFCant_R,-0.11346392396626992,0.24118159132035047,0.0244265429921688,0.05121897998367977,0.25835026713498666,0.23275551986588044,-0.08709172531202043,-0.09659356539105465,0.1800366254025875,0.01066530351740617,0.007854584808517428,0.21826238363026385,0.2826790797264417,0.15099947719689694,0.027480018947006364,0.14246179041109175,0.06767583770986223,0.2419491197598596,0.13968803167349642,0.02540960084272081,0.0851063764945628,-0.0007829094455609401,0.07536956743226442,0.08271388614686101,0.2500722373425556,0.24388248657490333,-0.1952205185648622,-0.17081775447539244,-0.12252699693034974,-0.03785145429428324,-0.025434158490081016,-0.0635555742497178,-0.11076188117255993,0.11186352750999838,0.2514487518640576,0.20993142344431584,-0.04014799603462741,0.016892999872364388,0.0643012825994751,0.1248753702467453,1.0,-0.20604784561453118,0.19928970300667578,0.14330191206668022,0.14399572086184445,0.07899504467009195,0.14730498803015604,0.22020646012302936,0.22748842586200355,0.1948970209780821,-0.010033922533068344,0.2237907153876627,0.10219436535152424,-0.17672777523872338,0.055551372862224134
Cerebellum_Crus1_R,0.21216673156417443,-0.12048977195748835,0.06253729273368185,0.09229856272853547,-0.08230073118378006,-0.14812504720115427,0.3154861489815441,-0.0737000331984934,-0.05910630877139739,-0.0006062776569526944,-0.0666037515400142,-0.11809908188551016,-0.01508097695219339,0.05236989420866815,0.01616494205546233,0.12522369306541842,-0.1545391482373908,-0.1365773191238674,0.1848084149408112,0.20167256889565624,0.015167367654477393,-0.013712129524489415,-0.15952746868097678,0.10499887124487188,-0.06912810911678026,-0.24560032852375438,0.5776175314561414,0.16475983809976205,0.25921382848957875,0.17458311012360858,0.03507975718079615,-0.12224683909130665,0.09166212349206238,-0.2011236029542236,-0.18891841917581997,0.05892172108747577,0.17741275827172917,-0.09463104166526798,0.07148540467375943,0.04669426775447581,-0.20604784561453118,1.0,-0.2816532523603082,-0.04234467431465051,0.004394738118281651,0.15871193198933348,-0.06120194926831938,-0.1633412818052671,0.15610996247987818,-0.081388736461102,0.18465936142607425,-0.0851221360804233,0.05334280288777684,0.2777770255230079,0.20139064245090618
Thal_VA_R,-0.26408515645274544,0.5078872034860632,-0.19870174346633454,0.6688114407080868,0.11163026358764176,0.8303752915177538,-0.19889116949314678,0.04614342144950909,-0.21067603779504418,0.524200487312486,0.70056676509308,0.7109715149204188,0.3084043690249934,0.42341144052345436,0.45691061094152263,-0.1572739832784214,0.3457303766262852,0.13365907531587715,-0.30098406452719834,0.14441785715000838,0.28405016204532557,0.657361745119801,0.5662127309974062,0.3956235600983459,0.5434876222030746,0.7495618492794037,-0.5450779195030059,-0.3941431563817268,-0.3522538311479167,0.4825127650999634,0.471884587330312,-0.09790761780690001,-0.6223625144529061,0.5125571775509897,0.30389629972548193,0.49596841958348303,-0.22467562553193304,0.7318957727566265,0.6242633987140794,0.6566036146298875,0.19928970300667578,-0.2816532523603082,1.0,-0.0954447237245842,0.5846819109112796,0.40712687604309494,0.4250715286989765,0.32927250768517186,-0.09182661890825324,0.8260511257954243,-0.4997043086435544,0.8116159725198303,-0.04531901943316997,-0.330238241865998,0.08802025895006785
Amygdala_L,0.007531908818050748,0.06754830107992518,-0.09465203245401253,-0.12387894254195575,0.13053728217530428,-0.07597360699267207,-0.15790993680981683,-0.14489154796893747,0.04042395354281246,0.03789093874750136,0.12377886862528707,-0.11669738380858938,0.17394973404502684,0.0864622455360334,0.0887466171075791,0.2759363746623847,0.05980057191186429,-0.19370375213931382,0.20764076268431764,0.09426645476365852,0.03642790173211257,0.01483416620262423,0.061707611162491356,0.028114870062692737,-0.26490513216481,-0.10171814933076286,-0.05257248951140334,0.12993145127737918,0.06939975903533885,-0.04705932202096778,-0.19653981680924706,0.0027642051012547893,-0.03728460784749398,-0.022311731463116685,0.10943665896692203,0.1854347257951334,0.09683619046641717,-0.1633286813739446,-0.10526498370857046,-0.06202042670219282,0.14330191206668022,-0.04234467431465051,-0.0954447237245842,1.0,0.017957731573990002,0.014866789223442077,-0.019305103606768497,0.32324781693014354,0.06617289724651258,0.005963483086168625,0.1270747465995497,0.05559978857368509,0.21151824268061592,0.08134855265318038,0.11355192694800925
Frontal_Mid_2_R,-0.018483307610137518,0.4954543301430061,0.10938740380517922,0.44918337502171835,0.11317955916559413,0.540143489699307,-0.03990134781428782,-0.002745473142925557,0.10393891829365992,0.5181453465111442,0.6041076027107214,0.6884398473251203,0.6323443581697112,0.6073293899527284,0.4826864633922461,-0.1136021730794889,0.36398235402655793,0.0787983367131921,0.18072931230234562,0.6773524422176972,0.4832712201727587,0.38449685719953347,0.7183742073198729,0.7115398809118847,0.48983622341118127,0.6347752073862116,-0.21312119760453038,-0.02612482325583556,0.06744240301887522,0.4979607744881866,0.09473457672644128,-0.12361319370660956,-0.28358998567802557,0.13450206535701964,0.22590373918500375,0.7009901833234691,0.05133246533333641,0.8318104352473772,0.7060492870696686,0.6042424228277021,0.14399572086184445,0.004394738118281651,0.5846819109112796,0.017957731573990002,1.0,0.8150867686993888,0.6525413325796414,0.2360093549835928,-0.10687874632133526,0.553141803556957,-0.2836713617359651,0.7007121744783453,0.34645096528515995,0.057415289773220565,0.5220333554693629
Frontal_Sup_2_L,-0.03758295603670473,0.49695684593171896,0.022187832776132028,0.34983492781891085,0.1994993935529896,0.32265487580411484,0.17746710490399725,0.06092819422717152,0.1741810906859981,0.607148228136908,0.617714586565418,0.5945281769646694,0.6780426558252093,0.6783016767986201,0.5549513591259053,0.08096771425901449,0.4344234945838372,-0.04114259076473404,0.3416436146070535,0.8568360148704256,0.5095750241968281,0.2630301286045423,0.7385966382514569,0.8356931376391226,0.39019165738944184,0.5050595832721397,-0.012254945610118204,0.2768344209283888,0.40710483149723165,0.4936204805091955,-0.001682050289524849,-0.11787985552526242,-0.135794715501956,0.03524853835933616,0.27317194494990643,0.7658786791190799,0.017256369193860376,0.7243308530024883,0.6013347851339537,0.6227358675965595,0.07899504467009195,0.15871193198933348,0.40712687604309494,0.014866789223442077,0.8150867686993888,1.0,0.27064934015749725,0.25817996509658786,0.0031201701139037417,0.35165106841105254,-0.08191485111312567,0.5612657821404604,0.4851582172950004,0.283277132009047,0.7038312932069087
ACC_sup_R,0.036122855716076784,0.2114570504619599,0.22954664921533485,0.34333375465467597,-0.08504427534018037,0.47930185001177456,-0.33507566961307544,-0.09137644194785426,-0.0023831299638253233,0.06032887951524728,0.28601108548609305,0.4182453296272254,0.23097535763494872,0.16695136538777938,0.11325190312000423,-0.2353411923246462,0.25414426840542415,0.163525342503627,-0.1277353479799485,0.18928968234565333,0.26461096195575645,0.33235763188981426,0.3534381379065992,0.22314923458568586,0.3131672642085394,0.4265781084864861,-0.18514580911197795,-0.30057070793686846,-0.27400285596248974,0.16492504589473386,0.15199119833890717,-0.006865858290836709,-0.27032236100202767,0.20077197997199364,0.12160446301655227,0.20804224228978768,0.05794827450489848,0.6099322545098879,0.46110250703820593,0.2708241260900809,0.14730498803015604,-0.06120194926831938,0.4250715286989765,-0.019305103606768497,0.6525413325796414,0.27064934015749725,1.0,0.10816175741418428,-0.09249484623471246,0.43535656575171827,-0.36684545770752797,0.444771805822962,0.029485647595232662,-0.2710710569414613,-0.0364051108061748
Temporal_Inf_L,-0.42896104193607815,0.18832053219692493,-0.1765452148226302,0.08050367268220132,0.12420373957493268,0.25736870964657915,-0.09521720410460312,0.02555837500305095,-0.005414348659984291,0.11665886994441162,0.34119867263155895,0.13123380730736459,0.42308043745349705,0.4209707339081129,0.44136407669308203,0.1447019831028905,0.6548724737109541,-0.18734710415378722,0.1336667018219106,0.19109989180185144,0.35117468833937443,0.274580833705408,0.4667229645325771,0.3714996486318377,-0.03389533816279461,0.1853075387906111,-0.3137513867799857,0.010533299537929398,-0.007886405626103758,0.08164655792816898,0.24404799710867817,-0.01994427332932497,-0.3169427648294315,0.36276630734488574,0.7227718861502812,0.5437510549993582,-0.07228484120914992,0.22531678610808786,0.183224091251169,0.36775797467211174,0.22020646012302936,-0.1633412818052671,0.32927250768517186,0.32324781693014354,0.2360093549835928,0.25817996509658786,0.10816175741418428,1.0,0.08681061957765462,0.36670748603375647,-0.02082783210069514,0.43722463403280226,0.3185514095463328,-0.05077505384609922,0.1881238661746959
Vermis_7,-0.04744241670477889,0.04588346326052722,-0.011503529945450645,-0.23001149211389968,-0.06368628709856711,-0.18374611939235957,0.05756744741361355,-0.03215002304709443,0.12421796135068132,-0.16487303433395528,-0.16314487086979476,-0.041856795227563234,-0.02640760880347761,0.012279886719192324,-0.1644860759119399,0.12606036665848647,0.03839368812524845,0.08824385262551154,0.13689539854852503,0.04895371628847636,0.09268597421389801,-0.2006298591898135,0.06075219649603851,0.019418729385143947,0.052951971505641654,-0.023221149764529197,0.3397810646879265,0.24738181688355734,0.23528444511512536,-0.1289690055172867,-0.07544146170800395,-0.10462652797792697,0.2603498932073246,-0.1352296715725495,0.08575747445045771,-0.09939660649750336,-0.007660420619128502,-0.0673240117070936,-0.19121527547599346,0.0016394068325899442,0.22748842586200355,0.15610996247987818,-0.09182661890825324,0.06617289724651258,-0.10687874632133526,0.0031201701139037417,-0.09249484623471246,0.08681061957765462,1.0,-0.1496969581905902,0.17248013721311545,-0.12596828508968166,0.042568794563860805,0.21906252263292864,0.022344182440969928
Rolandic_Oper_R,-0.27803639222854065,0.4795260411442936,-0.20417592525256636,0.8168665525392992,0.1673306671516692,0.8756137101400914,-0.08303872581911072,-0.03713642521704252,-0.18281094797240577,0.5330946692940554,0.7095480556835139,0.5289696616134509,0.30099472466282384,0.518343457760573,0.5536706662929876,-0.11397209938592463,0.2691994980314246,-0.06126455350282512,-0.32396376814738104,0.09006899531020479,0.30327879835123095,0.6729945352524436,0.42746215819619243,0.3877682542203879,0.38705085341777634,0.6727487953065927,-0.5099316222959944,-0.41666066400688434,-0.35598106902582316,0.6890200411019627,0.6029689699083521,-0.04395913308410621,-0.7542373457248203,0.5944476700650102,0.2920814715667132,0.5377667796014441,-0.19777298444867003,0.5777805167388493,0.7073421940199548,0.7600784943796347,0.1948970209780821,-0.081388736461102,0.8260511257954243,0.005963483086168625,0.553141803556957,0.35165106841105254,0.43535656575171827,0.36670748603375647,-0.1496969581905902,1.0,-0.3852710898747422,0.8510545199472566,-0.10033535989379305,-0.27746974380446243,0.08340156909737548
