,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L
Insula_L,-0.14303883768968945,0.2123319544555065,-0.19363465694832344,-0.35800098927783347,0.643941747484576,0.14244226650606906,0.1378448313981453,-0.3742077338262343,-0.3717715282292094,-0.029821862000429127,-0.25834603767176323,0.015139383653438851,0.20041122526192381,-0.02819406997505457,-0.13067666061760885,-0.05390831913071492,0.8505778956225118,0.08380300993336642,-0.13029791659820666,0.18585832658705184,0.2761957016637054,-0.19768229680729138,1.0,0.06633591432675634,0.31215786988133803,0.2126343317084187,-0.26945148827849197,-0.21724788082449958,-0.07163279510356375,-0.12863648420433685,-0.275351945091644,0.6117877602830712,-0.06568664639136873,0.6306674875077144,0.3109797668435432,0.5963961808949073,-0.3145977172564334,0.4747993724272741,0.8367585236826869,0.510367940603791,0.3746952522798196,0.12250536816142689,0.21157612722878283,-0.1139591370316605,-0.16945424965398276,0.14635108227649424,0.22609624841124715,0.3742714847957562,0.1847859946724407,-0.33820139387861503,0.19558134627456267,0.6970206501019091,0.5285868581628257,0.641805469947262,0.17642980650104478,0.6558772231286613,-0.3803777043411693,0.3535408216239714,-0.03148650339224967,0.6651241410952086
Postcentral_L,0.3949033357490718,0.41398124013090565,0.5606328205769233,0.503610765504347,-0.06714489006092832,0.4480520928891476,0.2682968045710177,0.4538476757003466,0.39853482415155805,0.4100915107442184,0.19286263450587018,0.0007386057594171824,0.44097253717062407,0.7935063225943686,0.05701192501393288,0.14863410620323264,0.03278493558886135,0.2716943946235005,0.15689981675282988,0.8739267470678694,0.45932899682813744,0.4655962869000756,0.06633591432675634,1.0,-0.05120033087130351,0.6243968635173512,0.573457854521826,0.8087736979902838,0.7902170733625532,0.35590301336127156,0.2931137266972688,-0.3323188012058014,0.5024734290854215,0.3823424184145846,0.8514384505727739,0.062329556716755365,0.34162854916341695,0.020491939225392376,0.287245842252891,0.3119344053128238,0.33861479494883745,0.6801755928930407,0.5045672914598864,0.32039761589378496,0.6600369683616076,0.5154124384584371,0.47139468065786005,0.3919708179783383,0.2784231061609277,0.3430358897950432,0.22833384446268937,0.27986864397431777,0.33053989819359975,-0.31211541243586405,0.44829134135127735,-0.341054657322485,0.6796473063556222,0.38320302917244686,0.7790297156238875,-0.23520020436710404
Vermis_7,0.243764500731986,0.03666430520555724,0.15101861232598288,0.06074973075103121,0.3352568124255886,0.3156608622705276,-0.03002312368448978,-0.2628340241210359,0.04890693171947919,0.0025363709207249915,0.012151123504177646,0.05920339554133737,0.05160293416039298,-0.06167952736255669,0.04050303155590588,0.22304783426758637,0.16804630255790928,0.16392807684179075,-0.0743981966811584,0.0009970303404447265,-0.033458213065359295,0.09769264920941924,0.31215786988133803,-0.05120033087130351,1.0,0.24459256619827982,0.04947615781116126,-0.12285257647850735,-0.10241627585045933,0.03419580857173577,-0.2108691135276135,0.18183020687260087,-0.16021255630305806,0.2589030703269422,0.05983437337858869,0.1353500673818422,0.02797641559902452,0.3202747738574701,0.2621642567679479,-0.01654505025205839,-0.15591165161610734,-0.031668934771003764,0.2201547395207857,-0.2461941789653017,0.07248194207708755,-0.0048482285259092445,-0.030662134636075273,0.27362615072293817,0.045162891737432515,-0.06171750670922659,0.2383413941359878,0.16711255560710614,0.31236370840912614,0.14250869523814816,-0.06432486376977631,0.3806476752767147,-0.21647307111442904,0.18263845764991285,-0.03986441891045026,0.2528555476678585
Hippocampus_R,0.5259003900918048,0.4885756137523913,0.41893782478871383,0.6238746720871466,0.047884340493669644,0.7913905243565057,-0.10585981984224575,0.14301417859109813,0.45384130096012787,0.25071955444527844,0.0805287751544462,-0.03747312572565897,0.5743230390358685,0.6201504673502632,-0.0868922452684853,0.64426328637207,-0.027503352813418862,0.5542728906588851,0.0778306934637159,0.7882282586498689,0.5706727727044107,0.5978260455945928,0.2126343317084187,0.6243968635173512,0.24459256619827982,1.0,0.5505920628443581,0.31677247776289996,0.5705682232454988,0.4165270009885624,0.20693262779116084,-0.28994410656939407,0.005333236905793049,0.689287961724514,0.6509397017750206,0.17243790806928685,0.3486938783410685,0.18263085157452102,0.4157421315264077,0.020538580525012683,0.08014383070476236,0.6325105810959873,0.5887524969611001,0.1820901210639122,0.6162737614956859,-0.024157847230791573,0.4085542298523466,0.6638939883946086,0.19942443908406027,0.23683055876572717,0.4644154808471836,0.4088172439920545,0.5929035854012455,-0.25467990197013557,0.6853570685900758,-0.1942585582970297,0.3774697936861377,0.7359766756134535,0.621757665367161,-0.03823978710865616
Cerebellum_10_R,0.4646234997917147,0.11074250028280819,0.702929897358164,0.762422938342442,-0.14691506911656443,0.6015929470352531,-0.11137236770592676,0.45947590402287375,0.6904721190988389,0.14793822664205541,0.15457185324894002,-0.06858864995650453,0.21972797652919313,0.38491839384073967,0.1144740918854908,0.4698415822958098,-0.41672899149438947,0.3083925786152515,0.18251924735672187,0.5248574587127705,0.2740289305261711,0.8130106653473953,-0.26945148827849197,0.573457854521826,0.04947615781116126,0.5505920628443581,1.0,0.43980945158177437,0.391163286121618,0.1797972692174777,0.2963345681065031,-0.47118205454617135,0.02863693455257065,0.17599469794465714,0.3649094759467832,-0.13223003962501156,0.4723975651369797,-0.003450567856643106,0.010617227364660238,-0.139735204039264,-0.1994497835230196,0.33000225686823764,0.2658140895995672,0.2521157438722327,0.7764661532313554,0.09915849327015294,0.1116785565878073,0.37299121834099586,-0.140090516504504,0.6058721376499275,0.1222950027748641,0.14973507448120799,0.22961534138236422,-0.4779818643401697,0.3833207622773581,-0.45938621052292145,0.5459043488092605,0.2977397889661981,0.39017713322784814,-0.20082410109777807
Parietal_Sup_L,0.3676171699787085,0.34244266587106953,0.421015594961605,0.4275802013545338,-0.2697421822996444,0.07860050195077681,0.5795429407031908,0.6387340774097703,0.3579194711871556,0.6074020423704665,0.3959714661331542,-0.1629029165572312,0.38365430865803846,0.6788371245819738,0.19993864858401622,-0.09976632742265477,-0.18849690567021976,0.11380439781230142,0.09528791170564077,0.6126792161613221,0.27467111937853284,0.16956847822422844,-0.21724788082449958,0.8087736979902838,-0.12285257647850735,0.31677247776289996,0.43980945158177437,1.0,0.8453663618074057,0.48731408312892993,0.47561039813807326,-0.4145979938923713,0.8174257710284016,-0.023563664906030405,0.5963762233939247,-0.13769515957823286,0.4818596202858311,-0.14105244067741873,-0.060822222137098564,0.265672628713615,0.30818472875867636,0.624486194538448,0.3378040986966828,0.23200236257214127,0.45534682242437746,0.7410914556295456,0.5579416194821413,0.05217112743120173,0.4995190972003482,0.36438499709182504,-0.07686669113569737,-0.14005792243445214,0.03854326926456618,-0.4092639654451084,0.27459133077396414,-0.4491283256635002,0.8210385560653288,0.015785730072530004,0.8128948969064353,-0.37668814746818313
Precuneus_L,0.3660690291504793,0.5939804917704306,0.3067846792693062,0.4227239109028029,-0.26903199027952474,0.2212216161128775,0.3582425126542448,0.38467190841677484,0.261338316226878,0.4984958167381127,0.3126966501113809,-0.09715145105386437,0.4834837352097789,0.894406927426446,-0.0043964108449116995,0.12488269324066033,-0.08466685243905189,0.25759786586687916,0.039023663181754265,0.7714168507066655,0.4666385069312884,0.21758607885709866,-0.07163279510356375,0.7902170733625532,-0.10241627585045933,0.5705682232454988,0.391163286121618,0.8453663618074057,1.0,0.5842649628472485,0.42748291594565524,-0.4467545405573747,0.6464617373758798,0.2312469455913783,0.7200285222630705,0.07777142023785741,0.3572457654973625,-0.20170784811272355,0.02630016554570236,0.30453244856863476,0.4606237062800116,0.808048825170464,0.6055017361595326,0.26362880111946824,0.49522792098800567,0.48583381134604003,0.6136347933336973,0.30036816556256835,0.558245469220073,0.11617710594609808,0.2151730494211375,-0.046881336988853155,0.20141763512775232,-0.3963743476371007,0.48695210894311314,-0.4102540980720526,0.7671364229212699,0.3173025249533438,0.8992560520163132,-0.4201808170990759
SupraMarginal_R,0.4952353951899202,0.14928964242579554,0.14580966241531346,0.5462821683624605,-0.1769531899481705,0.18573397277085335,0.45737366576527316,0.4746952163455874,0.4536291800279249,0.5125930254575158,0.386450359216543,0.08087698525998466,0.45574487418646936,0.4571085706923819,0.322196386055965,0.17182972214096018,-0.2580404936555373,0.052744456755686966,0.29732838337409434,0.4952202648306158,0.3299654903084109,0.15660338607079619,-0.12863648420433685,0.35590301336127156,0.03419580857173577,0.4165270009885624,0.1797972692174777,0.48731408312892993,0.5842649628472485,1.0,0.27293804033864405,-0.33535124866257576,0.5278954902995122,0.11199670254624702,0.4031369620852221,-0.0670614471348073,0.6836331426982141,0.19688279446310994,-0.002520255542538933,0.14223181799425638,-0.023087397004512594,0.42805967002146916,0.11302166667975029,0.44407875937167784,0.45869642579269365,0.32411670523582947,0.5170435227544523,0.032045170245878295,0.746487733335041,0.3122852291596808,0.1288088385706768,-0.05282252409448266,0.13961620979990713,-0.40449843847006,0.168422747141837,-0.410893393672541,0.5211643502660789,0.20495072220876379,0.7615836419036284,-0.13433309979566838
Vermis_6,0.44565385120504436,0.24899245163937234,-0.026271563075506488,0.31883033688206025,-0.3342220819820743,-0.08312963250765266,0.4100066080428475,0.5794879462419941,0.3760601002709735,0.5630483928886894,0.321299538747036,-0.3060599325965837,0.4350588751907442,0.2586504949339294,0.29476652647376556,0.08705760383365005,-0.2919964578971437,0.0028950194568305703,-0.18084537072706444,0.2878231488645798,0.27431654973939235,0.06667589264914543,-0.275351945091644,0.2931137266972688,-0.2108691135276135,0.20693262779116084,0.2963345681065031,0.47561039813807326,0.42748291594565524,0.27293804033864405,1.0,-0.277553165009646,0.4840008250542364,-0.14416172469170146,0.1160698189332983,-0.31018018268251957,0.4602900384616868,-0.039652657221228585,-0.10196971387044274,-0.008877358711003076,0.08777525058825957,0.44343895494269336,0.11755027863577547,0.1587426694290043,0.1674572444552542,0.302186380051842,0.4935676235276695,0.02797292771376578,0.2437814098873899,0.4498396685453156,-0.38943445691951845,-0.15403185446558676,0.04292599058031381,-0.1928222129800999,0.3947599260080204,-0.36339484125563376,0.6736238827551706,-0.07214324253312082,0.3788414720429194,-0.10186026940611276
ACC_sub_L,-0.4141289624762189,-0.12393323248764851,-0.36023490684328113,-0.5771072468337408,0.4322563673061481,-0.22693467616516802,0.16703124396554572,-0.3558949751981384,-0.45883684136418273,-0.18198219567526086,-0.21135255309681633,0.10299800518056271,-0.05723551252061759,-0.47155808620094175,-0.11855761319322602,-0.2605518999741608,0.6276018426197937,-0.2585048858753487,-0.17429017615357684,-0.3003236840524585,-0.06641955928206895,-0.3992651928856797,0.6117877602830712,-0.3323188012058014,0.18183020687260087,-0.28994410656939407,-0.47118205454617135,-0.4145979938923713,-0.4467545405573747,-0.33535124866257576,-0.277553165009646,1.0,-0.1402197764480619,0.20205001507700632,-0.10666546459957378,0.4020020500816621,-0.3982322179078851,0.2994200999569687,0.5373508862765269,0.37102675729458584,0.19597531412801197,-0.2999625921131986,-0.23413517934887482,-0.11859980367507274,-0.4837546922028029,0.06319528505943381,-0.11568194949126911,-0.03327422979864437,0.012298787921106202,-0.36834451278960634,-0.0791907122262633,0.44563845996162377,0.11651780701281216,0.8539613470244367,-0.24206602686453066,0.7762843408105851,-0.5501793145414254,-0.13079994232528006,-0.3977897094086044,0.6515594837633977
Occipital_Sup_R,0.23763842753924846,0.25712336626190235,0.014197988525358241,0.11345386630440271,-0.1714049973005385,-0.3347486969523186,0.845403229414254,0.6111009343342578,0.14006495629789473,0.6986784119909896,0.433735798289627,-0.17226995087552163,0.3344717309650884,0.4297951183662523,0.33504555599425495,-0.3549264420261529,0.01602328428058723,-0.149423177888597,0.0035167138797677685,0.37696312227071405,0.20838348196278436,-0.22905281319774715,-0.06568664639136873,0.5024734290854215,-0.16021255630305806,0.005333236905793049,0.02863693455257065,0.8174257710284016,0.6464617373758798,0.5278954902995122,0.4840008250542364,-0.1402197764480619,1.0,-0.16054978183497579,0.38748707935083565,-0.07799412117742134,0.4369618064543469,-0.011172959671573935,-0.024584922790368335,0.39993410984183053,0.3701390680506329,0.4853595297991828,0.12441534384827477,0.22967388059620672,0.11659446549683933,0.8510275082114369,0.6451720084597026,-0.15407474363697027,0.674540860139159,0.22728433953288849,-0.3138538613509763,-0.18451713874986478,-0.07770521646609972,-0.12830491896624863,0.04800349240140826,-0.22887491082949657,0.6539882077886102,-0.20051508468317095,0.6488755641910164,-0.12537908111955753
ParaHippocampal_L,0.05746227985388042,0.3459989425131533,0.13897303602056862,0.07743712584451219,0.38028578422042963,0.5669573663779013,-0.13924711194038425,-0.3010699119142141,-0.057367574054731446,-0.1224572932437092,-0.219482844129856,0.23898838271036787,0.31490094376299854,0.34048952711108704,-0.3213097983762712,0.3777105692479446,0.5186671013325209,0.32835146865668186,0.09399216559513564,0.5768699788614513,0.4894645885558768,0.2669264599636752,0.6306674875077144,0.3823424184145846,0.2589030703269422,0.689287961724514,0.17599469794465714,-0.023563664906030405,0.2312469455913783,0.11199670254624702,-0.14416172469170146,0.20205001507700632,-0.16054978183497579,1.0,0.6015573300873538,0.4132829049253997,-0.16319400306462392,0.27862835181043527,0.753065395146987,0.35614053458298756,0.4146057857562843,0.3507662399561866,0.43403477562823767,0.15334302766546845,0.23910232666761186,-0.04995992872764699,0.19975847662958182,0.5541590817362786,0.16761700234523438,-0.19977923322639965,0.5395297760860648,0.7056358178870484,0.6552479891752062,0.28264128410372613,0.4578005874557204,0.25403685297646905,-0.10605933104308336,0.6843883990911706,0.30239255075371707,0.2858798179482344
Supp_Motor_Area_L,0.2368147927056409,0.438644574802019,0.39835472248754433,0.31617207637645167,0.10726674304150596,0.46425370192245957,0.258668403885002,0.1926088604310711,0.19804108654497962,0.2880674272692191,0.044083437005539475,0.15867346411003774,0.43083900711097933,0.7563062917349287,-0.04873891339247774,0.15470189583144614,0.27799791054426864,0.2162980391601842,0.15580059586704698,0.8777601056019506,0.5436687630157391,0.3348755143399789,0.3109797668435432,0.8514384505727739,0.05983437337858869,0.6509397017750206,0.3649094759467832,0.5963762233939247,0.7200285222630705,0.4031369620852221,0.1160698189332983,-0.10666546459957378,0.38748707935083565,0.6015573300873538,1.0,0.25744188356069275,0.18376505741550692,0.12419570260700145,0.5145614143345719,0.4384331755465203,0.47115437676592875,0.6404959172706877,0.5125232482613683,0.3552705767659366,0.5505354948523382,0.43094441035177583,0.47396905614433577,0.4337747400544327,0.3893666410419624,0.08923880017380675,0.40383984038710485,0.48054885625748966,0.48181991827317655,-0.07148020196258258,0.4274555470333131,-0.09326531922609285,0.4665495063904882,0.49068754635200784,0.7301738759483165,-0.04605868389182774
SN_pr_L,-0.19308529544311215,0.4217102151134223,-0.17235049228479593,-0.20652964421749354,0.16237188801713606,0.05540558856461941,-0.05202850018922061,-0.3390275640994081,-0.2735796828736565,-0.1526362690807299,-0.15105928827855483,0.10400047355399392,0.1252229987736062,0.10656390809122827,-0.27038810197746377,0.18938253148707362,0.6082418862857357,0.11737422798221021,-0.17303801889501882,0.18597703716454772,0.3709225898870767,-0.01837229969601586,0.5963961808949073,0.062329556716755365,0.1353500673818422,0.17243790806928685,-0.13223003962501156,-0.13769515957823286,0.07777142023785741,-0.0670614471348073,-0.31018018268251957,0.4020020500816621,-0.07799412117742134,0.4132829049253997,0.25744188356069275,1.0,-0.28479504318747956,0.15960720767291064,0.4593208036423863,0.428929326155925,0.33590459680996304,0.26265217161542476,0.4023883489232595,0.10606334507108098,0.0028329256724544793,-0.026302731874365725,0.12824647947369666,0.4890067418971951,0.04495333205134906,-0.36985969800106183,0.41197929800660005,0.4027155854905333,0.3372044046021197,0.4110359417470217,0.1268446194490734,0.4607802388894633,-0.19956533645706892,0.35093501072565497,0.022598318889961607,0.3033194482525366
Temporal_Mid_R,0.6908518574368264,-0.10401581814921387,0.4187000286004002,0.8244375555144168,-0.16863122862628874,0.28420190945652224,0.42568102003777897,0.8165192099580056,0.8627981729699525,0.5459198818878176,0.4570671478928841,-0.11906041275879121,0.3865434100592688,0.21560554476614724,0.6470568419916755,0.2250208454364776,-0.5708707729754698,0.04512433164017494,0.29884942607166676,0.3745183397648197,0.1995532873357092,0.4420367388660428,-0.3145977172564334,0.34162854916341695,0.02797641559902452,0.3486938783410685,0.4723975651369797,0.4818596202858311,0.3572457654973625,0.6836331426982141,0.4602900384616868,-0.3982322179078851,0.4369618064543469,-0.16319400306462392,0.18376505741550692,-0.28479504318747956,1.0,0.33370318062005794,-0.08666430844386837,-0.15200161373984605,-0.48551617177958734,0.2891510605371106,-0.07611397613007148,0.38293905470911105,0.5703299826639442,0.31989063992723277,0.375250349205387,0.042882381990269836,0.31161124027722575,0.8067863504812547,-0.16811123732726846,-0.06854709076008662,0.02509135588942623,-0.4901800323712492,0.0873235457724728,-0.47867394331361296,0.6378019079728536,-0.0010413917312548703,0.5363710760749155,0.015707893995893882
Frontal_Inf_Orb_2_L,0.34991561674094085,-0.19997542678349597,0.11913186182595754,0.18376860150265814,0.4582230585803457,0.27877602482147723,0.26237143895953696,0.1915694471289214,0.26567458049789794,0.12599590588705717,0.04854338076696369,0.007034268743377235,0.2500213828583579,-0.21531718693602336,0.4014410972191376,0.1344862794892715,0.24754658064843177,0.08941256018103151,0.053279808778656235,0.14133178316641423,0.21170047362841535,0.199423534547669,0.4747993724272741,0.020491939225392376,0.3202747738574701,0.18263085157452102,-0.003450567856643106,-0.14105244067741873,-0.20170784811272355,0.19688279446310994,-0.039652657221228585,0.2994200999569687,-0.011172959671573935,0.27862835181043527,0.12419570260700145,0.15960720767291064,0.33370318062005794,1.0,0.5615952787151323,0.07497781630219227,-0.3002961944106353,-0.02700729246152168,-0.1545721286923797,0.1390982829667391,0.15649589002094594,0.12549172527206148,0.18034789508546165,0.18713898110295046,0.1576377616869989,0.3766430452072994,0.012380780710896244,0.5225230048583465,0.39165259959382587,0.19477349058278937,0.04178874960563127,0.23372147040950747,-0.11248288619152065,0.11900945411310015,-0.009778250840224002,0.6086815532142692
Frontal_Sup_2_L,0.03725462720477301,0.1390985774807492,0.042541661167787806,-0.08394908298059965,0.5859945503420321,0.36527545743046946,0.1815775538889306,-0.1318986528218802,-0.08692618438069019,0.06876331753173258,-0.1869422002553018,0.10970022276638827,0.3265504729184027,0.044347597301474084,-0.07444042581191505,0.12550076544869393,0.6824502226878539,0.08713185617362451,-0.004104155952906343,0.42220599120167773,0.3759085718385262,0.0782111424150217,0.8367585236826869,0.287245842252891,0.2621642567679479,0.4157421315264077,0.010617227364660238,-0.060822222137098564,0.02630016554570236,-0.002520255542538933,-0.10196971387044274,0.5373508862765269,-0.024584922790368335,0.753065395146987,0.5145614143345719,0.4593208036423863,-0.08666430844386837,0.5615952787151323,1.0,0.4754622173651909,0.3024082409559699,0.21435201923464817,0.16362683206732026,0.11470988383044992,0.0697337837995604,0.18856833654478627,0.2604979674292375,0.4256513758436118,0.19906147438173577,-0.06892844738031145,0.19747135833459653,0.8868032474474423,0.6570239824758208,0.5656789247180292,0.26241994844614136,0.49523164239695117,-0.19994199046918174,0.41281680826972894,0.1395860156637193,0.6643529374719254
Thal_IL_L,-0.13141978313652158,0.3057930050325905,-0.16152992227901067,-0.2810743031390662,0.18967831213602546,-0.1502901907415675,0.46555255201615536,-0.06446126699795697,-0.280039411753003,0.13626325617368018,0.06824852444788616,0.12065996010369834,0.31646719833772835,0.2230966490942097,-0.04388974164757935,-0.352174014411344,0.6102742671329988,-0.2665317567058751,0.044378897690270244,0.2833647460533257,0.247740037032097,-0.2650381567995566,0.510367940603791,0.3119344053128238,-0.01654505025205839,0.020538580525012683,-0.139735204039264,0.265672628713615,0.30453244856863476,0.14223181799425638,-0.008877358711003076,0.37102675729458584,0.39993410984183053,0.35614053458298756,0.4384331755465203,0.428929326155925,-0.15200161373984605,0.07497781630219227,0.4754622173651909,1.0,0.6115135549010161,0.2336677173566962,0.24369898650352753,0.1403126371835328,-0.02251431921800572,0.5227359710456227,0.2752359575770748,0.17247204436736696,0.4218257729613935,-0.2516296307274748,0.11639082118077279,0.37626593091889843,0.18998904919893622,0.46061793168793264,-0.06541132590233996,0.34675162781122637,0.04783145942851671,0.04535184871205058,0.2991285410712554,0.26747406081119535
Temporal_Inf_L,-0.3418721101193035,0.5523463646920393,-0.23105790995637732,-0.46269627218885023,0.05367931941084676,-0.2264945285768527,0.22632388399397912,-0.26381356226090247,-0.5740322369792263,0.05100154643743052,-0.13254997760239626,0.06225555932866182,0.129791844030662,0.4328761030507589,-0.44522950149690504,-0.24571089901671384,0.6177904663896018,-0.023938935161952786,-0.1586681631719381,0.3223820321650875,0.26133914915359835,-0.36993896133574816,0.3746952522798196,0.33861479494883745,-0.15591165161610734,0.08014383070476236,-0.1994497835230196,0.30818472875867636,0.4606237062800116,-0.023087397004512594,0.08777525058825957,0.19597531412801197,0.3701390680506329,0.4146057857562843,0.47115437676592875,0.33590459680996304,-0.48551617177958734,-0.3002961944106353,0.3024082409559699,0.6115135549010161,1.0,0.4021644761183754,0.4338483721457813,-0.010418000701694349,-0.16158451886860958,0.35196810316890403,0.3217589633337145,0.08717390545795686,0.3509738642417471,-0.5703159153026562,0.14656860903317054,0.15361519289865347,0.19343422951789419,0.35356186791173655,0.24405247708510827,0.20253852031561834,0.12022698297990948,0.18144803963670358,0.30971134001354345,-0.1252631885824687
Vermis_1_2,0.3281574076562764,0.6837492350509667,0.16391311530141842,0.35398339253386113,-0.18085556719796345,0.25623290523318837,0.2579535559441049,0.30086729465760614,0.2145217440439588,0.4851033924854802,0.17890232316199722,-0.12656930471776026,0.530997165052846,0.7475631867970609,-0.05544167711605948,0.33687928492589947,0.07132710651887735,0.37505203786630936,-0.11608631373677333,0.7537996745945769,0.5506460142277547,0.21609670925270327,0.12250536816142689,0.6801755928930407,-0.031668934771003764,0.6325105810959873,0.33000225686823764,0.624486194538448,0.808048825170464,0.42805967002146916,0.44343895494269336,-0.2999625921131986,0.4853595297991828,0.3507662399561866,0.6404959172706877,0.26265217161542476,0.2891510605371106,-0.02700729246152168,0.21435201923464817,0.2336677173566962,0.4021644761183754,1.0,0.6334678052281891,0.19934778918860258,0.4151234093660932,0.3172984787480609,0.65803352758833,0.4530955663562612,0.38751919117537975,0.0908918513707993,0.21344901652694775,0.11748575748097913,0.37518748351935544,-0.20441719110672704,0.6216056707956719,-0.2507944871134309,0.6272971610362825,0.4408860305900256,0.7363124387744123,-0.1791244943550116
Thal_VL_L,0.22470666232162131,0.8446168517220968,0.12776264900612574,0.18683147570920733,-0.16707028001303886,0.29754567111380104,-0.10578173810537515,-0.14637081241550318,0.016476200069130517,0.08870341210478278,0.1164149196429394,-0.10589425536796065,0.2726729124494937,0.6631771823666252,-0.29739403867858083,0.3274038014152487,0.21615987723408156,0.3701464465692976,-0.23330442387916175,0.5720235152025612,0.4572706572804782,0.2530210797773187,0.21157612722878283,0.5045672914598864,0.2201547395207857,0.5887524969611001,0.2658140895995672,0.3378040986966828,0.6055017361595326,0.11302166667975029,0.11755027863577547,-0.23413517934887482,0.12441534384827477,0.43403477562823767,0.5125232482613683,0.4023883489232595,-0.07611397613007148,-0.1545721286923797,0.16362683206732026,0.24369898650352753,0.4338483721457813,0.6334678052281891,1.0,0.026710589008638177,0.3273658934686859,0.05479071818693496,0.43282425527292356,0.7459941636141925,0.12397986218009949,-0.193851617648063,0.46726997723152397,0.10685192503193973,0.3683507584161783,-0.11061358277820388,0.4387897179991584,0.03230448629705601,0.32322757170421346,0.5997884506832577,0.4655403462416875,-0.26339342047685355
Thal_LP_R,0.20524871191486804,-0.0024265185884750767,0.18724289621116597,0.4035394309332896,-0.21655156165254014,0.13523638866317114,0.1234420386469989,0.3695214992862602,0.4355977750448312,0.024681718045979933,0.1781011561612275,0.506627327508026,0.0481754722138493,0.3237907460619117,0.23365183336331344,0.14126652018797342,-0.11024009297346049,-0.22367230873632954,0.3247404706098242,0.41829273130748207,0.32338402651888193,0.37162048509185674,-0.1139591370316605,0.32039761589378496,-0.2461941789653017,0.1820901210639122,0.2521157438722327,0.23200236257214127,0.26362880111946824,0.44407875937167784,0.1587426694290043,-0.11859980367507274,0.22967388059620672,0.15334302766546845,0.3552705767659366,0.10606334507108098,0.38293905470911105,0.1390982829667391,0.11470988383044992,0.1403126371835328,-0.010418000701694349,0.19934778918860258,0.026710589008638177,1.0,0.44750646449014553,0.077295916960684,0.1840027417006358,0.14152009566163445,0.2274386193371373,0.3156632506528428,0.15998373197498555,0.2482990330104896,0.16679826893724783,-0.17286260597678108,-0.0061342841079192224,-0.3008804577760882,0.35888298691230663,0.16572905680956396,0.3648817622032157,0.02623037162920868
Rolandic_Oper_R,0.5204330634045842,0.1742582954266631,0.7096621968143175,0.8258895515107684,-0.10045955165314077,0.6203793069445225,-0.07835899361585631,0.4564170557514539,0.729331827006496,0.1999338675937333,0.25016418739247787,0.10216734461535648,0.3247731329037154,0.5656141479335104,0.23025018444361386,0.42877798738370354,-0.29034082378399784,0.25297221292540534,0.36908484225753696,0.7022256842003644,0.38176638004343794,0.8308134873756673,-0.16945424965398276,0.6600369683616076,0.07248194207708755,0.6162737614956859,0.7764661532313554,0.45534682242437746,0.49522792098800567,0.45869642579269365,0.1674572444552542,-0.4837546922028029,0.11659446549683933,0.23910232666761186,0.5505354948523382,0.0028329256724544793,0.5703299826639442,0.15649589002094594,0.0697337837995604,-0.02251431921800572,-0.16158451886860958,0.4151234093660932,0.3273658934686859,0.44750646449014553,1.0,0.1101523380570408,0.18327706234092658,0.4118205297924922,0.018379429196520296,0.5682752606945776,0.3130319117327057,0.18426682761788707,0.24606901754564428,-0.5281423238194295,0.3010768690916351,-0.46887215375387237,0.6048182996192947,0.4160563436289404,0.5400613832807324,-0.19671384135912232
Occipital_Sup_L,0.17697798289538208,0.11945547608704218,0.1433790302236647,0.021689481474517814,0.10599057996094614,-0.21535063492674525,0.8759924994056184,0.5074839370890165,0.07404765052250947,0.619865068840966,0.28668171809399084,-0.19329218469881554,0.2904249576830697,0.2932254436701303,0.3756751959305331,-0.4276566197847588,0.20426400367150732,-0.15000923296128105,0.03566059151039168,0.30265571511875067,0.13239339708406414,-0.20584208635749182,0.14635108227649424,0.5154124384584371,-0.0048482285259092445,-0.024157847230791573,0.09915849327015294,0.7410914556295456,0.48583381134604003,0.32411670523582947,0.302186380051842,0.06319528505943381,0.8510275082114369,-0.04995992872764699,0.43094441035177583,-0.026302731874365725,0.31989063992723277,0.12549172527206148,0.18856833654478627,0.5227359710456227,0.35196810316890403,0.3172984787480609,0.05479071818693496,0.077295916960684,0.1101523380570408,1.0,0.5680177197327297,-0.14803498250114794,0.5718308841294115,0.2338441209574129,-0.34990486065322063,0.048716447593928534,0.02836321390703713,0.06980565039855281,-0.038833897503803866,-0.022131765140758555,0.4601289250270071,-0.19947387571410471,0.49764644897524457,0.0890468837482979
