,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_Re_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_D,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_Re_R,Postcentral_R,Cerebellum_10_L,Lingual_L,SN_pr_R,Thal_VA_L,LC_L,Rectus_R
LC_R,-0.6751067393961877,0.4928549725322472,0.41380366258002876,-0.10581373981670142,0.6592520859889242,0.21295960764414892,-0.6792646642348548,-0.5010616556560871,-0.4001797198959306,-0.12541160107673763,0.541980408853061,-0.38902215285942726,0.0722763266441669,-0.42119390670644724,-0.657163234321638,0.5550479809429969,0.4568970454979578,0.32749051419338965,0.7467810003196196,0.2137684601274526,1.0,0.27189329960839553,0.27582650096886796,-0.2067776400401065,0.5052879919943783,0.6703397935545851,0.43420698069561164,-0.6174092447950192,-0.4132195974852879,-0.5523348664413499,-0.450120436690061,0.28910066437010495,-0.6967604360564041,0.6083891145809359,0.07074681529036095,0.3993153730983995,-0.5494453549103162,-0.12237428845900555,0.4619867025091009,-0.29949772677402137,0.4841991464280032,-0.012285055335776155,0.4572980810389949,0.12958232302823794,0.20765872899233842,-0.6539970988887572,0.4874973955316824,0.5988043805501428,-0.6244462072446096,-0.173243870237805,0.729622103628068,0.4246251480678222,0.7535677738390195,0.05188119330325653,0.6814985283537767,0.13824513875226666,-0.2776195739413527,0.3384821007819978,-0.24108960532662316,-0.22617603588805218,-0.5226767113803285,-0.3552700371264156,0.5819288832594447,0.42792902601823524,0.2823445866162465
Frontal_Inf_Orb_2_R,-0.4090011865465063,0.08534899926838621,0.20205770257036132,0.7841521630679714,-0.0641986722459761,0.8257166666461225,-0.37299423946185206,0.2783499026743475,0.5211118875469587,0.2541029096599961,0.2805572736875327,0.09879737226166585,0.05737855551903374,-0.47981797274967125,-0.1285333254924402,0.026405364393746595,-0.08590843862110986,0.4397090914566725,0.3758149531072857,-0.14028006214933877,0.27189329960839553,1.0,-0.01461118321610877,-0.4316092266747579,0.05625757422518971,0.6613167807707583,0.07768461260624634,-0.4587286652506943,-0.41796912987067475,0.22267921561921716,0.4706758048532705,0.5000392793233538,-0.39258564031107895,0.23078975731631557,-0.2892458294280494,0.4116113918888014,0.4151647629135274,-0.2289176442518426,-0.22718963056334518,-0.15423562430845267,-0.11081187188033356,0.5100028648729189,0.18075521055845029,0.20210045306497734,0.8460070011988656,-0.37268400406431484,0.5019644872206349,0.09958944042902644,-0.3382826463278364,0.15739985113392124,0.29797215870110716,-0.018698941918308145,0.2937595729818507,-0.30736632763727306,0.3392236975517096,-0.2582113487146277,0.26444093227898513,0.040528518356787356,-0.37730468441793424,0.060952612769673384,0.2575633696095056,0.2524144609686838,0.39407073455552405,0.1074145732449468,0.015949853361460195
Insula_L,-0.2811942364530008,0.6421004781035181,0.6753387976357951,-0.04025259656744376,0.6197548755154975,0.19498758693711576,-0.10689091065849247,-0.4331543322456131,-0.2074581677472225,0.20093743276794113,-0.020164864324871915,-0.15924329663975248,0.5148208603332486,0.036455436070728396,-0.4011617881222222,0.26791691824480013,0.8842884428651764,0.35564531923316356,0.3017804442091232,0.5237596239634864,0.27582650096886796,-0.01461118321610877,1.0,0.21556147852477964,0.3454432462246903,0.4108279038288514,0.41909680274451067,-0.19434578432955044,0.08217722873004675,-0.19612653312187006,-0.2151783912758849,0.2538005517081846,-0.26227782604560607,0.65208549824522,0.3937747571206505,0.32964777072478646,-0.4291268981814796,0.5359212268533187,0.5992111897953809,0.20010997366991864,0.6513296639230071,0.27282618100102446,0.6131417959612404,0.26899529098609304,0.15805289597105046,-0.18803682706339844,0.4977190630457463,0.697131345551708,-0.23108498469095684,-0.3629378318793111,0.4920247186245644,0.5942731329633266,0.4984158415515085,0.3825609780131784,0.5365003483355858,0.5697210850976965,-0.41021571709950505,0.14487972761232212,-0.0002585763797461665,0.2900913822777668,0.051174980451836244,-0.06993165289641769,0.617545525035826,0.4225409045021518,0.49360675311824653
Postcentral_L,0.2922931997528305,0.2726917730504024,-0.20571501848852375,-0.2867997946393537,-0.02976383381952598,-0.3603896324514505,0.5299958958381543,-0.0053931932392742845,-0.1515977122978024,-0.04561883408756615,-0.1878269846416901,0.22037038885226484,0.2987674259439031,0.7086251932869718,0.27230553630790394,0.042470235468890956,0.171791680628514,-0.0027889746174614865,-0.22468394203051525,0.5641165304633571,-0.2067776400401065,-0.4316092266747579,0.21556147852477964,1.0,0.12334762835995079,-0.3649546444921905,-0.22272779123393527,0.6500500005684579,0.7917226644083716,0.21074415484259143,-0.1147962193360151,-0.1792945763544264,0.516091064043549,-0.020240960106321072,0.6645456859899523,-0.3143393212701806,-0.055326700087954636,0.44795816443510594,0.38212091490977496,0.381325942846737,0.18190271895920737,-0.357297818583404,0.05547909135389729,-0.004903229153675197,-0.36901929521329524,0.566516666344666,-0.21334922027696787,0.07177619374637768,0.482270512734864,0.04716605312500344,-0.06732948375020907,0.3671269582599746,-0.29087105347333114,0.4071945967628654,-0.06198000661904443,0.32448231160604873,-0.14177216936075276,-0.06854074533082709,0.7120777036180337,-0.22778727456664555,0.07605608911283467,-0.008151945915638056,-0.0381104376766506,0.06580453795123756,0.20878890277162826
Vermis_7,-0.35495719115733015,0.4268085287023964,0.24245452446982085,-0.31953693054566035,0.6860372582209567,-0.07842390878380202,-0.3451832822305117,-0.38545882509956414,-0.431597049000619,-0.24297687331119694,0.20312097110290459,-0.21427953858253232,0.33314494872692463,0.12856293095920185,-0.2535996568723332,0.3412012062692087,0.4979950979738357,0.2012012029870189,0.5584022104323888,0.4956138236346967,0.5052879919943783,0.05625757422518971,0.3454432462246903,0.12334762835995079,1.0,0.374239745602813,0.21803242997182243,-0.16642756767572664,0.029140349673721713,-0.44950904323846397,-0.3767015544976668,0.3015293303133309,-0.36632989185071485,0.5483886714423923,0.3298440738328565,0.20192882855690072,-0.5118873980712162,0.36550403277237714,0.556525309397544,-0.1884542995253732,0.6642849669116326,-0.17141939027332165,0.4235850434688349,0.16971903693352194,-0.0010919892597070293,-0.383215347822497,0.21084644115633608,0.5692896558030877,-0.22517552525063142,-0.22212284325181497,0.5361935231703833,0.5228045078545762,0.4706507521751742,0.24995949032998915,0.4748445474163944,0.23308288886731232,-0.2778605610702136,0.3819699658499829,0.053125351400542774,-0.2724061880348342,-0.36604753549236196,-0.2570737180375095,0.4733825725435263,0.37648266529655994,0.3460742558496602
Hippocampus_R,-0.7516725103683134,0.4503074523219422,0.6359299748007374,0.4082351809993397,0.5509902605599039,0.655377848442942,-0.7343802116088262,-0.3260228757000602,0.11645754311208412,0.16533935863239935,0.4675187730531245,-0.2664314067073079,0.17482332723586433,-0.5566169403874094,-0.644822182968454,0.5203939909534419,0.4583564449154033,0.4628866174375304,0.7272109650429543,0.22012328159162106,0.6703397935545851,0.6613167807707583,0.4108279038288514,-0.3649546444921905,0.374239745602813,1.0,0.5616057468406144,-0.7768340072881577,-0.571391672870941,-0.3232749750701113,0.003584439597573539,0.4215529653415413,-0.8150222127951449,0.7640468809392345,0.010305473074013643,0.6761486453016425,-0.2538281997352641,-0.12607929617602626,0.3053504332653557,-0.360195744890647,0.403828528889256,0.5215569879403928,0.47697235252940656,0.3117815900262378,0.6581759273621512,-0.7642034808895992,0.6256625028078155,0.6120134089385303,-0.7415385542823196,-0.32848004381182366,0.6731810263458543,0.3186123566517957,0.8323750472375051,0.1377261890303159,0.6823582252250885,0.2926907317215956,-0.19830101920031332,0.23419843406629443,-0.5138631769167888,0.13903028503282974,-0.21126006308061143,-0.08308330616478399,0.6902630616194516,0.5391799357482473,0.47300064490317095
Cerebellum_10_R,-0.5008393297780424,0.27876115388450806,0.7504087309951555,0.025530326884028565,0.5589646523893838,0.18830116019664478,-0.6362755655882312,-0.45616566586518154,-0.0895740833367013,0.1925232267615532,0.17302288024713286,-0.21990505869117385,0.13129531485754403,-0.41491961657884946,-0.70964395718712,0.5651282895880186,0.47286306221196567,0.17622106077689467,0.2834780940502318,0.25679681592706577,0.43420698069561164,0.07768461260624634,0.41909680274451067,-0.22272779123393527,0.21803242997182243,0.5616057468406144,1.0,-0.6238907338707135,-0.4822651762803854,-0.4603757007141344,-0.36511507946542004,-0.07861287255552277,-0.6503188108051527,0.5527177400435903,0.10936874664803861,0.4415412707241002,-0.5347072459692476,-0.208964067317174,0.40490038629828984,-0.4274566079782807,0.4312452816862276,0.42773668382011026,0.23588979781149538,0.09892326274785476,0.19192069793418187,-0.5523474299820403,0.140476696001644,0.46103213997925535,-0.6310329979901308,-0.5429923653750037,0.5090916539638659,0.23737742240520435,0.654334150610579,0.2188847593846919,0.3781074546941545,0.45720853626250846,-0.27949671390713104,0.13810780285740276,-0.40760270812782345,0.6281979228864815,-0.3929707785528884,-0.2019728511304464,0.4942223513456341,0.32995333239765734,0.34644383303161985
Parietal_Sup_L,0.7368141714566935,-0.183362163912963,-0.5571196672583525,-0.2454748091891252,-0.46024070791283017,-0.4885099219072382,0.9179083599300351,0.3576856670957086,-0.06991917553554684,-0.17250892857832756,-0.4489475018794133,0.3316945766060511,0.09368406586052003,0.8206879363990626,0.7162117630386732,-0.4374428718368783,-0.3023102197974415,-0.34527506241285044,-0.5430792593539419,0.04036639456336866,-0.6174092447950192,-0.4587286652506943,-0.19434578432955044,0.6500500005684579,-0.16642756767572664,-0.7768340072881577,-0.6238907338707135,1.0,0.8869281448532949,0.4808575202817287,0.13910747712122892,-0.15278588573113272,0.9401592932662692,-0.518341072852496,0.1953466270012993,-0.5890528403197145,0.343692886924619,0.4562941398504244,-0.16856800258891766,0.4894453903903202,-0.18087103837198393,-0.46487614298180935,-0.29363305565598563,-0.2527935789923644,-0.4357703369321047,0.8573172075763503,-0.46206056715134247,-0.4269669298124619,0.914289828392064,0.26446486301344874,-0.5685745675817778,-0.07871222065038552,-0.7562206067207945,0.0191765802548155,-0.485515952309337,-0.1424258439359622,0.12652102092911804,-0.09739131957934404,0.7207407038910991,-0.2811929319381817,0.39549284772609633,0.13776756081407845,-0.5047458554475404,-0.2948605404939855,-0.24075160867317277
Precuneus_L,0.5560451807457808,0.08603707198714194,-0.39931118729796944,-0.21451760285332852,-0.20781604971149012,-0.3923555136751267,0.8158325941404798,0.15826777905035147,-0.09252337809218751,-0.07942078469916924,-0.33471618942126263,0.3473037512512311,0.34911683937992694,0.8965365501090043,0.6019421508050363,-0.27469875061156107,-0.01638908826995597,-0.06817577834091436,-0.3795885354682368,0.3782981688424563,-0.4132195974852879,-0.41796912987067475,0.08217722873004675,0.7917226644083716,0.029140349673721713,-0.571391672870941,-0.4822651762803854,0.8869281448532949,1.0,0.43255758575730646,0.1306000837030059,0.02688849576002679,0.7906256224959223,-0.2382703490899527,0.43611528335347965,-0.37971843399795424,0.21435717159257592,0.6034801338085641,0.1547658592530136,0.48313195084702343,0.07974540180353785,-0.38873331512080783,0.014200702628008023,-0.05197376146457782,-0.32121732294127203,0.6723543474184489,-0.2398977387827955,-0.09783638548855568,0.8277993452460366,0.20411859637786356,-0.30289947865082306,0.20338481419966728,-0.5336528314041847,0.16115282398031783,-0.2834449102735291,0.03288691096486868,0.06643568321143485,0.01972623243482317,0.8241561748127973,-0.26073068955551215,0.35741410377718313,0.15957461640074902,-0.23182060872174157,-0.19791824397784702,-0.03522964080364405
SupraMarginal_R,0.4551147563817782,-0.18443727230977283,-0.36842744506628977,0.5890922487377781,-0.7395081788973444,0.31017362463877163,0.5721062272895946,0.6895778486337658,0.5272518812979446,0.23224459439825565,-0.3294301882581817,0.5543600080003908,0.13935369802173192,0.18576927286299427,0.5603510163680385,-0.590876760190046,-0.46062287834289434,0.16499950692602383,-0.5460597573520198,-0.28399426861956795,-0.5523348664413499,0.22267921561921716,-0.19612653312187006,0.21074415484259143,-0.44950904323846397,-0.3232749750701113,-0.4603757007141344,0.4808575202817287,0.43255758575730646,1.0,0.5846980430488753,-0.026614966694494608,0.6496181932897752,-0.5678917571461286,-0.15918846325222732,-0.27583862646987345,0.8213620016551064,-0.023297370062604947,-0.491416633293623,0.4741632786306775,-0.5237168467433362,0.07011551950351357,-0.22376132881788863,-0.06234494433447943,0.3191479582846412,0.6222970324076147,-0.07170753651192607,-0.5363747051122133,0.6502268507603842,0.44420194901687016,-0.3410618036211361,-0.2438875619058229,-0.6713601562606814,-0.43120874041619506,-0.3641835578549027,-0.4486666337022727,0.3841060022882033,-0.27373746899603557,0.49591070071377125,0.033996276981075164,0.6780064336239668,0.4292562110563126,-0.20980793634196254,-0.4396999987583315,-0.4419508860967576
Vermis_6,0.2139505603785096,-0.3354301664391727,-0.24957466650281665,0.6797419822471541,-0.5653254231863745,0.41971029894485856,0.25133065934428006,0.5997919675461135,0.8226234429883335,0.4384451580956944,-0.012730663538518499,0.504871909795053,0.09771498240885303,0.1321168699047262,0.5840643423544405,-0.418902165472833,-0.3848814298067467,0.14496511938307224,-0.27071999472274694,-0.10694407248773229,-0.450120436690061,0.4706758048532705,-0.2151783912758849,-0.1147962193360151,-0.3767015544976668,0.003584439597573539,-0.36511507946542004,0.13910747712122892,0.1306000837030059,0.5846980430488753,1.0,0.3029339099800107,0.22369699527982748,-0.16324696038956127,-0.17257148658254282,0.19375934146589413,0.8261045047151372,0.0010921805010090711,-0.5130082882581115,0.1069754003361188,-0.34123047100020254,0.503744883733316,-0.078834809004747,0.21276229700291102,0.4410685396609795,0.11167441687312796,0.0715483427679541,-0.26426066250272434,0.22042263965335168,0.4029843554582804,-0.35941445335950856,-0.46000683650522467,-0.3084536277908182,-0.1706679768721339,-0.3303900842056684,-0.2804527701339357,0.6352107883463954,-0.21214264442225053,-0.059943356065070307,0.2032174346167148,0.7177627047026849,0.6335185187278093,-0.15188937675933203,-0.17219899041426498,-0.07108742511775522
Thal_PuL_R,-0.2582301025697255,0.4207591704175833,0.05997312713013718,0.2878001613585422,0.21845497354069657,0.4215007670239941,-0.08974484773347949,-0.020162273831210224,0.1288913920672204,-0.02854662215237468,0.19613867716250585,-0.023307308253517917,0.30403540141007107,0.056668564712035595,0.03158412983767777,-0.028378500450666193,0.27969282511466576,0.37537113426069896,0.41437005574325997,0.2766374174167069,0.28910066437010495,0.5000392793233538,0.2538005517081846,-0.1792945763544264,0.3015293303133309,0.4215529653415413,-0.07861287255552277,-0.15278588573113272,0.02688849576002679,-0.026614966694494608,0.3029339099800107,1.0,-0.21863646495347058,0.3813438258420726,0.05158133553277931,0.27264390337956035,0.15922785412644758,0.27607058818331,0.16468978236127652,0.09006257198651557,0.3165593380211476,0.19563206097479063,0.5161773896248267,0.360251206064721,0.49973204351064615,-0.3618807365727313,0.6254931211115998,0.4284825320802907,-0.10186473851108725,0.15259410616324764,0.34066053411629765,0.3374469655451415,0.2726051799043373,-0.1050004486684976,0.4405312309688656,-0.1654224024912307,0.08157145926130954,0.3740959886284876,-0.1361055605651814,-0.15008177631804012,0.3153272273695565,0.16136504050438769,0.4565978149120224,0.15412702960357244,0.0680243256620429
Occipital_Sup_R,0.7791292951657578,-0.28071624571462955,-0.5963718007776695,-0.08894744321223869,-0.6247954384103055,-0.3866795201491152,0.9354580460977443,0.4677318236166751,0.05008682884109295,-0.07880312739134945,-0.503744646095862,0.4146671529004369,0.041405974346541786,0.6601321569459664,0.7324378439074795,-0.5659854686034888,-0.4286678555757237,-0.30746584838088825,-0.6756831996160083,-0.17920087612412736,-0.6967604360564041,-0.39258564031107895,-0.26227782604560607,0.516091064043549,-0.36632989185071485,-0.8150222127951449,-0.6503188108051527,0.9401592932662692,0.7906256224959223,0.6496181932897752,0.22369699527982748,-0.21863646495347058,1.0,-0.6714640660970014,-0.003708227822343643,-0.6169849704304599,0.5018856028861373,0.321351271194826,-0.3470530315949499,0.5603577967980008,-0.3723772782179472,-0.396509096652301,-0.3834419838528135,-0.27253732552555154,-0.35387802634317084,0.9217663953194715,-0.4478227389636222,-0.5928428497473184,0.9222817013566734,0.3773301526426416,-0.6248422693129513,-0.229905581204932,-0.8583858411565025,-0.15753932789704833,-0.5572656020349611,-0.2946757289004589,0.2210370679851919,-0.20217388997403934,0.6923873294152735,-0.18760053450613454,0.5024436024325831,0.2327970206481479,-0.5662919060824907,-0.455549342012059,-0.41003050410593345
ParaHippocampal_L,-0.6059719633929813,0.5258849901163094,0.7138053647908688,-0.05487230568955864,0.8323898586187161,0.22351489477552805,-0.5417688521438144,-0.6055535915731122,-0.1707810840028144,0.09279887986145086,0.3685468560314903,-0.3645165699705857,0.30190922605293585,-0.12774166297280745,-0.5768742774304335,0.6149943304823619,0.7757645912548502,0.2431068245880164,0.7250211710971778,0.5804535159253551,0.6083891145809359,0.23078975731631557,0.65208549824522,-0.020240960106321072,0.5483886714423923,0.7640468809392345,0.5527177400435903,-0.518341072852496,-0.2382703490899527,-0.5678917571461286,-0.16324696038956127,0.3813438258420726,-0.6714640660970014,1.0,0.3254658238754673,0.6519305765142772,-0.5653146312471161,0.3191930035209146,0.5809545741628293,-0.3327300787028158,0.7908835803071731,0.37464862647588804,0.5288286410863183,0.28676693513583384,0.24342566306723054,-0.657152886387318,0.44338128573656527,0.8117119969155829,-0.6019998014347542,-0.4807707871502826,0.6096140660821425,0.4603305547838927,0.8507229330669916,0.5000355094869563,0.6593234172848299,0.6193207607185659,-0.3681758756661532,0.3344289912923718,-0.3028484849427653,0.12099414085280326,-0.28348447685071465,-0.17464682174323942,0.6589618098677782,0.6412937857960533,0.7738835597571097
Supp_Motor_Area_L,-0.12924517212155293,0.2964304361144299,0.1194725337492756,-0.31330634849010325,0.3485258224248602,-0.22101461159634572,0.0874141632827959,-0.30185471856598783,-0.16884332618351847,-0.09271450638424965,-0.06071971642570474,0.06348682425306824,0.25240292652562274,0.5216521145716173,-0.08231969661153302,0.247562640891821,0.42313953667230364,0.2181372959066151,0.11496622471390844,0.8743263296488138,0.07074681529036095,-0.2892458294280494,0.3937747571206505,0.6645456859899523,0.3298440738328565,0.010305473074013643,0.10936874664803861,0.1953466270012993,0.43611528335347965,-0.15918846325222732,-0.17257148658254282,0.05158133553277931,-0.003708227822343643,0.3254658238754673,1.0,0.01142905025719219,-0.32864432356430995,0.4150097183761057,0.7047855421377488,-0.06118202663147596,0.36689105699914687,-0.1319285124386537,0.279772755665141,0.23699808899204408,-0.20017891439471228,-0.02818877158065337,-0.04534604260338863,0.4507910197919978,0.12654219271274408,-0.1873392415411533,0.1714220882651144,0.6441111878711815,0.14006399929813404,0.4940522362943895,0.09165545831621637,0.4814329342692222,-0.23812389644614335,0.0942553852326806,0.37596073184215556,-0.041065795826796314,-0.2098134575506142,-0.14097305888627465,0.20029026132609487,0.1719438640226564,0.39230283561251195
SN_pc_R,-0.3757071030828222,0.16404983265047257,0.489844359328951,0.23844398619912438,0.4737238322934821,0.3210752912969716,-0.5030220039798738,-0.35635957577560295,0.21153353148476492,0.45174587334496474,0.41964082677671516,-0.1219562580821306,0.19690231745162676,-0.34805615753390395,-0.35401556876282136,0.4784008001879361,0.3717269393949666,0.2748309926432387,0.45812322288448803,0.24498885707676737,0.3993153730983995,0.4116113918888014,0.32964777072478646,-0.3143393212701806,0.20192882855690072,0.6761486453016425,0.4415412707241002,-0.5890528403197145,-0.37971843399795424,-0.27583862646987345,0.19375934146589413,0.27264390337956035,-0.6169849704304599,0.6519305765142772,0.01142905025719219,1.0,-0.20061465262133382,0.01907583416960614,0.24180482122148492,-0.38664093252695175,0.33278421438494266,0.6649034171323761,0.382328244910083,0.2819039250779795,0.41601504364463454,-0.6805415068713168,0.33578348400389313,0.5659876603518829,-0.5310084704707214,-0.30751684239235627,0.3415529637120867,0.1034327429243316,0.6736399242615088,0.3248674497918696,0.25926793734002507,0.3675705600422682,-0.020863164029169712,0.16401873962365052,-0.429444379013767,0.27788678789843047,-0.0929280098196238,0.2573412694070634,0.3249095147718052,0.3221294281404051,0.5469867384585267
Temporal_Mid_R,0.3991388864774151,-0.3723352558877059,-0.49729979006811664,0.6936859867718291,-0.8545883514437166,0.38030549365686495,0.44635037049319465,0.8347890960799589,0.7355007183081937,0.279686638518805,-0.14781032052932153,0.6025013341795649,0.020376612355924726,0.11264372039077225,0.6851244979358961,-0.5966514352244032,-0.6577965132848453,0.11477053169418343,-0.48133629773064,-0.37954511655166834,-0.5494453549103162,0.4151647629135274,-0.4291268981814796,-0.055326700087954636,-0.5118873980712162,-0.2538281997352641,-0.5347072459692476,0.343692886924619,0.21435717159257592,0.8213620016551064,0.8261045047151372,0.15922785412644758,0.5018856028861373,-0.5653146312471161,-0.32864432356430995,-0.20061465262133382,1.0,-0.17225413380447221,-0.709769649663295,0.32317535932557145,-0.6146498314747925,0.18339365638847216,-0.2580948238458516,0.021934735488159694,0.38754805872360326,0.446457074038676,-0.048393721843158426,-0.5893810064209718,0.45399864379864613,0.6132779692010015,-0.4216368065929296,-0.5164170488680283,-0.6389641273024504,-0.5111419348340893,-0.4026209182187725,-0.6076371638937593,0.6672147738891095,-0.30831132813038997,0.1545787498103615,0.04714965304748552,0.7633408504252918,0.5362126979285362,-0.28708594952387134,-0.41019369893241664,-0.47854482712779023
Frontal_Inf_Orb_2_L,0.24304778928145626,0.24396846161105112,0.09941456425269674,-0.28897774289278444,0.35979626143116594,-0.265126214055447,0.4467833975587044,-0.2670937143358505,-0.22877870468373307,-0.08187310264017549,-0.28774069738874647,0.011305377643990045,0.46136478897095157,0.6451301701595656,0.17270762719071334,-0.07216971505867002,0.49042600079248694,-0.02790991605917203,0.0890757964406576,0.49744782007242544,-0.12237428845900555,-0.2289176442518426,0.5359212268533187,0.44795816443510594,0.36550403277237714,-0.12607929617602626,-0.208964067317174,0.4562941398504244,0.6034801338085641,-0.023297370062604947,0.0010921805010090711,0.27607058818331,0.321351271194826,0.3191930035209146,0.4150097183761057,0.01907583416960614,-0.17225413380447221,1.0,0.41299753438879455,0.297687537248019,0.46682280969679096,-0.08211530770318343,0.2847580248447915,0.1529675152116137,-0.1781615876687194,0.18751214467065414,0.10913219013572846,0.36216900995349055,0.3606129726189295,-0.10773893220304318,-0.04269329611012951,0.38032245331153547,-0.0055552626185856975,0.461421155036726,0.07741630365963859,0.3731280419133932,-0.21248829803564992,0.20154398178580862,0.342483159195997,-0.13841600353443953,0.2274966508239291,0.09763733705270515,0.08573918631468856,0.13554946226240852,0.38778727218941494
Frontal_Sup_2_L,-0.35504083113028895,0.5439565182795362,0.35036947015710035,-0.3866517215929915,0.768848659966609,-0.14847181863677864,-0.20405415988293657,-0.6950581324487594,-0.4485026607999219,-0.10972271239567792,0.10663913672950685,-0.2425279417749966,0.2901410501632178,0.17473746425812706,-0.4950874579692111,0.5286208516199591,0.7201984577780073,0.3433242195179194,0.3903811173744698,0.787490242397642,0.4619867025091009,-0.22718963056334518,0.5992111897953809,0.38212091490977496,0.556525309397544,0.3053504332653557,0.40490038629828984,-0.16856800258891766,0.1547658592530136,-0.491416633293623,-0.5130082882581115,0.16468978236127652,-0.3470530315949499,0.5809545741628293,0.7047855421377488,0.24180482122148492,-0.709769649663295,0.41299753438879455,1.0,-0.12109011202901614,0.5807707718540258,-0.07717272837569086,0.5490920211527628,0.31598524619453283,-0.10364317405272239,-0.38287334396145395,0.3047679655624677,0.7758080388830294,-0.2318850138952207,-0.4272535523659643,0.4611208447014442,0.8485722662912872,0.5467166952202003,0.6118896794291837,0.38514023242936496,0.6311050031454323,-0.5005995246435848,0.31646384548410467,0.08417668606363726,-0.05845267952958793,-0.4658778878663381,-0.24277653172277058,0.4256834385277419,0.3250882204815472,0.5246606312965937
Thal_IL_L,0.4791864958165927,0.3267168788481006,-0.28342571106060793,0.060972031840929045,-0.3633349341935094,0.027020455201505204,0.5905422773223057,0.3327104883137078,0.005744956341386383,0.14541214578231132,-0.30994805860009045,0.28992357698105775,0.33275340545954907,0.2811328136407883,0.366585171558133,-0.44911067702755936,0.05177197230414454,0.1311072594886204,-0.3588176769369288,-0.1254791819049496,-0.29949772677402137,-0.15423562430845267,0.20010997366991864,0.381325942846737,-0.1884542995253732,-0.360195744890647,-0.4274566079782807,0.4894453903903202,0.48313195084702343,0.4741632786306775,0.1069754003361188,0.09006257198651557,0.5603577967980008,-0.3327300787028158,-0.06118202663147596,-0.38664093252695175,0.32317535932557145,0.297687537248019,-0.12109011202901614,1.0,-0.102219064186239,-0.24595934153621163,0.22150971145183607,0.06334691528609411,-0.09994480751202833,0.6094131419136598,0.2672142914994881,-0.13189451990790066,0.44206618046771906,0.422241999859559,-0.07288228456147713,0.0438841366461882,-0.4353165347064532,-0.161975731500893,0.04607296367011889,-0.23748010325906108,0.09466625990631373,-0.056671780494248994,0.37822701758018756,-0.14848323476837033,0.5966505145018631,0.3218696553765169,0.007245639418749783,-0.1042760612502346,-0.36438748512172975
Temporal_Inf_L,-0.3801054835230234,0.5789872501138345,0.5766351022057703,-0.3489981272733496,0.7956702833758024,-0.08869994445582025,-0.297709192741856,-0.5397930689992295,-0.42782534207836437,-0.09184297187765812,0.28843636815974716,-0.286479421802732,0.401279687986524,0.19286548464668438,-0.3140145188398176,0.4275150279138501,0.796355808679303,0.13266385574281403,0.5107356808821321,0.5954481988763435,0.4841991464280032,-0.11081187188033356,0.6513296639230071,0.18190271895920737,0.6642849669116326,0.403828528889256,0.4312452816862276,-0.18087103837198393,0.07974540180353785,-0.5237168467433362,-0.34123047100020254,0.3165593380211476,-0.3723772782179472,0.7908835803071731,0.36689105699914687,0.33278421438494266,-0.6146498314747925,0.46682280969679096,0.5807707718540258,-0.102219064186239,1.0,0.01169456693969492,0.49709871218117446,0.18851949327117848,-0.0663804314445086,-0.3573102618854165,0.2520156703678673,0.7065424061775436,-0.3019781322428841,-0.3628348604538641,0.5647197690727889,0.471407254973122,0.6013402036410957,0.34826365395146835,0.613153899711233,0.47106289530618783,-0.3548663901051507,0.3759151583694159,0.022740454152367116,0.008189632570245138,-0.23477833339619844,-0.3024426162400358,0.6344422619967967,0.531549715515803,0.5508667853245095
