,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_R,Red_N_R,Raphe_D,ACC_pre_R,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDl_L,Pallidum_R,Thal_PuM_R,N_Acc_R,Cerebellum_8_R,Rolandic_Oper_L,Precuneus_R,OFCant_L,OFClat_R,Thal_PuA_L,Angular_R,Cerebellum_3_R,OFCpost_L,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Thal_LGN_L
Lingual_L,0.3564728607822478,-0.03858902377476115,0.2284084827191315,0.7860147534920887,0.44145919855219523,0.4893541131587791,0.36909808935336663,0.5169187159763146,0.7228821646415639,0.5510245522941444,0.45076839614267583,0.5699861264496606,0.14394504916802764,0.22183270528346544,0.6806911082822766,0.2549969356146017,0.8079163308932681,0.6323131186658334,0.4155288030977619,0.5599841272970273,0.4331510527751915,0.5021301862408512,0.7109875098795325,0.5840388912033329,0.4105232692898244,0.7038523896866938,0.5634787158202095,-0.10638489712955733,0.4944311776339504,0.3802184540491256,0.6112960013762434,0.32950057440388714,0.0880434717446616,0.5790197767453639,0.6510321260001438,0.6530315040691279,0.7804603557459482,0.3925074930937496,0.38591813009515497,0.5361023934101383,0.5147774716742181,0.6284602707804402,0.7041450037459864,0.4056624055201152,0.4976386570093309,0.21152706545540406,0.2486979588118887,0.4078193073692339,-0.11184739982579696,0.37801648295375584,0.3576676164571541,0.4506874507519234,0.4794373667987987,-0.2879951992006346,-0.03381582523864471,-0.08667201609645381,0.8990785497907953,0.3553794745778429,0.29907177066000856,0.5339885410133349,1.0,0.43306627372003836,0.1985916436401944,0.17386005624853557,0.24059105805439895,0.6522011351341842,0.8415027120933055,0.681075941575972,0.6100897797763284,0.0371410798265129,0.5189877580298867,-0.430255925109665,0.1920149589418968,0.875869163193417,0.7052440113595193,0.41827412843312933,0.5274166961975675,0.214944051793682,0.6301646273406978,0.09180925399688147,0.6900051329428469,-0.20284065731517725,-0.0837366781032733,0.303608898731975,0.30189531241193923,-0.35757019147465835,0.4185285838105005,0.04179598369220196,0.1239637200166582,0.8142962119426174,-0.2615144880163927,0.5880322274455824,0.5696961410133652,-0.043353803894949354,0.6634508033448153,0.29748677119236366,-0.041239978674587965,0.5642656537860024,0.3068252344482067,-0.15088876311029925,0.6491192038333709,0.7074575223490386,0.4230885051362715,0.6590491983021816,0.370601375620489,0.5817974366159744,0.8000683489155429,0.46634961260692126,0.5101897583139837,0.18036360840640006,0.3718065600531163,0.6996481421442168,0.4548830027146959,0.6103712469155216,0.031030074601599723,0.20028173385597192,0.4327786237074007,0.3295273194340927,0.7491946821287906,0.5837597493512213,0.6036848311196517,-0.22631810150914092,0.49587886493622557,0.2606567511276442,0.29908597590687264,0.5692613977454696,0.5680187687651093,0.6978607637746138,0.6933953888617594,0.349015221420971
SN_pr_R,0.1815859055801402,0.11785157390944416,0.24303110249297152,0.49668788324456736,0.3280344655381879,0.5018440283770172,0.009604763720556912,0.07084973631373133,0.4473838557453601,0.48994126195037496,0.17122936788288318,0.09650664306344842,0.03401024775685301,0.0968481381491099,0.33049682957799564,0.33178954876006816,0.5460856651573456,0.5561903512064289,0.5547530258551467,0.5227551321766648,0.33678776676166283,0.34023524202830313,0.6476063677019975,0.4313831051326741,-0.11043137271518101,0.629674777487578,0.5457197846553156,-0.16990813533014784,0.13564791504476426,0.08929441657856624,0.10830748780535986,0.3059213460688734,-0.02990574340745683,0.5634969918151173,0.5486149055590747,0.5805527672792498,0.29225629929715624,0.37901404861823595,0.14448115317761778,0.6628425060269982,0.6025298482282299,0.49522815583886504,0.5948641977186295,0.37244288477967913,0.6520755807270376,-0.10037892856049183,0.4230569010909127,0.6265022410240392,-0.25275703279354356,0.2648599182067005,0.5004827809695341,0.5859069807504775,0.5322915685759109,0.11894339642482588,0.42942871798684346,0.1256873867063606,0.40076382276868305,0.53634805617176,0.2366771742804546,0.4028441830775833,0.43306627372003836,1.0,0.5201306554270548,0.1333223709031581,0.4106410498373089,0.6494355164487311,0.5971356253058092,0.5909100172220467,0.2782184906770445,0.3332655104368644,0.6288587769611488,-0.18137245755786777,0.10377539442343614,0.49665475826093125,0.2663107000430571,0.4454227625660427,0.3859651022800037,0.028527438244688258,0.25822171199899735,0.450081411775526,0.6263524820990892,0.26063821144423505,-0.019754884144407354,0.053344202103873584,0.22175994954143924,-0.22441663187100855,0.48721649657446997,0.37464862824743195,0.5161382847976982,0.46114243545972927,-0.13789726841532118,0.41948533763692725,0.6497055636846534,0.4446284017159516,0.5270424679651189,0.016289021689868066,0.0889787548840281,0.4299664011051978,0.3616437665164012,0.11992386306331748,0.547195101562881,0.6161820027611307,0.49849379070061306,0.6555100442308847,0.35734541930047814,0.6035096434105544,0.3677397502755924,0.3504771865417933,0.5201915969096009,0.2713574089405087,0.5016332263817872,0.47265412288441916,0.15264968517437244,0.41363298222425265,0.2508486702768183,0.47587239506992357,0.5649092502630356,0.5899855278723684,0.3044436677859419,0.6158544296366508,0.28874439994054457,0.09914164865757724,0.25965626156074023,0.4148330150074327,-0.13831434229276673,0.44876419433561676,0.37488396406574687,0.6138547434238354,0.6277263834252899,0.4233302719581435
Thal_LP_L,0.23605362852415798,0.04411044843331849,0.27827910736716005,0.2620780838683257,0.2780073813033924,0.4729147797055262,-0.288804616740843,-0.12191612847184027,0.24093085334734893,0.31930848909661,0.05187555467162103,-0.1443454211508891,0.1999540469840315,-0.1274748570847641,0.20159351136457812,0.31288428988384687,0.39129154513144815,0.4876474821319741,0.5383592147192495,0.3911773714527345,0.167670811705337,0.2565737242965982,0.4142352544633743,0.2538310462046979,-0.16887596783448533,0.4688063642241496,0.42600955440369775,-0.2232253732980602,-0.08938088325177052,-0.2151233268312589,-0.175234824752302,0.3318821040927607,-0.06944436114919215,0.4857160384993322,0.4222725462362595,0.23900200576558314,0.05181193184968535,0.3171280950298098,0.230634205990425,0.5588049657860299,0.6155191308998671,0.0501106890734484,0.467153498779152,0.38398931209773596,0.5258461597553188,-0.32471721672178233,0.39207726714941926,0.6512319207052426,-0.42508813495462294,0.17418880874765164,0.5276675672390742,0.5690646378685253,0.4292926743945209,0.234596353573462,0.6329786405732026,0.2660308193766382,0.17321437580831012,0.4465745739433843,-0.012946444514637513,0.1521838524582802,0.1985916436401944,0.5201306554270548,1.0,0.13662579441661785,0.3295349760033768,0.4672976869359367,0.4232438175271867,0.4557546910288253,0.14935611529753842,0.31303032894810023,0.4891779849119924,0.03664780339138681,0.15737903372749934,0.3380197324923495,0.08136175058808848,0.4068666890282009,0.35167758684017025,-0.17319447020937287,0.12224251820931814,0.5063497186141906,0.4922369415719177,0.2669853081450552,0.06442497923767769,-0.2130033186354339,0.15874245507824633,-0.0015664578704496135,0.45175910621854487,0.5964504568412692,0.45630752234626903,0.16458802171497125,-0.17155705931500742,0.234308247487867,0.4816480585405263,0.5484116257240673,0.35661115660179493,-0.01287607092298826,0.31878803579223436,0.5148049786681125,0.3669751309096952,0.23536914087811556,0.39456416336083283,0.4339661358289558,0.44113052277340764,0.5629074713396588,0.33100994724138305,0.44560021395748156,0.17843593725918575,0.3424104367756512,0.32102263281730176,-0.0006098758463990309,0.5605941351609725,0.32058057650655103,0.10564006472573959,0.28277534725992,0.36358797582022045,0.531110676350568,0.42974600031927757,0.41681392429881003,0.09319052033509305,0.4883829031923477,0.06702188468851895,0.3236033117229907,0.34379647591627777,0.5914854157615644,-0.3850785336495142,0.41740111196439544,0.3308961501739353,0.41527802525905355,0.5241000708798689,0.4281821020333429
LC_L,0.06986006158030367,-0.03749783594578727,0.1195872355743951,0.01731453219936551,0.2208617178885999,0.04052311945971232,0.015387800758216594,0.03319584806468205,0.05095181212869334,0.2514850686973325,-0.3318659961780617,0.11228849727725959,-0.0868044906632189,0.007630656973541905,0.0844027599880017,0.04006022062554228,0.07902935895789943,0.08241645059694117,0.19802543064720662,0.11670736393362591,0.4134564634079824,0.06157771330026728,0.07168052509857209,0.1635847711887045,-0.06722906629745522,0.06824725618332564,-0.00015367312815433833,0.09924040472315593,0.1024255967882752,0.0411731977759439,0.1226782551655723,-0.09598746819557406,-0.00648489935158373,0.2630101163133446,0.127809165332503,0.13175694431838997,0.19422757528725565,0.06766897634214004,0.012442753221308193,0.07932797152085601,0.05347405994885707,0.10827913855323072,0.24168901767098727,-0.14056380136309643,-0.015000215740339771,0.06857544798078738,-0.01126264493594346,0.09413697156291072,-0.06126266046538344,0.008577963791454092,0.015254735589224747,0.1586937763515869,0.3231607454665536,-0.17256008907144,-0.11791577434011903,0.10537452210068816,0.26457901822780866,-0.03393685505261964,0.02535074589972485,0.01948594018509608,0.17386005624853557,0.1333223709031581,0.13662579441661785,1.0,0.25052624994024136,0.03440601606519322,0.23485928345604346,0.16715028182419345,0.06465371089126773,-0.16279993353023628,0.10104939197574125,-0.09969893168246467,-0.10747737065089749,0.16794357580144073,0.29889982715237373,0.06774646036601521,0.13042370190660896,0.06980547387121262,0.26520837542100373,-0.0024420659649247293,0.07898219494354367,-0.13076263329307383,-0.16134216018332925,0.032052854974537914,0.3776951931940311,-0.027614918287649403,0.03896021323820913,-0.045644417022656286,-0.017421013812303456,0.13370639544355162,-0.10620701517647464,0.09183823703648264,0.16638109455318378,0.02903871138968492,0.13616993289968984,0.058307693298531374,0.027769301951433834,0.015335431640800604,0.14877822244608602,-0.10967623822405066,0.1326303715878075,0.08093038520667488,0.0766824500261546,0.11533253592771968,-0.02808517174502188,0.10886546633962475,0.09558799001733922,0.31947860639211284,-0.008158758949347242,0.23076953726243685,0.14081667804838482,0.26195459710078794,0.004397880517011054,0.05528384201366757,0.04743008208672207,-0.05136536237911365,-0.14930028316074964,0.3532386797439915,0.09434781048238391,-0.03509401542412644,0.17861399282902163,-0.06293550451235647,0.046146367093302866,0.06236968536869769,0.07451128675746728,-0.006283388328812041,0.07300119026340013,0.07951517025865122,0.09928971524491763,-0.01254454394488935
Rectus_R,0.39482507580889264,0.37753338563196703,0.688005727863746,0.3705392949383241,0.6287526143115879,0.2481792101038923,0.019169056662251407,-0.006835936051900367,0.39994658178833836,0.36507301196817277,-0.2500915018919789,0.18804863888209755,0.1624190581189881,-0.09436791492405773,-0.0677835262177896,0.6189410281186952,0.36822290762498233,0.3450913342500122,0.47925189696444764,0.4992609981884414,-0.048869455823743156,0.4467805815662782,0.43729927998784474,0.39265449271587644,-0.3892100320455035,0.625246610784399,0.45370142795954665,0.026111563954123975,0.14694126839723154,0.07463986586813971,-0.21724994915055454,0.2593734900646891,0.11661530030521344,0.701557676210809,0.5273630438338969,0.426891420874682,0.20230900533336357,0.5218490280985842,0.3732953598022135,0.6156086444060181,0.6163495816661327,0.4810346303101901,0.4121195662507608,0.4424339155161956,0.3838076473031803,-0.11382347285475036,0.6689407593464458,0.5425985736059555,-0.22084396695941827,0.3972347021761387,0.37193927132222715,0.5849270163425159,0.4630187810236725,0.2771564936793358,0.43919342603642475,0.7135204187627184,0.31025230220562755,0.2648391900129997,0.18021973195837557,0.08759311118006231,0.24059105805439895,0.4106410498373089,0.3295349760033768,0.25052624994024136,1.0,0.36738241049097253,0.47395612466531856,0.5995526419732193,0.3601501348476154,0.09875895482972341,0.6635364073836963,0.3015517815458126,-0.1105638909959314,0.3724435332877987,0.3195495535821479,0.5474233947866844,0.718114414973911,0.11334393949029356,0.09478401724983812,0.08505408948676747,0.5800042062115458,0.327652106370468,0.02355237929852233,-0.007069037363825789,0.6328068633114394,0.3990807916188242,0.4314893238037541,0.5782516266560287,0.4034761089431921,0.2043748999078924,0.052443177825134926,0.2837186646156064,0.7182675897201023,0.3827853149406065,0.5040251484436293,-0.0200163156046601,0.5551579508519843,0.47605940075579506,0.42556772055044145,0.5329216608688551,0.42696128740070666,0.5231595444176158,0.6014495911547141,0.5750448823599754,0.44284440469857195,0.5943844876797747,0.3427181825703043,0.5809200671510918,0.5108335488115768,0.056407028303143446,0.518679424906077,0.46201850963840935,0.06089261837191621,0.2729794957595027,0.2533904572018939,0.5961678836560625,0.3894371471636815,0.4113243104301216,0.12358339021350084,0.3692273759222007,0.2157149590994088,0.3311417412147165,0.4102902344958551,0.33283508580664983,-0.01426379409482308,0.48938906912556207,0.5369820250193064,0.46617377776363683,0.5212411429642668,0.48632871000621186
Frontal_Inf_Oper_R,0.2197726227616348,0.022084245668909718,0.22661465312809256,0.8030144088057372,0.41895709621702454,0.6915878629092244,0.2510468959384293,0.05680285244369964,0.5819033806089448,0.5558584538076495,0.38327554369319244,0.22523658980551034,0.24898376481042084,0.35744413684686555,0.42553399849040724,0.2320105993381292,0.8328941965553648,0.7251758195022056,0.4759771348979339,0.7606237769727986,0.18660452596997923,0.49562708383894016,0.9001611179491932,0.7262492754462738,0.10419009984700046,0.7628633291707196,0.7321831156880546,0.01760387361943709,0.46529022419839927,0.41040687920440033,0.2104104816530104,0.28527495052375074,0.02629473180814322,0.5797755203605647,0.8106202486006683,0.5513322892010301,0.3410045298395797,0.35643801956817084,0.21009733270763276,0.8612382306822596,0.7989356092370482,0.6020731794184343,0.7000276500388611,0.540356032344566,0.901398685112516,-0.059129229759581355,0.43677603338279036,0.6853831886264264,-0.040151795534286217,0.47116259695371526,0.6185490746311909,0.782361932688384,0.4993402255462722,0.16926865039086947,0.43236207353492834,0.031414586387793535,0.5501414268619643,0.5545044219518677,0.5462581423893891,0.35426504097128436,0.6522011351341842,0.6494355164487311,0.4672976869359367,0.03440601606519322,0.36738241049097253,1.0,0.7723858991311112,0.7707323956623853,0.46187485700156017,0.4310067845253281,0.775371650428289,-0.218888863991307,0.28450919879337144,0.7208949394909279,0.36031584004373457,0.4463735550855486,0.5343242446456345,0.3424317643918477,0.27535885367012086,0.41756097876374365,0.7734370431273674,0.15788359736915264,0.17226075757977893,0.24716183455336754,0.0950982385214329,-0.23789186884344943,0.49210286577128165,0.5107049340421349,0.44502068505922826,0.6718057822120831,-0.028453461221834543,0.6798051586145026,0.6737994041672534,0.32126546342017454,0.8005497156128872,0.03388170666102052,0.14508186010027116,0.5562729722182571,0.4612900097293376,0.14057396589338603,0.8065868615655444,0.9057485774285193,0.7823140709639502,0.8006262028296447,0.4813424359252009,0.7480561582665451,0.5614616849159613,0.357097265889567,0.6048647528396812,0.22728115674399527,0.5629431158450728,0.6008384174881559,0.2618094195329473,0.31356181818111245,0.23885375112085885,0.5752871434753924,0.6699836903082143,0.3411418973222935,0.34050223637522437,0.8989075892542211,0.5351830287430063,0.0019844433154412944,0.39345771587251593,0.40872701365229525,0.08225705247755759,0.6505686745648115,0.5050677605022766,0.9143574989428915,0.7934837463079539,0.6477797743019565
Fusiform_L,0.4297603482101164,0.17750538017516973,0.34922483906632534,0.8191909864528009,0.5859128625823301,0.5637996851605573,0.371587497912072,0.3294253298050327,0.7996275086489444,0.6413730253878598,0.2659664532351514,0.4901427139433482,0.08444262857101272,0.24223237551666935,0.5191250313913928,0.39017108256616356,0.8615808993633493,0.716024205921165,0.6380141881544715,0.762559541945158,0.31004304389665205,0.4379168270106676,0.8076762533743427,0.7114572336125742,0.06792500722529174,0.8481794167577649,0.8129206791463005,-0.11481450245551014,0.4762502227016166,0.356073147586927,0.3622574287290865,0.4532146473326046,0.10926093940016951,0.7743960454861809,0.8487297106526276,0.6424921496516677,0.6513439753273713,0.6140010881433072,0.2881261511082029,0.7704141882021617,0.7640278033339301,0.7142633438502811,0.8702903855367308,0.6022085434405068,0.6853525987753539,0.07769494247074997,0.5339548789777689,0.7091219917988394,-0.15614755114244475,0.5247399929528395,0.4884958826832899,0.7051647271371978,0.6538272364277469,-0.06607866388821375,0.2802682027981761,0.10877753823278395,0.8286439153342763,0.6162487375455823,0.4006430751597666,0.6163161799411531,0.8415027120933055,0.5971356253058092,0.4232438175271867,0.23485928345604346,0.47395612466531856,0.7723858991311112,1.0,0.7791090935058661,0.5630051559659327,0.18623355692265728,0.7350938504219473,-0.267664657964233,0.07842425757271343,0.8664272830541544,0.7165363638160592,0.6130057272809625,0.65629084227904,0.29097071556178,0.5996647893403593,0.22898153913436536,0.8731588810029335,0.17428414863514108,-0.00561576300177035,0.38112287945797213,0.3372702939000839,-0.20623832661829294,0.7068274483293571,0.34991637010494475,0.4153282617550175,0.824811114290267,-0.21996621592382773,0.7328802780352169,0.8112288838484644,0.23778990569694294,0.8400236863456622,0.17911674623910614,0.11982495399888174,0.6724533058102418,0.4738572198984466,0.13448429819730826,0.8127928004541793,0.84310958128267,0.6862406914000144,0.8195318228512957,0.5119829891479981,0.8345988016529429,0.7867663091286462,0.5788727380825123,0.7114666542187479,0.24794692865882426,0.4855178456410159,0.8119656582142085,0.3562473286369745,0.6876994215650389,0.22696437358272517,0.5134757683464052,0.5850137510924548,0.4566419966282354,0.6704347786035051,0.7627175428478445,0.6479408632149612,-0.03969314900954811,0.5217032952976598,0.4188433029107407,0.173252239323603,0.696393491815949,0.6503904015547892,0.808576442792188,0.9026714684767856,0.5754921808837894
ACC_sup_L,0.34098736794597095,0.053413364817450196,0.43014858783836357,0.7717501051772201,0.5437724748169687,0.5281090640269935,0.12032928689980832,0.23110560748973807,0.6305564361500867,0.672948733942929,0.18628969421122854,0.4103315470015203,0.23658591848198135,0.13276992064465015,0.3631530155387539,0.362691510684676,0.7969398093199701,0.8116147035088236,0.5338815464159385,0.8044559386779112,0.25166495878315015,0.588346161510333,0.8268304074794892,0.7376539640317221,-0.007479533282540889,0.8196174693362147,0.6507461831285617,-0.0668375195529606,0.34433566578841995,0.2752392041984894,0.14942523571706007,0.356693636924328,0.10140352467659426,0.7282519445848147,0.7941480100315939,0.7147215417896907,0.5366991654268524,0.4633906573116753,0.39789584357471397,0.84952574285876,0.7971078587783037,0.6580162068072061,0.595974500413245,0.6028887063215356,0.7018981598138254,-0.06585438591841203,0.5680359972967124,0.6612035764261052,-0.2442333532724193,0.46007965230367315,0.5073704157310109,0.7250134656655448,0.5419627810044422,-0.014929450171580922,0.36067950604294763,0.18757317453614117,0.678531329604281,0.41071825277453783,0.34304256409863143,0.33570066774789914,0.681075941575972,0.5909100172220467,0.4557546910288253,0.16715028182419345,0.5995526419732193,0.7707323956623853,0.7791090935058661,1.0,0.6524016137498369,0.21556399736159496,0.8231675090677135,-0.28736736695713755,0.18576673807369584,0.7217552031045079,0.5459501011476529,0.4398097341220126,0.660516042565251,0.175540927628079,0.3052282445966961,0.28091882039660027,0.7803950115076106,0.06148451135395879,0.028344533475266432,0.1077534044882609,0.4700056236979879,-0.17510268702137483,0.5465592126229899,0.45260882914276424,0.4540776158922155,0.5637327878487968,-0.1266143960419341,0.6601031757755209,0.7445527426302104,0.32717053217256736,0.782821677897155,0.14612989227124873,0.17919002805154371,0.5937722688741186,0.2776068388821802,0.16707291888839415,0.7061785430277123,0.8684110171185818,0.7185060060855923,0.857989510699259,0.41571022746300745,0.7482110199671533,0.6197150545709379,0.5847612654661519,0.6390801191853125,0.18979072046192116,0.5988351054168506,0.653313933066779,0.3736735919839653,0.4319743070814736,0.14835269317811753,0.5107393858007226,0.6134351282169676,0.4429467121254143,0.46282300755539213,0.7070442934272532,0.4626137950321258,-0.0712380705590854,0.5517522912610895,0.3733121215682908,0.06624115135380979,0.6838419207482869,0.6306333559494797,0.8325591183662815,0.780494454819499,0.692126240142143
Olfactory_L,0.538667305959584,-0.1268805023287792,0.4622840619132794,0.6328023510627874,0.47196219401994965,0.15786043486370183,0.37471997972477655,0.24455050625959146,0.4729500556500807,0.5506406881880574,0.30754475510855744,0.4209968387922205,0.3954341140635426,0.3038146238068753,0.3534060518751778,0.4746206958082231,0.5479036478372757,0.4181429592842923,0.25704072226114993,0.5402380253931705,0.17347555422853775,0.6660275443129942,0.5526549260474813,0.539880815891172,0.23603110443863684,0.6089887126868831,0.509049632296898,0.1471058515490841,0.5848822624002503,0.4019073288700714,0.24880378544945983,0.1212132542701638,0.25725279670780066,0.4896076124595598,0.606279019813314,0.6357782294583416,0.4343698848850937,0.2396621132281971,0.6383751785133783,0.46591508220463224,0.46383505780186507,0.5086166055649841,0.4198188489972305,0.49083651415094587,0.32261837346441047,0.07090486732175642,0.31450154445277645,0.3348924314372845,0.08056430357068738,0.3928467489092419,0.22979337953748125,0.41253051730933643,0.42613702897458305,0.002936085642567865,0.044173027633810195,0.19569822198007547,0.5416530578532622,0.1809868327944822,0.33451540602308555,0.20538281728841762,0.6100897797763284,0.2782184906770445,0.14935611529753842,0.06465371089126773,0.3601501348476154,0.46187485700156017,0.5630051559659327,0.6524016137498369,1.0,0.15539706765565087,0.43472164767126603,-0.08376288296207099,0.35872485856814224,0.6391865667737541,0.6100190444788458,0.45966135118061136,0.5316936545784586,0.3831186983597667,0.2308680682442487,0.05432071984405707,0.6271185921767181,-0.07672817465765838,0.09524174943310709,0.36478687734865956,0.5225231580103995,0.10301257391503567,0.31275865236419215,0.11304929617731985,0.12756567327545895,0.5406348425953437,-0.045800796799615816,0.5805324144482423,0.4836792278927077,0.09554580391531116,0.6025812590026323,0.15517515689865627,0.282984785019031,0.4744393391991749,0.18294639875242197,-0.05671360809747771,0.5158204237117131,0.5820061419664873,0.48027551281255554,0.490611272660714,0.33294845381717786,0.45529719317300055,0.7337054003668929,0.5025307337579045,0.5353005872431726,-0.18911874374651563,0.44573827207330297,0.4822681436610562,0.25148289217467323,0.31852865150047005,-0.1403552262641955,0.20460253998641031,0.5038373066176032,0.10498726827664218,0.36036051953343745,0.396705134573918,0.6181746197378881,-0.09624652047129093,0.5653494264936404,0.15217322866553415,0.29364063037055477,0.5796187278754236,0.5685541716527864,0.5275327278083862,0.5535476702792768,0.3849948455457776
Thal_MGN_R,0.1097190706247373,0.06773562030847928,0.07531992920618923,0.20775375309517344,0.06255506861903369,0.04103249108580622,0.27725306973348396,-0.22937032732644255,0.022034316636189252,0.31880335749553507,0.03366996421872197,-0.015196738296307674,0.13189203036395056,0.40010371591118,-0.10159355728381002,0.10803036072265536,0.17213388557344422,0.11025466561459929,0.2697118171565224,0.3275068826125452,-0.14144932484405523,-0.004099292000470234,0.2734457360146169,0.28512175434405224,-0.09545992518100964,0.23072525110405265,0.27977029439790796,0.13079517982372948,0.34401046194574353,0.37528657278756816,-0.08730460866619028,-0.022052912204434307,0.14740525593512396,0.1815736466481272,0.3439592386069081,0.13381790651008416,-0.08299938114527022,0.002052069086572233,0.021311674760363244,0.3619061230785937,0.3694242546650087,0.11853929253855097,0.2339706446623791,0.2533993272639207,0.3365038695588202,-0.10270542166590026,0.22027244840163634,0.26927355877186404,0.28607375043128175,0.2648685789288317,0.4121796891172663,0.4332519137110181,0.3283404367993588,0.23747073584597866,0.3142947080351372,0.056592492172985516,-0.009217625064336245,0.38800436372760055,0.5310340343520081,-0.0007782576781640999,0.0371410798265129,0.3332655104368644,0.31303032894810023,-0.16279993353023628,0.09875895482972341,0.4310067845253281,0.18623355692265728,0.21556399736159496,0.15539706765565087,1.0,0.27952839450800926,0.08776735875564666,0.2666694872895166,0.17897812734044113,0.0015740083956380807,0.33858632395122895,0.07053916872700809,0.4101600733786427,-0.06566002900809775,0.5179634821382023,0.3204932201726372,0.38026174541786345,0.22257806144982595,0.2464350573377768,-0.10755550075164609,0.0467511492764289,0.13197740657227303,0.2983779118759188,0.31770244958587834,0.2430366593684829,0.05193711283919428,0.3838503512044147,0.21152194647203917,0.2029487468290655,0.36769092653963714,-0.055674524503001824,0.10165856385661906,0.1042619222450569,0.2850671170332737,0.03360205719429892,0.37474471255494013,0.26265824304026913,0.4427786682612215,0.22064664467536776,0.2610728761515461,0.33522828433857854,0.17000779643633349,-0.086254487459771,0.3021050199855453,0.14977283109043701,0.04511362608292552,0.07906025715277071,-0.014131684456066678,-0.07073811856851542,0.13989401930103393,0.3660429434080509,0.5173553320800188,-0.08861437363902015,-0.10579509221620298,0.3375592053714512,0.31852866294641075,0.09631476873933367,0.00877103696743829,0.3225244435881082,0.0729014016435221,0.261904805643064,0.19900556521039167,0.26826390337496653,0.3288771389894489,0.36837118515250133
