,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Paracentral_Lobule_R,-0.06340469589290665,0.5143698382900036,0.2333634032783806,0.43763794282861207,0.34676814650898646,0.5725281929684384,0.10341443527471787,-0.12235350758383713,0.06111208193127267,0.6649666939406997,-0.1029191039976735,-0.046923253012047986,0.42225228996854614,1.0,-0.015502696336640247,0.2648103348100105,0.5762764243094367,0.2839096865839734,0.49073509948446903,0.8385688447899756,0.2854289720443038,0.26747890539207414,0.3868520173112703,0.7861852383320882,-0.25936835361318833
Vermis_9,0.11783511989745431,0.15800263839620382,0.29548275819966474,-0.22774059626203194,0.010490831804811546,-0.07611763933367856,0.597542014615318,0.2931509320748132,0.2132926174446881,-0.06240920183813643,0.4921422709642028,0.35090150451139085,-0.2685871227704564,-0.015502696336640247,1.0,-0.6652675032590022,0.060747571685218854,-0.07787353389137497,-0.18769473147234628,-0.14947689667341252,0.44494745333854774,-0.2743039600257319,-0.002420813400521391,-0.19672098766010496,0.42898225981669263
Amygdala_R,-0.10090253439679636,0.10528690089156661,-0.2931414531255926,0.4783513309258612,0.23367593980370413,0.24433493022124558,-0.6936135069565326,-0.4864836826979922,-0.05494828630002178,0.4065113823091246,-0.2007678681986934,-0.5335872688664686,0.40773915627436214,0.2648103348100105,-0.6652675032590022,1.0,0.3083205173498873,0.2704973364366926,0.34806048407258916,0.2412987920955524,-0.38886027352774555,0.4435513955618452,0.33085317240530376,0.21644961070608176,-0.19991090136454745
Temporal_Sup_L,-0.2785473721684091,0.5746088814052471,0.05616919923101954,0.49938875515320447,0.35614760024764447,0.7512414657333402,0.029489111486750267,-0.22943383041824228,-0.25041890406681855,0.5059504511284856,0.11376915399262093,-0.00045912553608575197,0.37112794621062706,0.5762764243094367,0.060747571685218854,0.3083205173498873,1.0,0.3363913372844201,0.5358630975418603,0.4909812641556301,0.17831766708806712,0.11271875440810232,0.7526642429749469,0.49689988284928555,-0.10815854305517227
N_Acc_L,-0.09840718657940233,0.05746411700141843,0.010708910352092137,0.28042092050401113,0.3878644152737262,0.18835966879357416,-0.014322828359420994,0.07186187165764629,0.10411086873695927,0.2822655451685173,0.08788519942628922,-0.19921380017546578,0.19709353350720746,0.2839096865839734,-0.07787353389137497,0.2704973364366926,0.3363913372844201,1.0,0.09374979556033142,0.24117369646244577,0.05916526506447741,0.35564733115402397,0.2181305032705362,0.2587132787866522,-0.11909834631158703
Thal_MDm_L,-0.09506352628555495,0.5583033964531823,-0.033165574362533784,0.33438580332693263,0.29925474855077383,0.48428369609128347,0.04671373087106338,-0.3154330749693325,-0.32316792684377277,0.41126308667124334,0.14210583906884103,-0.003332533857818457,0.37390864633462223,0.49073509948446903,-0.18769473147234628,0.34806048407258916,0.5358630975418603,0.09374979556033142,1.0,0.47157153484792075,0.09441696338879596,0.07357503017427681,0.5816021513437856,0.5360508144750731,-0.3901712798902021
Precentral_L,-0.07158722583485512,0.4336652816527367,0.17165722616920712,0.42064202180378524,0.2754621276110937,0.5983630678223795,0.13083029126362322,-0.077776363324519,-0.04211714403840565,0.6459582074385404,-0.23740161001446966,0.029269211395019326,0.4806793781360376,0.8385688447899756,-0.14947689667341252,0.2412987920955524,0.4909812641556301,0.24117369646244577,0.47157153484792075,1.0,0.25661183531633175,0.27810782819534013,0.3952185837264214,0.860037749849642,-0.3101701175887059
Raphe_D,0.02537695157912017,0.2400088397308514,0.35155100060334454,0.016972725898053806,0.10355983284528218,0.1319708973085159,0.4240546926681805,0.3155550735703709,0.18758454165442373,0.34241529750313354,0.07703998331659243,0.2083512289956801,0.160183191802577,0.2854289720443038,0.44494745333854774,-0.38886027352774555,0.17831766708806712,0.05916526506447741,0.09441696338879596,0.25661183531633175,1.0,-0.019978844466719818,0.031697580845472646,0.17918945020226323,0.12963699876979057
Frontal_Inf_Orb_2_R,-0.11397098663177524,0.21107771393389202,0.4865994021251534,0.7133392440143388,0.08332389823982425,0.16998616411714537,-0.025623743348678164,0.18174211332758847,0.5858037439474022,0.2927255159293772,-0.23283842701931476,-0.3081885549746406,0.2529668313054047,0.26747890539207414,-0.2743039600257319,0.4435513955618452,0.11271875440810232,0.35564733115402397,0.07357503017427681,0.27810782819534013,-0.019978844466719818,1.0,-0.018840408180033342,0.33385572935614904,-0.019493228846462107
Insula_L,-0.20902247248254552,0.4177008662991232,-0.042307964378448915,0.3258290076264265,0.3213671091239249,0.5608633281839623,-0.0806228485707027,-0.32205670203407616,-0.3784401669744601,0.3804252355972579,0.137336060192726,-0.05778309954661719,0.40899915177649276,0.3868520173112703,-0.002420813400521391,0.33085317240530376,0.7526642429749469,0.2181305032705362,0.5816021513437856,0.3952185837264214,0.031697580845472646,-0.018840408180033342,1.0,0.36510234205126835,-0.1291816043915692
Postcentral_L,-0.14704044704523753,0.4709182910931355,0.24004046705769286,0.5092768143066713,0.2683838253055817,0.6329030161540891,0.23902529298027625,-0.038200399264345784,-0.031952287743281085,0.5180499585805413,-0.19998335253723185,0.08109628104365288,0.4396823202135575,0.7861852383320882,-0.19672098766010496,0.21644961070608176,0.49689988284928555,0.2587132787866522,0.5360508144750731,0.860037749849642,0.17918945020226323,0.33385572935614904,0.36510234205126835,1.0,-0.3469811128054402
Vermis_7,0.08995973391047953,0.04002407668690979,0.145474983901342,0.026543817216868652,0.04109610025146269,-0.21346726309780073,0.1462647823434822,0.21597300527210692,0.4005763542832376,-0.21854620403450953,0.2817809870750848,0.1140408890274346,-0.20010109611455584,-0.25936835361318833,0.42898225981669263,-0.19991090136454745,-0.10815854305517227,-0.11909834631158703,-0.3901712798902021,-0.3101701175887059,0.12963699876979057,-0.019493228846462107,-0.1291816043915692,-0.3469811128054402,1.0
