,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L
Frontal_Med_Orb_R,0.01697769377281959,0.14229214070419466,-0.16201103634968428,0.16663799763239626,0.483338821781095,0.30435107400240224,-0.16794725782163147,0.07134119237305254,-0.17705648078083908,0.33399979628257875,-0.30378084273033373,-0.30298125008870297,0.16637029482615626,-0.4166024540702249,-0.43227115461293153,0.27636804394641473,0.3475613201442272,0.07354146205606016,0.1328854905483952,-0.14295731897822983,-0.18397777193619058,0.29283453482108746,0.2978390922676158,-0.31222550576197566,-0.06694688895739433,0.4037503798962625,0.6579363014747522,0.0140889638331869,-0.49304093009161526,-0.6048516956157558,0.20926216961551528,0.07358262214048136,0.1262912242435935,0.4436714362707775,-0.14697449174759872,-0.4124156945348344,0.27754436829459633,0.21468921546259143,-0.011262191594277986,0.43818715040923356,0.22565600357279875,0.4627208441472392,0.16915567910215695,0.40498321270494003,0.306601606969452,0.24178049345565283,0.11883371448458276,0.1766421414013499,0.4878005591873575,-0.3939873743190063,-0.20624916103982768,-0.30423947758037145,0.46302505084927315,-0.6811957415401696,1.0,0.23577515370111288,0.5706398815388735,-0.43797643444806916,-0.33727006818588595,-0.5190158217339034,0.38256620489429377,-0.06345329485474378,0.3838985004180486,-0.16125671334820957,0.23147147907637125,0.592569356973959,0.07253757733338115,0.2850371510236781,-0.21120823697845148,0.40616662888206306,0.3159904889988217,0.5153902759128133,0.6725984835472605,0.2515433883677371,0.031968430659218026,-0.012802903679301722,-0.1275143398704389,-0.042466308515037555,-0.505027979354936,0.4015085569305321,-0.3663435411063941,0.629755267865256,0.23976688386129272,0.19222981580867032,-0.041749806815650554,-0.08387509786448381,0.5969135895201326,-0.1581960807842677,0.17450072654397392,-0.151011182142148,-0.3877447685719349,0.007573722722100316,-0.2602896296164843,0.29206233692387557,0.06588853586467117,-0.34183941293639997,0.0476543444958071,-0.02656527117574455,-0.1628828755601916,0.23040398717220648,0.10727258315386319,-0.08311759920715282,-0.5101077346007372,0.012254602738561677,0.2606327342496332
Pallidum_L,0.5715038799732935,0.14687956886294945,0.21230574340765304,0.2905019648488667,0.4081412254558736,0.4824980733038177,-0.10341677063016137,-0.05645831146177127,0.1361971765399727,0.4776687983573344,0.04277362045406403,0.1524080145284043,0.4594573430395452,-0.14614324642319462,0.012773704048978072,0.24575577482174102,0.4462853925866145,0.5870491238228239,0.5415345347544973,0.4341239888322158,-0.10444767817159858,0.3689531785098792,0.6651972104412658,0.15938751892387581,-0.12786457803408893,0.7462821892965543,0.33820658568218587,-0.10174339660984384,-0.13924859473651482,-0.2203213873144834,-0.02523039887582238,0.17388900007216218,-0.022664587195466577,0.3242036718462628,0.4582349939829407,0.239978350122713,0.30115926790086595,0.07838527895640547,0.38538180881263195,0.19004892013451746,0.6207122268543158,0.6462164300160526,0.47825869005112553,0.4270360887537626,0.5596395402914909,0.6347554139880651,-0.019294853499023063,0.4080117712466623,0.7174173747372231,-0.3675932481489152,0.659148116213394,0.30838610562929425,0.6266741062764455,-0.14948589644942747,0.23577515370111288,1.0,0.3229623048851264,0.04887647381595621,0.1996506664708074,-0.030118731956030993,0.480633220983684,0.18037231800242248,0.2925780440634254,0.522581961279822,0.5912337929731661,0.4502807163551784,0.6612922507244037,0.43997615070659674,0.31082372310755957,0.2945693273517482,0.5747740630204714,0.5870662451471237,0.3041172575358605,0.6278992759337839,0.13655288614828512,0.21521674607534566,0.4298683489689084,0.3760442673008879,-0.16859421319196202,0.6483090758620262,0.009075404082990738,0.59592477320197,0.3258022106837327,0.3865818116000961,-0.030912055916878747,0.43593783722407764,0.43701271317436463,0.1813888361146666,0.550347876506677,0.5797256886721865,0.06741423121058361,-0.09648680250682438,0.16790294765460204,0.5818910034908358,0.4524066847976877,0.2829612575525942,-0.0754059220839479,0.6098623672097558,0.0021662609918690367,0.3086339517354735,-0.026627598002182017,0.20462264441185768,-0.09067530642898897,0.5045981538403775,0.735147015133553
Rectus_L,0.019191711481347715,-0.11788373983467164,0.10839989945528758,0.3162434359189376,0.5012865249050421,0.25198881250130467,-0.22748368680849226,-0.06474858855577038,-0.12400695349007082,0.41547308067585303,-0.3152584586925133,-0.005448340318843548,0.14188116504040213,-0.30614485328899416,-0.37189367444224014,0.3542982264908378,0.24495098514283703,0.057837488109252065,0.22237432529742027,-0.06554004099286803,-0.061534449420829584,0.4139303129487173,0.2836439587782352,-0.2771611081695551,-0.175427492443919,0.5314443066075686,0.4867250136968704,-0.043932263974153986,-0.31675796086770447,-0.40534810093805707,0.0822718660247571,-0.05169759386403092,-0.023837854733680497,0.38782661177779587,-0.02237783778439988,-0.33855106047783023,0.510061391735351,0.1423228642096608,0.3989808458557498,0.5441230370015684,0.24181363726091304,0.38184471582481055,-0.17855369718381617,0.28970013059801825,0.2898435794267866,0.17033118303281936,0.002222854272755267,0.03635574529498032,0.44335285134971275,-0.313824476691876,-0.19946491161879676,0.09467539521042356,0.3185478346457933,-0.2502647055470656,0.5706398815388735,0.3229623048851264,1.0,-0.35298369763521315,-0.020675762896150845,-0.2877711182343997,0.46169589119281956,-0.014591588637222942,0.39675914881599955,-0.12753727923435898,0.31150939704227537,0.6457035874081412,0.16094391227396462,0.3413892331307195,0.16954144524914816,0.4305013399898409,0.2077703138840863,0.3439679563704596,0.5240100430819693,0.3111205863093566,-0.109666148179656,-0.18128378493648215,-0.0832967010526572,-0.04397443467320572,-0.3099203205159049,0.23920282860348704,-0.31263432374224875,0.679266486815637,0.05138257411377036,0.19617706361245218,-0.18385969746867323,0.06377999530937443,0.36642590758600596,0.13028053500709608,0.11530458068471121,0.23574773705544672,-0.3670401500047744,-0.08668571898733213,-0.10631827670960425,0.4135401780682048,-0.06514522619848362,-0.07369404319899042,-0.013930109832588234,0.07153699521399987,-0.2837001002638242,0.18893905213230872,0.010703888870047962,-0.10321112442713638,-0.3830414314426642,-0.05543009012949925,0.2208158578395891
Cerebellum_6_R,0.04851689304925855,0.3077545411379198,0.11750329027326573,-0.005902974431961225,-0.12254201530058191,0.02329986941424441,0.15548634393032776,0.05103041581807092,0.2531111536034989,-0.1984891876216797,0.5528424790090268,0.06249043312011382,0.04421735080598845,0.3187868296912675,0.6303125872438975,-0.04390550801419209,-0.1478718441598327,0.19964014442339845,0.10464112548204703,0.37136630119759106,0.05744662248978596,-0.03631895806869931,-0.0287571600134796,0.4176786740792178,0.32539674029871496,-0.11105642745679664,-0.4598034719068014,-0.014311472340988101,0.4040463152334102,0.5279472648514204,-0.09003150214886406,0.12316653602903416,-0.05978676074099323,-0.18407725074260836,0.34343695904608007,0.5840875952303104,-0.26346599685431965,0.03488695249648034,-0.23873727550867102,-0.4103271294665649,0.11532835028730941,0.021033637317003646,0.21410286571657455,-0.0401169262236204,-0.14890059923268356,0.18872958025889558,-0.047529933443109226,0.016603956053309353,-0.16686315675394384,0.41712708212502386,0.30717645447594305,0.3246390837401974,-0.07400273099498982,0.4362687781678867,-0.43797643444806916,0.04887647381595621,-0.35298369763521315,1.0,0.12451585733970383,0.4326099345082241,0.0031226453578247983,0.05440824498000959,-0.3127685828190389,0.28194115197206654,-0.15829979713784542,-0.35320247298448426,0.20069317055110955,0.21357884253853246,0.1449584527900293,-0.16136664137190557,0.05872938117290486,-0.05575770454825993,-0.3634383128667416,-0.015752103370041293,0.09884944628591669,0.3149685796520438,0.4062167693999883,0.30104555073165906,0.36777985910735855,-0.014635224620001377,0.23579092185414682,-0.3602033158483347,0.06510417304601741,-0.1536571618883424,0.1661024457258932,0.1658727153840533,-0.2613043077596252,0.032026590734119224,0.06608293156228945,-5.514887700455024e-05,0.4941849476750086,-0.02092608544005362,0.6014787396128553,0.09175167788364251,0.1172010019239697,0.29203827455086806,-0.011702205524142955,0.18699881949008715,0.41537523312733543,0.03182705281944768,-0.04308259956015159,0.20708634270045154,0.7040723838859361,0.2714408215330161,0.0731686516760212
SN_pc_L,0.531311394173331,-0.1289144376390453,0.5224195689205341,-0.008853536916803795,-0.0072255744567923325,-0.09592462628021646,0.09589908204862199,-0.04592704528538453,0.3687015685490688,0.20223122673196436,0.3268100817121634,-0.08708894169672883,0.2374698420674919,0.03528078130150963,0.2996113404047214,-0.03901834692440868,0.08466190362974822,0.3051024022852694,-0.0857460921854641,0.30210455124407715,0.3344256259579125,0.11292309723401663,0.22736409602390734,0.35282078548995816,0.01485352809609775,0.13797112181881863,-0.26476916025080344,0.05224289813834635,0.2544027333812275,0.2122159700599235,0.09739630913365982,0.30916399785880105,-0.05579829724219421,0.09508687268145473,0.265152884611493,0.40709569423914277,0.23246918074032838,0.110756419773456,0.12726385865319984,0.1365504201211118,0.2731259531379827,0.2244598359295741,-0.1635036606160429,-0.25020457010393904,0.020406734612205043,0.0742639525664697,-0.05334346701224574,0.1960929009725931,0.18984765939584491,0.11745036418696289,0.2699538231413248,0.4806218213057224,0.1487221544122724,0.4738702937583175,-0.33727006818588595,0.1996506664708074,-0.020675762896150845,0.12451585733970383,1.0,0.23064791622354877,0.0809144426162191,0.30030981635873116,-0.15408478885625512,0.13297847766321552,0.3586038016593931,-0.018142340611011488,0.249910691862608,0.1094498794351766,0.22839117326877154,0.17326768525038663,0.2584278733146403,0.10547782550144515,-0.21114929388365786,-0.04251925113391927,0.11681354910205471,-0.29837838452553056,0.3659856270533095,0.2612157248964834,0.18446350195258665,0.12736275693484445,0.16070905382555506,-0.11895750197345377,-0.015778202228729228,0.11319597474902611,0.09260326265961007,0.425784365103202,-0.09086090775348589,0.09877504391666882,0.23899459901076656,0.5007648737221029,0.23614578453987295,0.019758381430351923,0.3239071262934654,0.11237315064175514,0.018409136358795795,0.2353906356527747,-0.01395320594211873,0.12022563208738443,0.02932645834876758,0.06149314255335837,0.004036994990370222,0.5597961488042269,0.3695559874405276,0.27724003841642353,0.11433024502364815
Postcentral_R,0.040017734402046715,0.30235762334828387,0.09185227431585996,-0.07586133737064613,-0.2862679864519499,0.04836976858382447,0.008887867877664279,-0.31932254107523017,0.07709628770338309,-0.13270320891438545,0.29460420271896204,0.23803360809554377,0.06915079535158293,0.810662144200441,0.19577602004543876,-0.5009908805374195,-0.4602659436867929,0.30832853702631347,0.32676954091167004,0.6068853666025844,0.3684857363441174,-0.23347970016305272,-0.40557575163947707,0.6690204704901128,0.10082351913199218,0.08002392002946171,-0.7041540251364072,-0.18140762315658304,0.6677532665551738,0.9052098856700149,-0.17909373552374885,-0.06485395364811222,-0.3474618233450307,-0.15420368215773544,0.6666984535677414,0.5857532439721873,0.09511423378819686,-0.01826311405135146,-0.01814608749327989,-0.4202268334980439,0.21473335195027113,-0.06461419637528845,0.04322365985233147,-0.30447859889051215,0.0684964207706826,0.020975018654984384,-0.31180032918894485,-0.1514457300226785,-0.2823102574503283,0.6727217265480164,0.23957024055292417,0.046586264810475835,-0.13668352162440922,0.6910710242427527,-0.5190158217339034,-0.030118731956030993,-0.2877711182343997,0.4326099345082241,0.23064791622354877,1.0,-0.11797992908054038,-0.20166015451032868,-0.16795035096653085,0.16461955611722803,-0.04749314828182552,-0.6437499132836272,0.15339901435579475,-0.03182273356679786,0.46751792941064035,-0.45238914399319974,-0.08209675459191129,-0.21660333449268815,-0.686017561965414,-0.02998251507366101,-0.4109121702393161,0.11181830402424066,0.490835481350711,-0.11112816752579929,0.8770015249115767,-0.14877263886221326,0.6884556064275097,-0.40637044195512917,0.08539675329732122,-0.4179910554311069,-0.18262869369065624,0.33088025122465925,-0.6752795813885427,0.03245922560065106,-0.19710318298868285,0.011375951521282734,0.17939938495633545,-0.25112429716762397,0.6389355202773978,0.15373397031930977,0.009270103270296315,0.8358077532068573,-0.23441800956212364,0.4375027747591952,0.007481094657690489,-0.46047519074160204,-0.32690211476852915,0.18390288388446113,0.5076627085983433,0.40872645018771064,0.013211145298293423
Cerebellum_8_L,0.41110135786135715,0.23881259458726437,0.4968892887079776,0.6169260228915797,0.5980006797571931,0.6243557357892184,-0.19626694557473015,-0.0714418536728478,0.06960291860035518,0.6979346462572456,0.18030368507825464,-0.13767363898346116,0.4975533140073294,-0.22701287350431057,0.2548526569827466,0.529403151397352,0.6283313028204742,0.5118470645264313,0.47106831400681204,0.3623652767656678,0.11294996907242373,0.5686716902484216,0.6258239835448277,0.07876836881668778,-0.0547773076236378,0.6622943651374539,0.49619278521645427,-0.22060623871690369,-0.275580543257373,-0.23916821473669236,0.17612422151185647,0.3200236641401433,-0.10405318154355814,0.6397065688458848,0.4365172319445068,0.12728476765137836,0.43798869299964716,0.004931889749149245,0.20507083448438657,0.5245081762443828,0.6059172508193514,0.706515834287949,0.18147315350419363,0.3032673765352441,0.6061603639561295,0.5881096271012062,-0.07148728633571655,0.08941269066649418,0.7173914822838021,-0.37649864493701657,0.22089052102157658,0.4965463841275406,0.6391781721019691,-0.21213095470696125,0.38256620489429377,0.480633220983684,0.46169589119281956,0.0031226453578247983,0.0809144426162191,-0.11797992908054038,1.0,0.33528396662105386,-0.006185836469507169,0.1722346683168864,0.6636415946251569,0.5046257591499155,0.5761217464006394,0.36033630698886465,0.48702570960077574,0.59590412979114,0.6127415537713415,0.6488143046797696,0.4845837556549201,0.561381804966435,0.31103759109505835,-0.11368715755763102,0.4038021938714855,0.5634560257212968,-0.3032337808018869,0.5990862196135655,-0.19205387095284662,0.63383471121745,0.3989991389727548,0.6165232379031804,-0.09887659351659742,0.21965167046441378,0.47180682522568346,0.050561249239120434,0.5341395051835278,0.44194928506747533,0.0697180505991156,-0.1997056399023587,0.2921093506834621,0.609102811031837,0.4136382926815177,0.21997645413085157,-0.14673482868983675,0.3257277933826253,0.0771437411963791,0.5023328464303192,-0.0854564723946542,0.37600807237043493,0.023781368541635175,0.48492110112389275,0.5316556387153077
Lingual_L,0.37361811857060756,-0.15488912634071528,0.29545024806871395,0.14580509534343858,0.002890890103784067,-0.03413300199020557,0.5442103275719165,0.5448522153001691,0.4286405010132392,0.3473041376534021,0.01546103648935759,-0.0528648556403772,0.3303686660731497,-0.08923578846519543,0.19102334443943209,0.14862002989028777,0.5534199956631468,0.038427017470064745,-0.026259517562433114,0.19243631381456217,0.18424823066286422,0.043498599038471863,0.33750281566888685,0.26460140069870186,-0.1899487375337331,0.10249765337665827,0.1347478112843304,0.458497306424569,0.22366132670204336,-0.08534254636862228,0.35033929422545057,0.5785904375701387,0.5269318800191766,0.3824937690023047,0.1485621484093296,0.053046990382462814,-0.01756472934772393,0.21080387070702947,0.0530507571314224,0.20097280242243182,-0.07015591660534852,0.2088546238932426,0.10246613178824446,0.1556556710564377,0.10238724961690407,-0.05927966905025987,0.5152892400695803,0.2007215439949669,0.208759492667444,-0.06871611092506952,0.25332487617067817,0.3383224677522056,0.1288327396143657,0.02727692158465228,-0.06345329485474378,0.18037231800242248,-0.014591588637222942,0.05440824498000959,0.30030981635873116,-0.20166015451032868,0.33528396662105386,1.0,-0.13320590033678378,0.07166079388398552,0.45421447189732245,-0.01152506233554894,-0.03480244014327877,0.20748522203104025,0.21240006746263576,0.25125427026738567,0.10448186286653487,0.03189485253601791,0.02775222658374571,0.3858437296490616,0.7105088929786018,-0.32271654250497017,0.1874541837239251,0.2039823530147882,-0.09893303893521037,0.07373423576486424,-0.10403182388963052,0.18633546182734573,-0.12280283576503663,0.3806200894869024,0.5941342749202011,0.09663925610035846,0.06854753853910316,-0.06117727635316702,0.47975398553355475,0.30745380086866053,0.6166861175233223,0.5314898619829759,-0.019528768961708447,0.09878284986205244,0.17472050249203883,0.1063510415227927,0.5079181036845618,-0.14791413560482977,0.18972940171903116,0.21079041386985248,0.5025550202312244,0.2965881599533947,0.13131990735438837,0.2322105706104636,0.26067837084418366
Raphe_D,-0.11313202515178591,-0.12826914326034045,-0.30724782639503834,-0.01705024993248206,0.05193989387271141,-0.04378203423976314,-0.0740230294692948,0.04008105711176335,-0.07683721294400453,0.03584912661809392,-0.4735188055377223,0.2809326692748794,-0.08862379890144191,-0.06441994399950642,-0.5959051204278336,0.007758557280939246,-0.004628533943659277,-0.12730558180435625,0.0673872235167633,-0.09423738582898382,-0.1574528598145991,-0.04150170211958892,-0.040467367278924936,-0.2342064950902885,-0.26997569574132013,0.262837729531313,0.34424680277479813,0.047011530731328646,-0.1741093686850433,-0.30286134538024156,-0.08778953726375989,-0.2489312538784953,0.10073091330796086,0.20028053727774645,-0.08696013738177569,-0.33454607566549843,0.18144726154978436,0.10892180265610338,0.38233131961441885,0.20507564713732132,-0.05313897676420619,0.07363802314619261,-0.05937001323731282,0.1695533768275627,0.04422525672298926,-0.026914587661524155,0.10084108659371585,0.11971529035860998,0.1359691421907857,-0.11825439897269831,-0.007714981474556819,-0.34841360939703603,0.047452971302043526,-0.2229762295093823,0.3838985004180486,0.2925780440634254,0.39675914881599955,-0.3127685828190389,-0.15408478885625512,-0.16795035096653085,-0.006185836469507169,-0.13320590033678378,1.0,-0.04594783723835109,0.05612838927283781,0.3242049109272008,-0.09700685455767492,0.29792119510322695,-0.0840465596034066,0.0299596859850065,-0.09026203886314292,0.01968005826838741,0.2692788138538943,0.17995258822195034,-0.28640041999772375,0.07014230492903596,-0.18738194339668895,-0.3109966986236062,-0.1358340485228704,0.0442316738147172,-0.2085849120768481,0.4118898938603068,-0.17580598795405752,-0.09287149793525303,-0.04684741497608214,0.05566149036444659,0.10211658251199875,-0.031245147157344614,-0.08102997943125712,0.08862777572641972,-0.36710450556370666,0.05253868201460969,-0.36247013129897254,0.21163615549648976,-0.056214164471351566,-0.07165150615885264,0.08305313382964762,-0.016259903938877718,-0.3249468497362241,-0.17431495429574517,0.07949903891755322,-0.27254248977522394,-0.4777775763075825,-0.20539653898790972,0.08537182311429932
N_Acc_L,0.3760442950431376,0.17878415829338698,-0.012552519614312235,0.0022594141831998875,-0.04726571879687152,0.2394878397251965,0.10270225316704971,0.015887324749568263,0.29472264086325634,0.009072775746708723,0.3656050957424444,0.023493794115756892,0.30125574287130125,0.12409364215271146,0.15991632854469434,-0.10360542865284093,0.19037028264538491,0.4651520539760499,0.4397625956273965,0.45635910896538445,-0.1331871710882219,0.16688583434186532,0.38579552980832754,0.4054366485226322,0.09715153775645087,0.32915613797487997,-0.11790230326311407,-0.01298792505558351,0.17125631357831994,0.09354559770094047,-0.12232391091830654,0.11196474506232552,0.0339375100268446,-0.06147249431471504,0.4146899222004159,0.4072814607141457,-0.09613889751667089,0.12451953920182222,-0.16785112608136923,-0.21061731413993437,0.3463308910831506,0.30170573940524875,0.6865172749730951,0.18149878863263608,0.33546537324755016,0.38753272208072176,0.04672867542761252,0.45703842167998693,0.34624146711010245,-0.0096407632102893,0.6923544289793945,0.2202590893278263,0.30596185465699527,-0.0047645053223312715,-0.16125671334820957,0.522581961279822,-0.12753727923435898,0.28194115197206654,0.13297847766321552,0.16461955611722803,0.1722346683168864,0.07166079388398552,-0.04594783723835109,1.0,0.15301509969709082,-0.06212330908363779,0.4414752213761297,0.2865458817538688,0.09368585713071988,-0.0986275929444451,0.30717744098042576,0.24400661113470185,-0.16502769299706962,0.3317401708938279,0.19063978223705033,0.524174063756609,0.49268588326790397,0.24881585207090165,0.12029086874539949,0.36292203074939167,0.12607273343696293,0.05214103027926973,0.2272090816220125,0.10090352089045719,0.14380045244983403,0.4508280614527569,0.020060608148483303,0.6125990095779579,0.45196528126148944,0.25556389410861907,0.2753377316018847,0.030635591589576336,0.21873333005863804,0.30411831152418306,0.6360796313933541,0.2617661714556017,-0.007861015953301841,0.448275792036437,0.14147044252520727,-0.019667975529541103,0.013150323501941548,0.08036710701120477,0.23457118594523343,0.43624767137995385,0.5654757734564608
Red_N_R,0.7113813807620732,0.17347548103518015,0.5158575286419248,0.5244540651995914,0.4949460137631326,0.5576491972819538,-0.1142466148742386,-0.110153155133728,0.04590923940790334,0.773590237295247,0.04636336009366486,-0.15326759915631938,0.5745145944311527,-0.15456014088082443,0.14692794762793715,0.41282642381592827,0.6631251754662374,0.5436711854563546,0.3938835758159846,0.40776960347368174,0.1682670069634029,0.4199522621978314,0.6566870531467803,0.17681563311274326,-0.2424679253201569,0.6547498261535679,0.42466634023797256,-0.14496583679220892,-0.15301415890887882,-0.15895730989728762,0.23612871741461347,0.4898811991561123,-0.07030779799179698,0.5426544823434745,0.49047880952967404,0.15297805236050255,0.4197766874991456,-0.055742762105163456,0.2835769783003049,0.4366873875489897,0.5870224476351812,0.6547809032042838,0.22857807947199968,0.2812028928814551,0.6314568740878272,0.5466412434129408,-0.06991197026097183,0.23333937091076207,0.7218157766590082,-0.3829798774513047,0.38790594781188176,0.45806009767909706,0.6101872862576119,-0.0900857404537829,0.23147147907637125,0.5912337929731661,0.31150939704227537,-0.15829979713784542,0.3586038016593931,-0.04749314828182552,0.6636415946251569,0.45421447189732245,0.05612838927283781,0.15301509969709082,1.0,0.40227243602464136,0.584409963249126,0.14989845185201311,0.5458074120160374,0.4745005801960679,0.5980625640603032,0.5946060895598305,0.34217314777905283,0.5258396314651864,0.3377669168012567,-0.18367161175045355,0.41076558308319305,0.5373337962423766,-0.2034265849453081,0.55045141651857,-0.009379054872502807,0.6012420366611794,0.3897015019407745,0.6886254538186054,-0.07108472553671738,0.30891706452581064,0.4327752295298781,-0.024034401510619193,0.6137362587251137,0.5203203338274988,0.20011329396859937,-0.12383913732997692,0.1998031276279067,0.5226445639735011,0.43287380171586237,0.31927023758765855,-0.10851656115338514,0.4364329396384861,0.025547117208650258,0.5047236800976211,-0.07530256767097138,0.3862383351178608,-0.04487646814445662,0.5425948959143408,0.5704535073500463
Rectus_R,0.1919415719114079,-0.1201922717178465,0.2349769608737855,0.4779193076972605,0.6827415835017657,0.32447180412699833,-0.41887559542072245,-0.1260961391894194,-0.1279296696239198,0.47124411986619613,-0.20300760439534835,-0.05961206948520021,0.13248813258556577,-0.6855080903604314,-0.10681329575391402,0.7665774078508293,0.46795040487245043,0.12550398599209384,0.02264833663853841,-0.2886765895982865,-0.2360649241689848,0.5889871113498248,0.6205814659708039,-0.5976850975477832,-0.04460924595830842,0.440964335477193,0.8013214370658385,-0.23351976809023972,-0.7335930573140276,-0.7708691632949208,0.005138735895278744,-0.043816458382813055,-0.0927983446489355,0.4045253640612406,-0.2355489430176295,-0.3368500167938084,0.39312369664277574,-0.07818803794479111,0.39416013575691,0.6945256634958872,0.3640073696156392,0.5003570970862663,-0.10124956422779133,0.3644665451573002,0.29143263017815385,0.42292557865436586,-0.10218907470837268,0.08405807740112596,0.667121379760989,-0.6923619352534476,-0.07042405609289236,0.2965393900293291,0.48251603836820467,-0.5033644547543813,0.592569356973959,0.4502807163551784,0.6457035874081412,-0.35320247298448426,-0.018142340611011488,-0.6437499132836272,0.5046257591499155,-0.01152506233554894,0.3242049109272008,-0.06212330908363779,0.40227243602464136,1.0,0.3782026455112006,0.2746268200611755,-0.038199989499733494,0.7056302619340638,0.4883277564699271,0.6109777331860158,0.8654092873423381,0.26987398885945724,0.11365902729696574,-0.1740534371729419,-0.2002633388205105,0.3981011323281138,-0.7594989364254474,0.5116677911822353,-0.6245997831780226,0.7209445421165172,0.11046684943249838,0.5611742514893328,-0.24644836852579616,-0.06395041312765742,0.7949381876657909,0.07462725933718382,0.25333806303822576,0.4074249963187795,-0.3651053021576925,-0.2286237815119611,-0.23559360038374594,0.3505466599518544,0.10833436023304731,-0.4324739907021384,-0.1739547065794633,-0.026241225892847282,-0.16321948103592399,0.6302081667075353,-0.061381548493980746,0.0962955058023586,-0.41318081140733076,-0.1248241555337849,0.21586886177019576
Frontal_Inf_Oper_R,0.5656198401795862,0.4349703787901019,0.5614930749258351,0.5333101143070328,0.46572947201446585,0.7101065716537064,-0.4813594702951711,-0.44685607782209935,0.026789552377566132,0.5620822213676815,0.36241073735746276,-0.08648122284967201,0.40293165149245447,-0.14228296184097414,0.4402177243599959,0.37187207706604547,0.37035080263446546,0.7952750137580311,0.5714732699219067,0.4764583522689047,0.06107163759204946,0.6690204175610165,0.6912898406945749,0.1446395773104864,0.06200131345050262,0.712140306275975,0.2561600716397461,-0.5613590514708129,-0.299173962354316,-0.012409559337979695,-0.1335769960108058,0.23798726974401635,-0.4670484706308851,0.34474711639144123,0.5928141129840451,0.43273955448071816,0.3539941019278735,-0.22355005741679176,0.05488925756223068,0.22091824162195908,0.920099500407348,0.7172923722907728,0.45407365532143806,0.15270460887407075,0.6435087309815958,0.9071563119197152,-0.48321406521628946,0.22259851345032908,0.7472708374266943,-0.3753536510618811,0.5455004650086144,0.5707085110269171,0.7349127800009577,-0.08672641392077396,0.07253757733338115,0.6612922507244037,0.16094391227396462,0.20069317055110955,0.249910691862608,0.15339901435579475,0.5761217464006394,-0.03480244014327877,-0.09700685455767492,0.4414752213761297,0.584409963249126,0.3782026455112006,1.0,0.14132942446089383,0.43723375288279237,0.4297283984950025,0.8290686060328536,0.801184816950804,0.3039303351937794,0.3643279828112504,0.10487193532984787,0.224528371124831,0.5782692751773336,0.7514258670104634,-0.1797658952169199,0.8056707498335083,-0.001278389864097893,0.33119038842139803,0.6157079769193825,0.531076748688664,-0.3681093233293519,0.40351913364769487,0.4290876402702521,0.1775351771995361,0.45197301056587197,0.5129285666079181,0.0545793549808178,-0.5463549954747038,0.4722036580425366,0.6495021612606519,0.5242680968549069,0.33046409844825275,-0.5289296226943179,0.657258704926745,0.07897813600730962,0.4909372323553815,-0.4554996337047194,0.4262802667445596,0.227299290631099,0.6880334050696875,0.65796245936282
