,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L
Hippocampus_R,0.4812391880811175,0.3718453199983296,0.3058237287133845,0.43590648640975144,0.3215521218671871,0.49172975482614695,-0.33395752123183176,-0.526513811484465,0.30874463525604623,0.13787563162361194,0.24408679474671477,0.11869811572442762,0.49253008826210204,0.05936078350006472,-0.6219477177346078,0.7213501871233063,-0.04657016482499096,0.6195516008336979,0.19643816744288614,0.5965648325170201,0.3267007276096732,0.8605121263644523,0.6767303107095286,0.5711180409630056,-0.595078208416181,1.0,-0.10654354817214032,0.3670721934480186,0.4217194767821401,-0.01692028774792784,-0.348410189955187,-0.40015165863737995,0.03679920942651434,0.7298070271049281,0.471661462093661,0.16404316772191002,-0.3912044276399747,0.6257112900221153,0.5786825745704384,0.20996556603469177,0.6239541974620149,0.6043365676324566,-0.5586238165125262,0.03097889485548123,0.32920674374707937,-0.3482543421711351,0.5647759190826589,0.5192211906654625,-0.029765712921350662,0.5125583091609862,-0.040927990662301864,0.3572137944943231,0.3303084879882895,0.416386050221955,0.6068943224698006
Cerebellum_10_R,0.16842029431974548,0.4527990613962356,0.29096949810712947,0.28029811852497927,-0.01703865871687236,-0.00603665484175592,0.468306556276057,0.3894091220560384,0.32276010082691625,0.133917778583311,0.24037020888553756,0.07262129823203155,-0.042605607153665154,0.32618515504328593,0.3934781915591808,-0.19902561960341036,0.5274685755574575,-0.08138930137397006,0.2842609573031535,0.06697297393539617,0.0988992528529557,-0.19255658690712377,0.05016361930535504,-0.04324280513039408,0.4764215623083227,-0.10654354817214032,1.0,-0.0347044669120783,0.09116988285289773,0.2417021731936226,0.5185933455216546,0.26218947084098543,0.23159626112705708,0.0027718690666644133,0.1863358624637454,0.07686927492459927,0.384737236220143,-0.00872764499342405,-0.20514946895482097,0.233553506338049,0.15745051755368072,0.19302617007977985,0.38697478561715737,0.5024255456899792,0.2544174494570122,0.5051458781491326,0.25388309457960195,0.2046667981536454,0.15323953408124102,0.27834998857681453,0.35087636636762426,0.06912260779366707,0.059264396252983485,-0.02897163013161712,0.1979105009849881
Parietal_Sup_L,0.040783361812758406,0.3018760879991279,0.15624125900584107,0.39617485036217465,0.1380678190348166,0.3462187453637893,0.3017970725467637,-0.0854019233431245,0.4610789982866149,-0.14350712733197948,-0.35253377076764253,0.064051522494149,0.3435108169378812,0.15145394378982016,-0.21588261324368352,0.23025250367738478,0.041773789975565946,0.4247543601782974,0.3529847724126293,0.6777332859993354,0.16162833497771797,0.37477783348603916,0.46358242988074294,0.7628801573990832,-0.5033653174393984,0.3670721934480186,-0.0347044669120783,1.0,0.9368410292841319,0.44102583337903783,-0.21902165079500127,0.14373388643484508,0.7040678991465184,0.2430698030708965,0.21787635511632827,0.011348514281992333,-0.21901879325107096,0.10162834478712299,0.06722962682681544,0.057323767893564734,0.48825961617583247,0.03077590137798901,-0.6038263699120852,-0.11023976114453889,-0.03676036630871169,0.09411490197494106,0.36184497817671085,0.1210362400211339,0.5309463005682562,0.14023373475265516,0.0633965592438272,0.1245537122507231,0.03328832197728825,-0.14979933789385222,0.052694976327965964
Precuneus_L,0.09568953675159252,0.3895222762243328,0.1638616983942055,0.5488574562454527,0.24971177691708696,0.38857031087973143,0.38596087941096235,-0.07775205721523275,0.5092474412885016,-0.08738798303128974,-0.18535084425959347,0.15904013165589068,0.34571614454233657,0.28906406889345254,-0.20609041803105857,0.29120245937813655,0.2120108552267211,0.5271957737131479,0.41897487717908743,0.7804899281435905,0.2525497194111647,0.4080993802386759,0.5618108597147075,0.8263768709628025,-0.45422075671080514,0.4217194767821401,0.09116988285289773,0.9368410292841319,1.0,0.5666014329675522,-0.07454193492445649,0.12929616792292625,0.7571516926841744,0.3423620120189897,0.42423869819361215,0.07853611052183108,-0.20880381027585063,0.1796595397934082,0.12494867949592006,0.2600394375410932,0.6408202603499562,0.1647598038152287,-0.486541864546168,-0.012699486470642089,0.14232785707450368,0.17200764967765636,0.4949191265775727,0.2761175992901481,0.6454156869694729,0.18310960696399456,0.08446660457626944,0.30172594511761514,0.06706569093652422,-0.15329660918936755,0.25378348574558
SupraMarginal_R,0.011835792018112011,0.2790974744435725,0.2649206938988813,0.7219092770470026,0.08898200210855892,0.35220782816366064,0.6332959318965461,0.3935331209216533,0.4844553218005997,0.15015243069863304,-0.1576443536748454,0.22849259344404904,0.20742559287500056,0.42172535600882205,0.3176723828419195,0.07467160312936537,0.6338385228445116,0.44241073238452316,0.42681978473926896,0.4795592310365809,0.1161191032444934,0.03854461020774214,0.46184856602436564,0.3788259823295938,0.14195438435538643,-0.01692028774792784,0.2417021731936226,0.44102583337903783,0.5666014329675522,1.0,0.417510398643284,0.27507733713603133,0.687053004755029,-0.008546689719021984,0.4295514721361343,0.1420272537900378,0.260223443012035,-0.050012197654160276,-0.2396834955640403,0.5770510984285412,0.4036075362333676,0.03280929012632991,0.08384914903078823,0.0456232232363384,0.40154152567550994,0.4020632264598367,0.3745815014487051,0.15194973842926127,0.7317073060283975,-0.00709606184988498,0.20878592097123053,0.5448584757891771,0.05403029919330701,-0.3598300282959747,0.1993346020942043
Vermis_6,0.06513663177896493,0.1363236553683646,0.04864277167075783,0.2846429471410196,0.04548803029569878,-0.15157926247569747,0.6554423115009628,0.6788652598103236,0.23579259380166134,0.2524962556235483,0.23550378827780286,0.17635865020354338,-0.18473148797954733,0.4280794045975669,0.7343124180852726,-0.21051621521355168,0.6256008419135617,-0.1834518196223986,0.3526871068514597,-0.13785639058258953,0.05540366939412513,-0.4035652664604705,-0.1214080609772123,-0.2544594613333812,0.6443888595523645,-0.348410189955187,0.5185933455216546,-0.21902165079500127,-0.07454193492445649,0.417510398643284,1.0,0.38560095650236864,0.2777396108683879,-0.2842928968709147,0.09754034864825344,-0.012698895710235992,0.6270889593601167,-0.2856280362068016,-0.5454887817451541,0.22131261200564814,-0.08339623020329677,-0.1731060827179621,0.7268883262685852,0.24201160253177348,0.3193889371775523,0.5988716057333193,0.009720449458016233,-0.0748682159176116,0.3065860687915053,-0.2004371055831015,0.28590715259251775,0.12688303031906453,-0.05175420644404166,-0.24349554378530947,-0.0009672178490644976
Thal_PuL_R,-0.12384704741531051,0.040715966317571885,-0.04545575624388414,-0.055893324261794816,-0.2702837298987227,-0.21693923532887627,0.6968312460452911,0.5804822863438729,0.013977715845126653,0.12574548199937094,-0.1936107147210987,0.09279761655933955,-0.07279908265799222,0.11911775408513166,0.5745038684178351,-0.3412895650863537,0.2691385087824599,-0.11518817152292873,0.3301873000835302,-0.20759109411233267,-0.21022079916506953,-0.5427283751505427,-0.17294366515031395,-0.16942242796559065,0.43200791088448964,-0.40015165863737995,0.26218947084098543,0.14373388643484508,0.12929616792292625,0.27507733713603133,0.38560095650236864,1.0,0.49125549045500116,-0.3750816522340296,-0.2566412690971018,-0.01735795595775204,0.4159341144829568,-0.6084169565934822,-0.4861863247754782,-0.2079746819123587,-0.20483873333094837,-0.3883429828776506,0.39027472296303267,0.056175848950320004,-0.1614179464863619,0.6711426109766705,-0.10295713061087013,-0.16795824315141314,0.34689713883820555,-0.32751171421236946,0.5020100228976824,-0.11970656586529929,-0.12241965225826858,-0.22703569524702524,-0.31876937771962793
Occipital_Sup_R,0.04339345937862281,0.3419357836522596,0.12426212743246838,0.47293560283086006,-0.03702508065419323,0.12605863563116912,0.7624175702322541,0.42631054623475395,0.539555707939852,0.0510696627296423,-0.16787277858314278,0.16886367084266204,0.1975014477095556,0.3596571417607284,0.29610814375740646,-0.006320059785453849,0.32897208188021193,0.3451797905344991,0.6456096027839627,0.39226301251566376,0.019030774684560405,0.042753559796406354,0.23451954313412915,0.39317370491387293,0.041778452041125964,0.03679920942651434,0.23159626112705708,0.7040678991465184,0.7571516926841744,0.687053004755029,0.2777396108683879,0.49125549045500116,1.0,-0.08396759935972824,0.13272465308016906,-0.10436599811673161,0.2788195327545699,-0.22802276377994868,-0.33825206117652845,0.07338208064491532,0.2665265988834412,-0.1376674603672512,-0.09030380893537968,0.024251568843735836,-0.04063974826284783,0.5230649522104603,0.2153456357725447,0.08972570967776283,0.6679456041123911,-0.09720153114534588,0.37110870219321956,0.14307552543539606,-0.0853644058605645,-0.30705493460091526,-0.028239011278192307
ParaHippocampal_L,0.2814945663500898,0.29429243595727356,0.2200496972471217,0.33307953882708907,0.3738637104558203,0.43137828679718404,-0.3298632170031985,-0.5564117234764475,0.17518030718940641,-0.06875677710102401,0.2897998893013398,0.09872600036542342,0.262467262993439,0.05137470719849054,-0.618020325629564,0.5581307088910359,0.07520658986102927,0.4514656493530822,-0.00779353813060485,0.5459697094514091,0.4057700587344786,0.6592154360107689,0.5911681438920524,0.5340959585142971,-0.49182476714722134,0.7298070271049281,0.0027718690666644133,0.2430698030708965,0.3423620120189897,-0.008546689719021984,-0.2842928968709147,-0.3750816522340296,-0.08396759935972824,1.0,0.5121920343889836,0.3090706679791283,-0.4858974174158137,0.6233293842011467,0.7192235087880745,0.34653882721574936,0.6093160138663121,0.6032808480287167,-0.40620371016030365,0.23583115179068664,0.4214501706594987,-0.3179469887316084,0.5549695642114844,0.4505886057960609,-0.031601577694054576,0.4662647156809571,-0.15297942207060708,0.3220960017526429,0.33444746272631715,0.379585758177938,0.6328188398579266
Supp_Motor_Area_L,0.32434520498290015,0.3168489834649575,0.24542813779812633,0.5810202955559064,0.4416720099293635,0.40364539538448796,-0.04432126917677155,-0.21631228119152385,0.2701632551972151,0.04094231919896572,0.12900697619652146,0.23559373107632162,0.2482981837206038,0.3955071394697562,-0.24070015267823844,0.33531519602790333,0.4311041994214486,0.5134589358316438,0.1723166999668407,0.7705578511143211,0.3079627751133276,0.4572156476922666,0.6005737860410536,0.6005687223627095,-0.23720527521966514,0.471661462093661,0.1863358624637454,0.21787635511632827,0.42423869819361215,0.4295514721361343,0.09754034864825344,-0.2566412690971018,0.13272465308016906,0.5121920343889836,1.0,0.20048674705296315,-0.20887473859071506,0.5234697560614672,0.3400650334786989,0.7629680813362619,0.791396485660518,0.5125776219340328,-0.12439999165119783,0.14979858858175157,0.5667086152068804,-0.1137650560905811,0.5981649089832622,0.4490843074407119,0.4162918532040676,0.32090138986956573,-0.049864364120661565,0.5958516859284564,0.19940365783355712,0.00693640982061498,0.6356570461763231
SN_pc_R,0.08389921922769902,0.07931934976080014,0.28692196023370525,0.16634134645072726,-0.09784234788464993,0.35047600782667937,-0.0610628506501896,-0.1466511861725273,0.015157478143415575,0.2801000419215502,0.12284283388368902,0.021500295282658562,0.12458257317668743,-0.050148427462405804,-0.10072105488452168,0.3736652097602586,0.23187639667757387,0.24486947929497183,-0.15804744867555112,0.1590091081039525,0.16621923140301892,0.08406033406983159,0.41979454970328994,0.10347752906171227,-0.06471222957418583,0.16404316772191002,0.07686927492459927,0.011348514281992333,0.07853611052183108,0.1420272537900378,-0.012698895710235992,-0.01735795595775204,-0.10436599811673161,0.3090706679791283,0.20048674705296315,1.0,-0.13885267666959955,0.14551601556149585,0.40048555486665594,0.2536679464100357,0.26844852403769603,0.2547031106210798,0.07128186027790173,0.2274180390243098,0.2722830055327469,0.03489770025366386,0.2682073845083723,0.291578749452465,0.020259835495277656,0.08144345985250358,0.028355690491348232,0.3602282871483291,0.509114686622205,0.05827809805250288,0.3904487461396535
Cerebellum_Crus1_R,0.01791698056637967,0.09761625948422942,0.3365551280478559,0.20034525822175797,-0.2970838389325762,0.04190031350555422,0.5773471836326852,0.9074492615869238,0.47169979449681376,0.303899575143922,0.12237558451783512,-0.011365487598187087,-0.02624617518339021,0.13618980741002304,0.8328508285207601,-0.2914110463816202,0.347887020255071,-0.15704938433450139,0.411000351199391,-0.28729566199042544,-0.1461539390105729,-0.3703946991888971,-0.16487898306587967,-0.3686325501118706,0.8336346337964093,-0.3912044276399747,0.384737236220143,-0.21901879325107096,-0.20880381027585063,0.260223443012035,0.6270889593601167,0.4159341144829568,0.2788195327545699,-0.4858974174158137,-0.20887473859071506,-0.13885267666959955,1.0,-0.4692574608897747,-0.69595849881884,-0.21186405362493965,-0.3173851224623295,-0.32587904106825066,0.4885414807375098,0.06801183094532032,-0.07126595344970808,0.5791324433082295,-0.21513298014675858,-0.22597106047765966,-0.057158267480675144,-0.18976924465786157,0.4265681556577448,-0.045001047326319314,-0.1202834428195637,-0.32372007965542576,-0.24682679255814566
Thal_AV_R,0.29404253034193445,0.30975939417655235,0.152983955989936,0.31996301717072695,0.38863618362410557,0.3029100098864531,-0.5109511726883116,-0.5917217418801197,0.1087818488149614,-0.05904990034223457,0.19468382086940184,0.08202391224597552,0.2370982189431252,0.08808943389875526,-0.6476727657474761,0.3814126660633035,0.005838217458770322,0.32538754283091786,-0.13431814966290023,0.5270827810945663,0.3236814625595191,0.6518734548959604,0.4566825607617864,0.46220337659313476,-0.4615169710033246,0.6257112900221153,-0.00872764499342405,0.10162834478712299,0.1796595397934082,-0.050012197654160276,-0.2856280362068016,-0.6084169565934822,-0.22802276377994868,0.6233293842011467,0.5234697560614672,0.14551601556149585,-0.4692574608897747,1.0,0.5749781427766337,0.46016862003724057,0.5287814165634369,0.7084839171850678,-0.4185828158617017,0.13639229267003364,0.4815991006761106,-0.5052738766130854,0.5430487055407471,0.41280301881528003,-0.1315075489340104,0.5174935702701138,-0.20728467658874156,0.25141960446979994,0.255105715558392,0.40435728732726406,0.555336875189449
Amygdala_L,0.12102746776434702,0.03772695464579191,0.11091024160552035,0.024219231862477486,0.22104070791999628,0.3124675777532139,-0.5903743234922935,-0.7782132600862346,-0.16668601291204804,-0.018537439127861228,0.23525496084600978,-0.0583402735200461,0.1829242092310169,-0.16891063371697523,-0.7858834289812603,0.5557784771323239,-0.13240446618009447,0.2887646703431893,-0.3552919337230465,0.35063715875813384,0.2664422291812812,0.5399001575371699,0.4381343461374424,0.3800241819958204,-0.570715203801419,0.5786825745704384,-0.20514946895482097,0.06722962682681544,0.12494867949592006,-0.2396834955640403,-0.5454887817451541,-0.4861863247754782,-0.33825206117652845,0.7192235087880745,0.3400650334786989,0.40048555486665594,-0.69595849881884,0.5749781427766337,1.0,0.2475761905153128,0.4697239245373695,0.5882440436226221,-0.40509121449489877,0.09289275711479142,0.21424787399303313,-0.4646930222494679,0.35724565891792504,0.4912476032132836,-0.19535246557924868,0.35940656956240746,-0.3420701267904782,0.25099025935150293,0.4605203344975273,0.42132448661349003,0.5743877169999835
Frontal_Mid_2_R,0.18820548930506228,0.2770185289887738,0.17909671592866747,0.5662227984007956,0.30023789390212996,0.29411729145545656,0.03961751700398114,-0.1468683453211605,0.09911429984434898,0.0773876394498708,0.055658477358949125,0.17764027737449728,0.12123897028031591,0.4486239852923794,-0.1422698744126837,0.15743037410256813,0.5580068143573635,0.36101482808609475,0.007350193015790681,0.555351969852727,0.24308777585483335,0.25282862864648814,0.4826329780671972,0.378892582652477,-0.0698913267406572,0.20996556603469177,0.233553506338049,0.057323767893564734,0.2600394375410932,0.5770510984285412,0.22131261200564814,-0.2079746819123587,0.07338208064491532,0.34653882721574936,0.7629680813362619,0.2536679464100357,-0.21186405362493965,0.46016862003724057,0.2475761905153128,1.0,0.5697669653224358,0.4786117363130246,0.073180374436232,0.2344057398239787,0.6735332115127038,-0.06151848417132142,0.5320712618487358,0.37742724944478434,0.48018673507655946,0.29603092826605387,-0.0872058635715,0.5962567314053752,0.17772888384823504,0.04130564136383118,0.5407669069570143
Frontal_Sup_2_L,0.28041806571690475,0.38181641705437,0.3513743911459518,0.603390821084362,0.36986301067093125,0.5484500849455427,0.0038473467706819616,-0.3197724877439738,0.3718206277398967,-0.006743647727143825,0.1220886909623354,0.2001196890571031,0.41980310808824994,0.09343033043736278,-0.39292160899520695,0.4756277191647964,0.3804567528054774,0.6234847719751261,0.12408889808992873,0.8412855972292479,0.34554282283871474,0.5558046087400386,0.695110390444519,0.7593155592559856,-0.41453948387492967,0.6239541974620149,0.15745051755368072,0.48825961617583247,0.6408202603499562,0.4036075362333676,-0.08339623020329677,-0.20483873333094837,0.2665265988834412,0.6093160138663121,0.791396485660518,0.26844852403769603,-0.3173851224623295,0.5287814165634369,0.4697239245373695,0.5697669653224358,1.0,0.6415631979334518,-0.36146194083493705,0.08037960698553917,0.42841721206456834,-0.03835604726195263,0.6566019839947915,0.6193076936005615,0.2925643036181782,0.34691677900738455,0.014418158184696404,0.6274374724925159,0.2123260484995973,0.03925769613884238,0.7077450826257494
Thal_VL_L,0.3392359274759701,0.5123234548119278,0.3151491312254617,0.3709746356737334,0.16856900723200086,0.40896423887265443,-0.2966588706602043,-0.42647809729895986,0.14432436470713111,0.07553684499808876,0.34051779697062406,0.062034091389745846,0.2947906251631822,-0.04320764320397688,-0.47950968935143956,0.3641860760685099,0.3029731952016595,0.4452132170444266,-0.06135818289607104,0.4546230139233868,0.286052140984654,0.5100885723867665,0.4934896895183445,0.3575557565364504,-0.23093235865845518,0.6043365676324566,0.19302617007977985,0.03077590137798901,0.1647598038152287,0.03280929012632991,-0.1731060827179621,-0.3883429828776506,-0.1376674603672512,0.6032808480287167,0.5125776219340328,0.2547031106210798,-0.32587904106825066,0.7084839171850678,0.5882440436226221,0.4786117363130246,0.6415631979334518,1.0,-0.19971202790810794,0.1543067821301093,0.4314134527171668,-0.2610976165548057,0.609649802836582,0.7529482737022701,-0.17476910407034343,0.5884284728158574,0.16390137206123884,0.34922001581125833,0.2674265749952175,0.3924880853415456,0.726649765642305
Temporal_Inf_L,-0.07233727327852045,-0.03851153107547734,-0.18569390138942815,-0.15355281499981543,-0.17149231246511754,-0.3794729866469378,0.43309462129235693,0.5113544592393794,-0.2403145239149086,0.2932898890670018,0.27643777077567483,0.10327665324935906,-0.4282691906629196,0.21216542181328096,0.7106694851832573,-0.3190335974147858,0.4631765428872182,-0.41048852919287243,0.0742998338312078,-0.5531109460826165,-0.11048778118272377,-0.6464048051385295,-0.41973120682636583,-0.650472644036694,0.6987328164402443,-0.5586238165125262,0.38697478561715737,-0.6038263699120852,-0.486541864546168,0.08384914903078823,0.7268883262685852,0.39027472296303267,-0.09030380893537968,-0.40620371016030365,-0.12439999165119783,0.07128186027790173,0.4885414807375098,-0.4185828158617017,-0.40509121449489877,0.073180374436232,-0.36146194083493705,-0.19971202790810794,1.0,0.2430091033277429,0.13179857093752262,0.498591856257584,-0.21401986981974883,-0.11047400935928539,0.06496328603847858,-0.275845395868031,0.30128066578333473,-0.0012431284454788316,-0.022479086205250725,-0.12810557312103388,-0.0775383680309646
Vermis_1_2,0.26581827264410085,0.32580705583624003,0.06321634667198717,0.09365830890706404,0.03910151920904511,-0.15624833120885068,0.13479097070817156,0.04394966546648665,0.03204514860116335,0.12847716923340038,0.22198577162079383,0.07946011622543432,-0.04402179959034165,0.32877967607262654,0.08255650772725465,-0.057853708948902724,0.2596396854170475,-0.08813821031554418,0.24286681305428537,-0.024283099313846,0.05267076978263931,0.016525423695716884,0.033591403950266205,-0.05611656327266971,0.15998109613444964,0.03097889485548123,0.5024255456899792,-0.11023976114453889,-0.012699486470642089,0.0456232232363384,0.24201160253177348,0.056175848950320004,0.024251568843735836,0.23583115179068664,0.14979858858175157,0.2274180390243098,0.06801183094532032,0.13639229267003364,0.09289275711479142,0.2344057398239787,0.08037960698553917,0.1543067821301093,0.2430091033277429,1.0,0.29383900256097534,0.20725238926013476,0.17517507866072504,0.11675277439218791,0.06708735889886758,0.19810548867178288,0.21364110462273883,0.09189066783175692,0.20087450471466614,0.20500504882674692,0.23449377188319032
Rolandic_Oper_R,0.2172295213636144,0.3267206641889226,0.21644218317714164,0.5843379800517193,0.41525145434298655,0.3135126169987492,0.027763387232939203,-0.07637000668955816,0.15177470108921942,0.28135025833823935,0.20233904622456736,0.23085618725156062,0.1173800447920409,0.38375196472442286,-0.07357715373899933,0.2584303973781101,0.5663771972968252,0.2489527688805352,0.04874995531634896,0.36541831495191346,0.28508383939728493,0.3223385732132066,0.522172650542742,0.3271715461117348,-0.009175168414590474,0.32920674374707937,0.2544174494570122,-0.03676036630871169,0.14232785707450368,0.40154152567550994,0.3193889371775523,-0.1614179464863619,-0.04063974826284783,0.4214501706594987,0.5667086152068804,0.2722830055327469,-0.07126595344970808,0.4815991006761106,0.21424787399303313,0.6735332115127038,0.42841721206456834,0.4314134527171668,0.13179857093752262,0.29383900256097534,1.0,-0.0031875074341468804,0.5475860363395544,0.3151360798240186,0.29487132935035065,0.37730515354314703,-0.0793037173562544,0.5631583257971412,0.21737197859529567,0.24114499613577478,0.5281268444934456
Occipital_Sup_L,-0.1234681652390704,0.1586098225374138,0.12349965971780505,0.19762518250225686,-0.18612579994693215,-0.030911417390217463,0.8656846259179238,0.6754147194793398,0.27418017196356903,0.23730286464819308,0.0533878638961279,0.11606970010780747,-0.08003220367892179,0.18194724635424783,0.6657672247825525,-0.18188229389091423,0.44494998399090535,-0.06869402997956243,0.39687237820287175,-0.12646406707590224,-0.07290946357813378,-0.4512235955325727,-0.06793557291728088,-0.13778931944628198,0.5634762806423718,-0.3482543421711351,0.5051458781491326,0.09411490197494106,0.17200764967765636,0.4020632264598367,0.5988716057333193,0.6711426109766705,0.5230649522104603,-0.3179469887316084,-0.1137650560905811,0.03489770025366386,0.5791324433082295,-0.5052738766130854,-0.4646930222494679,-0.06151848417132142,-0.03835604726195263,-0.2610976165548057,0.498591856257584,0.20725238926013476,-0.0031875074341468804,1.0,-0.0002159839557652187,-0.06462933719580556,0.3269350061605977,-0.21224957682386822,0.4155041085792405,0.12583738718307444,-0.03419461186883229,-0.32925520741639847,-0.09988530889028563
Thal_VA_L,0.3122924523927926,0.5479442528987231,0.2824609842205863,0.5809558235771002,0.3312032134314826,0.4451664142196161,0.03946833774201513,-0.21473257780499416,0.2819357991972729,0.12765368022570414,0.146267486637514,0.2128796019583146,0.30762605591449854,0.2529455617224915,-0.28358301263574087,0.4180196789019587,0.38861909487154966,0.5474940305224743,0.25629199691839555,0.6374491891547813,0.3501338158202943,0.4465144787419589,0.689749156980316,0.5406795224740665,-0.28299801018624887,0.5647759190826589,0.25388309457960195,0.36184497817671085,0.4949191265775727,0.3745815014487051,0.009720449458016233,-0.10295713061087013,0.2153456357725447,0.5549695642114844,0.5981649089832622,0.2682073845083723,-0.21513298014675858,0.5430487055407471,0.35724565891792504,0.5320712618487358,0.6566019839947915,0.609649802836582,-0.21401986981974883,0.17517507866072504,0.5475860363395544,-0.0002159839557652187,1.0,0.5145212103696357,0.27198514393098155,0.43201013951001677,0.1252582792261868,0.4513196324923588,0.31957169402971675,0.16228477289643592,0.6095192795588056
Caudate_L,0.2908998335516845,0.5043361572970562,0.31451381492932795,0.37245103649827654,0.046575670672611674,0.4030842125338929,-0.07253459607284109,-0.2684648658697151,0.20022229538303904,0.2081704762474402,0.3301082753413125,0.1303358321193121,0.3001504937226287,-0.05489306945110432,-0.3075227539290288,0.41202396487022963,0.3616670784427323,0.49885815170664377,0.14148688558499659,0.4137275741507839,0.27204943243582147,0.4037790629462514,0.48729706701517744,0.33175220323113414,-0.18728507031295422,0.5192211906654625,0.2046667981536454,0.1210362400211339,0.2761175992901481,0.15194973842926127,-0.0748682159176116,-0.16795824315141314,0.08972570967776283,0.4505886057960609,0.4490843074407119,0.291578749452465,-0.22597106047765966,0.41280301881528003,0.4912476032132836,0.37742724944478434,0.6193076936005615,0.7529482737022701,-0.11047400935928539,0.11675277439218791,0.3151360798240186,-0.06462933719580556,0.5145212103696357,1.0,-0.007237311443869285,0.46438857836953923,0.24806096792103996,0.41028638510793325,0.2420147062906363,0.2447513469693068,0.678079739714289
Parietal_Inf_R,0.04908858966410073,0.18304196788425553,-0.07540065365743422,0.41401627560363097,0.17648067816815005,0.017809336950361077,0.5547909617289213,0.17936421529992125,0.16286450003926073,0.04046323650422386,-0.28616356921261965,0.2430485380455973,0.03467848828302641,0.5941205424893198,0.17588797002744913,-0.002508815559716005,0.3980837067735745,0.23416352946443766,0.4011300823470815,0.4323837942751599,0.03939184386507258,-0.020620442663073103,0.27287533885370263,0.428059086526722,-0.10506624099347438,-0.029765712921350662,0.15323953408124102,0.5309463005682562,0.6454156869694729,0.7317073060283975,0.3065860687915053,0.34689713883820555,0.6679456041123911,-0.031601577694054576,0.4162918532040676,0.020259835495277656,-0.057158267480675144,-0.1315075489340104,-0.19535246557924868,0.48018673507655946,0.2925643036181782,-0.17476910407034343,0.06496328603847858,0.06708735889886758,0.29487132935035065,0.3269350061605977,0.27198514393098155,-0.007237311443869285,1.0,-0.09204335082524452,0.05994935764023993,0.34326857268328526,-0.044973604375492866,-0.24216304443628742,0.059709435900500735
Thal_IL_L,0.30329815022583,0.536340660720027,0.3527761875478472,0.28026846315365556,0.12569934896120752,0.3548941222339189,-0.21511771060741858,-0.2814729009538926,0.26666971759441294,0.08114646019841099,0.20412576939667354,-0.06971728316645766,0.2823581572675542,0.14340831945422042,-0.3188675765573989,0.16120759518129402,0.11329806573396425,0.2231063867764561,0.08383695572546031,0.33245245987862987,0.22656009004915093,0.44246842723294827,0.4226573862358844,0.29547551840660213,-0.15379249396296132,0.5125583091609862,0.27834998857681453,0.14023373475265516,0.18310960696399456,-0.00709606184988498,-0.2004371055831015,-0.32751171421236946,-0.09720153114534588,0.4662647156809571,0.32090138986956573,0.08144345985250358,-0.18976924465786157,0.5174935702701138,0.35940656956240746,0.29603092826605387,0.34691677900738455,0.5884284728158574,-0.275845395868031,0.19810548867178288,0.37730515354314703,-0.21224957682386822,0.43201013951001677,0.46438857836953923,-0.09204335082524452,1.0,0.06441757251393888,0.19778824417846316,0.23479474547078713,0.403448763738958,0.40419383421356214
Thal_VPL_R,0.24948741671343502,0.5100177713574654,0.17434785913285808,0.13160249863478402,-0.27693889856613846,-0.05936979454759411,0.46080454085259476,0.44655186897435634,0.20610844971739692,0.16708890650231709,-0.01908103701826326,0.1610819429417294,0.17128516484102088,0.07799835767926105,0.4453613591646386,-0.1877594654000806,0.3686521707143961,0.1739210629741629,0.5128404746802376,-0.06629429271005235,-0.13856785129450913,-0.17768462708656024,-0.011599058202271617,-0.15872790909981346,0.37992248255632743,-0.040927990662301864,0.35087636636762426,0.0633965592438272,0.08446660457626944,0.20878592097123053,0.28590715259251775,0.5020100228976824,0.37110870219321956,-0.15297942207060708,-0.049864364120661565,0.028355690491348232,0.4265681556577448,-0.20728467658874156,-0.3420701267904782,-0.0872058635715,0.014418158184696404,0.16390137206123884,0.30128066578333473,0.21364110462273883,-0.0793037173562544,0.4155041085792405,0.1252582792261868,0.24806096792103996,0.05994935764023993,0.06441757251393888,1.0,-0.058621530883552396,-0.06893725244876861,-0.024827756283263423,0.045211533418603705
