,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_M,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sub_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,VTA_L,Cerebellum_9_L,SN_pc_R,ACC_pre_L,Thal_VA_R,Thal_PuA_R,Thal_MDm_R,Pallidum_R,Putamen_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Angular_R,OFCant_L,OFClat_R,Thal_PuM_R,Fusiform_R,OFCpost_L,Frontal_Inf_Tri_R,Cingulate_Post_R,Cerebellum_7b_R,Cerebellum_Crus2_R,Cerebellum_10_L,Olfactory_R,Cerebellum_4_5_L,Cerebellum_6_L
Temporal_Mid_L,0.12198594971300546,0.008327953215676568,0.18990709671992181,-0.4190015645290492,-0.04997040979407527,-0.2833356330330563,0.0424678423056438,0.08639201468226838,-0.17307328672118358,-0.3075873813541737,0.41287859946001415,-0.18881129843219585,-0.14918351865954407,0.19613479917505572,0.4808816273027901,0.03781368007664603,0.842934350218085,0.26186892812716317,-0.11419576473777658,0.48567438273065283,-0.03476892876886166,-0.07702450751836955,0.7607681215787386,0.5476351443171109,0.2679445257643014,-0.02419783932651544,0.42917545993296646,0.30635650438233514,0.21293767754254775,-0.14958504778875473,0.34248938993965894,0.20599917055735856,0.22991046943878968,0.6638180175918025,0.27563896038247454,0.48021922809344325,0.2132522089090065,-0.10683155260367375,-0.005170548515158044,-0.1906754662786704,0.34979143447295874,0.16683553394673548,-0.22430949651179222,0.2643341686671211,0.28254811541185787,-0.4638311563203893,0.46973693320364956,0.10154948883516511,0.12035174665434857,-0.06401128331268517,0.18047403237559945,0.32759053976919555,0.348139228466861,-0.4398141842372182,-0.4610762473886314,0.5741023262495838,0.1927969842622638,-0.31183451523953676,0.04045122577959328,0.052528530358022435,0.3774183908199912,0.49118571247287457,0.15872463254501284,0.21885143719597203,-0.24265391805762906,-0.043241225747425116,-0.44654126866421096,0.7359249680437714,0.09406667629885285,-0.03822947564111278,-0.0036233613581772065,0.03953447254296903,-0.15635465343409846,0.4142926007818753,1.0,0.2704401075805753,0.059851655778546474,0.25838984523143316,0.22061239781804048,-0.2598429931500118,-0.3046703263822428,0.5190208387421404,0.12885137021527407,0.3898785383957014,0.06809960197690233,-0.3851717770429645,0.12754012958906844,0.14466211217994895,0.5609400464049146,0.06687954196325335,0.33520470531328633,0.6392161810143172,0.10140734376366733,-0.1915005291123716,0.3709740452939539,0.11815938671404343,0.22882143940552055,-0.2449166101883003,-0.38277231901235326,0.35911803470385373,-0.0566097908413097,0.14595933674272696,0.30559682700636026,0.20198842667498978,0.7989368238686082,0.16052686847443523,-0.11755012178661932,0.24572896861055932,0.21607083348599015,0.24515395612523355,0.32743708424954027,0.20330797562771438,-0.08312144993929316,0.13987538491271323,0.1944473425165175,0.14965298149132814,-0.3000847047283742,-0.3265608964827703,-0.06445405499036508,0.0669481949046866,0.7243029893280425,0.04340093612525011,-0.11402984018852962,0.6019051413943055,0.2524236215779008,-0.2994722654861548,-0.1311762743953928,-0.38462072906264394,0.26390268332007066,-0.5355603266546002,-0.3380200038017396,-0.2549474021990152,0.057470310391252964,0.37392349611961284,0.6994075624275038
Thal_LP_R,0.3121833302721378,0.254651052821824,0.2664139737586148,0.03492175815334261,-0.03211108052897407,0.16501930289183467,-0.07752540205463107,0.011427078691380838,-0.1257431336981432,0.24644201701469015,0.29237138227108134,0.2348564539824326,0.45777426663295456,0.4435935794866269,0.37069408344505345,-0.1327019491655947,0.3177127818258918,0.5792675594291425,0.349444037147418,0.4275670617407028,0.11623761938419817,0.12832546656083701,0.43493756147072044,0.4898551763221721,0.13825082842715736,0.3791059070057239,0.2205197201974723,0.2296053784061394,0.3479154401983895,0.1710877503058195,0.0604462922245384,0.46048186026555393,-0.016642312951023554,0.4756719282979668,0.4572014136939073,0.3440004216778942,0.2229523187158667,0.03118055947512312,0.021571561933331734,0.08701893514870318,0.5394283625560476,0.4008103122178119,0.21364829366357874,-0.019631991689404694,0.36720637350083646,0.15656089478380125,0.08672094184730082,-0.08100962867987771,-0.1148407239631484,0.11396521196416066,0.5888618437125648,0.4078671760711205,0.4429962462897067,0.07599846783405481,-0.09352982565711944,0.7129527114389231,0.38047953700392423,-0.12600157711705195,-0.17252586797719582,0.4080521461608286,0.3999816829521726,0.1493955664462871,0.3141834280597441,0.08626339611608137,0.23314638920739778,0.16070194356255607,0.1707744266532754,0.521423650386258,0.520183711830225,0.2425035915905387,-0.01659101625013771,0.3906296754091106,0.12458120216740551,0.48404451298385437,0.2704401075805753,1.0,0.3219022289686319,0.2227436507392554,0.43299539589328695,0.04847550702313498,0.20998286297094,0.4856618332094749,0.11924573458486931,0.4058052602550689,-0.0697367362838819,0.11524703682261013,0.2087924976555308,0.1901433840721272,0.45040588266986803,-0.0817496403090147,0.04339747854251159,0.18153505788012683,0.25416929454232506,0.23289883154059224,0.1869519149115814,0.4653748182164237,0.3348738460772251,0.34455525132178544,-0.14931610154286468,0.36451858731877307,-0.1706016864817915,0.3814052054172085,0.3716948925942232,0.3039954762587724,0.5333328819530107,0.45162639610327227,0.004327915997985067,0.18831687235947892,0.3671725339890518,0.27543575451875485,0.37087857234535465,0.4279917870936619,0.01202369873119572,-0.32732497978759306,0.1124201091952434,0.1710461494649386,0.21065391561168,-0.08902685276511069,0.29609981005919633,0.09449928814009045,0.4097276278927831,0.13190971574676003,-0.05532060198035841,0.2774237016599844,0.4091689047411,0.07563659748190861,0.031695554283277944,0.20121042734409422,0.45680142656993883,-0.2119675277458423,-0.08874138651781739,0.08530844495978267,0.155997736232009,0.2865110122293135,0.04666760034558198
Cingulate_Post_L,0.29070550157247105,0.3935196672592381,0.21050292308189117,0.5721037025015496,-0.07533079532532203,0.3581613467383393,0.45179574053682614,0.46580851253526573,0.3832664078620142,0.5315137649885406,0.05047679157830503,0.1991291081010576,0.4526619814766025,0.7644488884502931,0.16794765907061085,0.17743251798276058,0.05485855643264932,0.4931281741163864,0.4282745713708233,0.7412022276631792,0.48983710766234717,0.28855695899245815,0.10826473895340438,0.7113911491007324,-0.15280368881942288,0.7345657463535527,-0.16077772440511431,0.5711611872533051,0.8727487780615215,0.7132657860789817,-0.06548879986350375,0.6638593159364926,0.5408703596428603,0.45692178633370134,0.790583146920447,0.7260758463026732,0.08622110673043071,0.5146265306183035,0.1759400719935713,-0.03713342552925901,0.7903057706948877,0.727340722150484,0.3491849285919619,0.32706040395258135,0.6166384486776283,0.25939039595678354,0.3831260281645676,0.42236630137755626,0.3004465619332657,0.38137060583281107,0.6991311315235564,0.39001227145994827,0.6399202611572141,0.40998786819571376,0.19316972171829408,0.1793806770810178,0.5462084492608801,0.1871470986048498,0.46762023459289276,0.8350047877030514,0.543594271796919,0.3271110250292589,0.4158978911294464,0.0077492258729969,0.5886543330209637,0.3266185641891996,0.5890538033667799,0.44689058158019734,0.6142674317322033,-0.07567662631055104,0.4807955666127933,0.6658255253435765,0.4803172480550608,0.6057261527561579,0.059851655778546474,0.3219022289686319,1.0,0.1875039934780237,0.7945716598499902,-0.0929348965721537,0.637057144618363,0.6900981990720245,0.6406583205232779,0.5168534549236607,0.4635924422170982,0.332758429416886,0.4816233747575637,0.12252257343795886,0.3773538617088375,0.377190448735265,0.5259555667214676,0.30743865343655064,0.6372410138052632,0.6502947111017976,0.3902298788272619,0.7897247478754811,0.6934365116646225,0.7210008037770607,0.10155392762187555,0.1295148141872514,0.29104268030978253,0.2902485478865168,0.7837111129337729,0.7145614258875542,0.3169038681641732,0.6589618017531984,0.17531398633959833,0.023867744434138766,0.7549790358540404,0.4747791838680601,0.012014342392461614,0.5212386550978031,0.34030360468545856,0.04642473773365213,0.02288705725085284,0.484879011524501,0.33455134315285484,0.24831852582158911,0.1818458841999476,0.1613485223723407,0.09816529207156145,0.6202517395797953,0.2038961245796664,-0.026727348277663425,0.734656539534457,0.6379701990046615,0.3022840403691973,0.582782357853021,0.9035857030726002,-0.05865050193277848,0.28383882701996677,0.39531178412583606,0.006068857688512372,0.6588885012993476,0.06604438040156739
Temporal_Pole_Sup_R,0.08279941023755809,0.07590246779734096,-0.14299721121448336,-0.06952528463103104,-0.056615843149247974,-0.24227373374928984,0.24778657897300874,0.1633999459900148,0.28638748961685556,0.229997994276024,-0.031337599152060865,0.024297762460235184,-0.0164799700839216,0.23161909943551118,0.2058911335756296,-0.0020928608610962574,0.2714503607556343,-0.011769757971832915,0.07867554569430221,0.3056405417916516,0.13251628700645413,0.3242154130856332,-0.01650154233296742,0.2692695721899373,-0.3292626725832537,0.18599009048245727,0.2602575936389911,0.20207275398673927,0.2638297110897775,0.09175795988356222,0.037119947101451875,0.13882736822395209,0.2978852854015432,0.13701635902840628,0.2662128656212886,0.18326371758237292,-0.1550407109501486,0.04864011214661078,0.14939144694932835,-0.06022077726287198,0.21806142436401257,0.1924785738308038,0.050158356269713,0.022794054334312138,0.45304764398617053,-0.4122178004212384,0.29016566236870683,-0.10892779052809631,-0.0781703461706288,-0.011292690977430714,0.17363832166254412,0.13755805134041776,-0.01617833626734448,-0.026534936721769323,-0.10918522863645255,0.2554577096529684,-0.0355021939453576,-0.13639736656574802,0.09232543432379024,0.17027251609327104,0.4476229577023938,0.23909058150612864,0.08121160401529569,0.06075184545941436,0.2324962029889208,-0.27624732236300026,-0.2424179865286683,0.13627813793197913,0.09625129577897286,0.3080136195852286,-0.06243288424570079,-0.12406193797789473,-0.07957136608507683,0.2987422353235839,0.25838984523143316,0.2227436507392554,0.1875039934780237,1.0,0.2984455825002683,-0.42952104419352083,0.021164585856220466,0.20174380276618806,0.1598957904218149,0.3024027964236524,0.2677085893334057,0.05245906921406227,0.08229315607189269,0.24876432227109946,0.28866889263997947,0.3585823340629705,0.2588393373724872,0.34200097129792706,-0.07583716685114045,0.21200597845044145,-0.04906848142114891,0.1925800468666388,0.2011206342758338,0.13033430226729187,-0.1662877693446789,0.4897407930050297,0.24328308230682247,0.5868514354002969,0.38052613774081967,0.19238018645003993,0.18684066093957272,-0.09125712191919497,0.0018417222097541284,0.2651673745274422,0.2299855430744975,0.12077558203569745,-0.1547780011829719,0.12818859069130836,-0.0024080180659878303,-0.15757893938414272,-0.0822636214020789,-0.033757239595500116,0.08876514945290548,0.0636250841333422,-0.48082165521989334,0.5635027561885261,0.13554768406226195,0.3396877374789008,0.08856690641677846,0.007863372550073874,0.08085206084176547,0.28119926847664894,0.12228749107239419,-0.2626957641662986,0.23936333926611794,-0.14788134721393015,0.22082056142979037,0.34742410121796446,0.14367223152412695,0.23493053288979374,0.23280216600207815
Paracentral_Lobule_L,0.3516046076077481,0.3650263931932897,0.22384696123059866,0.4614475097838127,-0.03598491563166961,0.25192139444726463,0.43266262529235944,0.4333588557086503,0.35148081949489346,0.5324985430467067,0.125837129052827,0.2871795969682636,0.42876927449353597,0.9187075217900156,0.33485381263044833,0.1127276260743168,0.17076828443228406,0.6181414835466537,0.452502391824961,0.8784316949663625,0.4904477357823997,0.4020171764742813,0.2543379053953912,0.8109376307038592,-0.2208957420666929,0.8061664499018869,-0.13108256710294347,0.6821371305130495,0.8608812662265584,0.6920387619087078,0.0003070357667664076,0.6528371448805131,0.5111659649543966,0.6247677399565488,0.9383753728166744,0.7901980091557367,-0.005148844173125538,0.565996320884187,0.15345097968445098,0.027285203300817584,0.8348163931589219,0.8627597919751433,0.38090235190690547,0.2799936623096763,0.8228093344446765,0.16108259190435736,0.4309252547057272,0.42209936328313546,0.3584038288734038,0.5358356480749578,0.7716960721836511,0.4184047871154059,0.7900956388485608,0.34009501940287384,0.13751061357064484,0.33872264083160075,0.5713035336214468,0.14362878446382574,0.4739464390398471,0.87382271649993,0.7185159497647122,0.34624212197747933,0.6575562260836137,0.15998942648730088,0.5238072996344164,0.28732638245224484,0.509883264833824,0.5587980475150295,0.6300624413584704,-0.015339290224517715,0.4415567780743291,0.7293511800797924,0.4410040707029219,0.7426437486442179,0.22061239781804048,0.43299539589328695,0.7945716598499902,0.2984455825002683,1.0,0.005615693508533553,0.5471514560249355,0.7813058962685081,0.551488962802345,0.6099286625962441,0.48027349375112777,0.3258561414328998,0.5337860073214804,0.25189678202299837,0.528626116469763,0.4612101069495663,0.5234138251203156,0.47173889881880504,0.6299211536397012,0.6324204559406218,0.4967154702899023,0.8925759379571461,0.7586813481008906,0.7068225614708917,-0.12932538236464025,0.2634031451068767,0.29251670604400537,0.33848329676167027,0.8278047864500978,0.8898756032337374,0.48502949927681444,0.7278461891801701,0.13452018921308856,0.06132442450786355,0.9286941816204822,0.7520769992247938,0.17826883027790932,0.5883515087664544,0.4359383409505812,-0.10360553477952439,0.17452940777710083,0.4805483857501372,0.2973626982648955,0.1627531983130173,0.18272505312703263,0.2218094110593077,0.22756720113880874,0.6294325825823575,0.03929307366768679,-0.054547221569156715,0.784180863982166,0.6488310122886806,0.19947352091441367,0.5405454791251665,0.853853152011903,-0.18410873985330076,0.3052707674534172,0.4941117784165993,0.06331240962379492,0.6853527292125832,0.238898702963383
ACC_pre_R,0.03759332682118983,0.062293790396222105,0.12870404802393848,0.22210327569479069,0.0401295698300606,0.3775844155140776,-0.04423109405560144,-0.04189861699259923,-0.2934598086370201,0.1831847181241004,-0.16497048909732662,0.49373121371871215,0.11716510374463703,0.0272182624502156,-0.20881526302759276,0.023032244477498253,-0.2999684883347286,0.3915846892934818,0.17082246491335154,-0.07444404268596395,-0.045485091427154116,0.03020573741001436,-0.03559100046593921,-0.0862328747519211,-0.06137933580975666,0.08495294669910501,-0.3050248243014034,-0.05163084457928234,-0.039587677610224,0.08418902029162643,-0.10438576284784931,-0.003650041959290221,-0.17340535510035432,-0.06891270176823588,-0.02600952440612036,-0.05794277314323674,-0.03449199671044499,-0.094629146472408,0.1621652876126217,0.13153884234444738,0.037389988185111,0.08085788422794273,0.059380209283269814,-0.4159168648335467,-0.1484730102098109,0.40188683713290785,-0.18020024446824334,-0.12327880608355417,-0.17117689584642035,0.05425853362858055,0.02299243601031411,-0.11044401909002068,0.065643589956812,0.284845384385151,0.27179420934346854,-0.10869716630284369,-0.02735804507986978,0.20299874478401073,-0.12859448000891077,0.07370971342902134,-0.22835643161307045,-0.16700614261560148,0.02752633760754704,0.016707346904362975,-0.1332546648035424,0.03355847300935924,0.3551312232989097,-0.2094844825146163,0.0011288055806029707,-0.1956871049929055,-0.24498445063408616,0.1579666976873177,-0.0164130526060035,-0.09303905741219443,-0.2598429931500118,0.04847550702313498,-0.0929348965721537,-0.42952104419352083,0.005615693508533553,1.0,-0.018974717368491496,-0.07662610908952729,-0.3110536014235683,-0.0514445955437898,-0.03774016654349071,0.24089965202607386,-0.032051704054565165,0.02785710461872464,-0.08808303052981634,-0.1563493767192007,-0.1904713675519923,-0.1956079113447761,0.18276042534387033,0.10731742577367905,0.15496934091309789,-0.09352252747847445,-0.08181015687015493,0.11746394689689776,0.0713510339132624,-0.07486452147373747,-0.06633503177536598,-0.36586923545738564,-0.12915602813650243,-0.04346832253400883,-0.12107058445090005,0.20582030055079872,0.25140879290017754,-0.46932662345991405,-0.0007389418268361849,0.049875163878664586,0.44972340787362947,-0.04474138751099956,0.37426804069747693,-0.30262389686477803,0.35425603346269446,-0.08186319052991635,0.22347109662967776,-0.17091452260715723,0.38655993608770733,-0.4929468145643629,-0.14476036377553686,-0.129228858520766,-0.30260106546436094,-0.2728396653841689,0.04172010264857316,-0.04350533057097033,0.032967752459445276,0.346233053207537,-0.10489216034825699,0.16766550592490356,0.05342695507344469,-0.007816794897162251,0.015152551890557845,-0.05569384861840335,-0.2971326607722784
Thal_LGN_L,0.22913883093842136,0.24184036392940397,-0.005371001894467428,0.5709478508533995,-0.06800856134868138,0.3831457878715058,0.17570856225704257,0.16480161118436812,0.3338710597995418,0.6124232340719387,-0.19761416626176834,0.21281377351817618,0.6466396068224508,0.4957775912547222,0.10082469660389917,0.045277478738540496,-0.16787026278880302,0.26085900167098547,0.4454612123709991,0.39012711223404656,0.2571900096707973,0.3077597918729454,-0.11447007781133853,0.3796284667554849,-0.20293679096466313,0.6608480446104787,-0.2700298698020686,0.3101324896975581,0.5488389790218449,0.5593043478861747,-0.256511735260952,0.32109100750189756,0.20898360715087352,0.2148655308226021,0.5233951339653716,0.38095038031331513,0.025768472606230136,0.5027347861125119,-0.030147156559229206,-0.07914304606430264,0.4650593805942512,0.564129101453813,0.4283443594207191,0.25208169926592094,0.40290920432209865,0.412374735009758,0.025283440702235524,0.46184105007803267,0.3550656610982897,0.27702809717023397,0.6161944787440559,0.3220698102864127,0.42155791573105716,0.37394364087055315,0.30983906104927095,0.043584544180426066,0.4165248790846733,0.21387890363491283,0.46508444818715905,0.6277298747867783,0.28493549648707117,0.07691328650842857,0.30040713992586365,-0.05347717660082623,0.591177916365622,0.3811002810602772,0.6045500493536987,0.18722060287151632,0.550564989010339,-0.03708141264841406,0.5345060138294884,0.5434777513753937,0.5123240362546723,0.3945796714335158,-0.3046703263822428,0.20998286297094,0.637057144618363,0.021164585856220466,0.5471514560249355,-0.018974717368491496,1.0,0.4481997895768591,0.5258156709601775,0.3128775880554667,0.17935653785578465,0.41778684531581706,0.33784932293587455,-0.04500305430910143,0.22438901746770826,0.3888216881480797,0.20986388590431765,-0.09437468448955248,0.4235967773179143,0.6171854088275137,0.17367374640338087,0.6104755628312835,0.4717023839621655,0.7020620956914091,0.2782328031071564,-0.17271077806345325,0.09836816810420775,0.1301380252792417,0.4428969525988657,0.4785043138570176,-0.012540053506949646,0.4964231079599033,0.1805535853545836,0.03632791171700415,0.49435577257207614,0.24449282927051097,-0.13349894688377714,0.3583121153715149,0.297113660726216,0.04688842073650292,-0.018410248089891917,0.44873873845865225,0.3385192333503024,0.512295723772753,0.19582419619563232,0.17752879731552093,-0.037818820801247745,0.39164090817727687,0.2728660361143131,-0.2556690332310215,0.4892005565606367,0.5906224437409204,0.2557566061843918,0.5735949831525545,0.5423362542172706,0.10449836602461814,0.34522009451704894,0.36186171578327825,-0.06267547289651179,0.3561245990748274,-0.16285998259192938
Hippocampus_L,0.4617875880912317,0.3483293722654334,0.2380263066559428,0.25456571960619945,-0.11207335572519424,0.21237535669592122,0.15796667727086536,0.28744598800728083,0.09423873423829512,0.34241484500402924,0.3874632991717838,0.10139838738056045,0.43774843733501245,0.7850393186512225,0.5789255131561138,0.11802108194092525,0.5199571259099541,0.647721892612093,0.314096596336817,0.8820119786565556,0.15953198872819932,0.13621557959438088,0.5420552413285786,0.9091563460953642,0.15185515454968837,0.6989757080331589,0.11114292414808453,0.6982780208049509,0.7981048872334947,0.5199976233907309,0.11217733660510387,0.531730323674243,0.40381873368858806,0.8923774119338428,0.8454725567374827,0.835554237048394,0.27279853223261413,0.4189473549128825,0.077199225971921,-0.17191526525977258,0.8791071677924837,0.7071714497029228,0.1695572068934961,0.34641409993277666,0.629329903096848,0.1233768861583215,0.38785009217548366,0.4905016849593286,0.33693269352159094,0.42483125861504756,0.731943705423563,0.6455478931489631,0.788221001520441,0.058739246051391615,-0.1083440114819224,0.5153977974664993,0.6588587868824924,-0.0518172299405511,0.4781564208369974,0.7622838119750748,0.6377280384512803,0.47210998434022006,0.5221110028907513,0.1312315746770735,0.3558610991058797,0.41541038340066455,0.24229357172352392,0.8318887957007162,0.5726400078004038,-0.10465877086047527,0.38149255082617495,0.6633210221761906,0.31449865450012715,0.7611324444874524,0.5190208387421404,0.4856618332094749,0.6900981990720245,0.20174380276618806,0.7813058962685081,-0.07662610908952729,0.4481997895768591,1.0,0.5147141449566169,0.7024962088562117,0.1686547727399597,0.09135755474640646,0.469635722066955,0.20679076695193402,0.7342555434211924,0.30151531412675914,0.4284734980543544,0.4741580773633819,0.5713204829752557,0.5091383186613917,0.5522278039898834,0.7640187975016429,0.7746924060668294,0.4982069505259058,-0.13978410325639662,0.24528009308273957,0.0038051801598852986,0.19871089371162753,0.6549126906965583,0.7364775538578696,0.7262977396251309,0.7596905754984242,0.12134821289796684,0.09852443439608526,0.7825745768460826,0.5689251691584248,0.4174613685088945,0.660805617786984,0.3750876941620828,-0.0015999468889693798,0.18954526913052974,0.5635483147929944,0.07676438736255699,0.02616239462376205,0.2197574166174939,0.0007721399251947314,0.5835767805475492,0.482853906277766,0.028848414950017703,0.3961358980182652,0.7818336954929265,0.28430128691426104,0.1033469012702106,0.27410752066731164,0.8065070999520607,-0.3295878224035967,-0.12524832887756004,0.1855491179444495,-0.005423100982716149,0.6951250374691352,0.3991894855658848
Thal_PuL_R,0.23882610556076564,0.20036309391140739,0.17124842242718602,0.2655279372493988,-0.15377231388620052,0.03605414042327308,0.2703725105485278,0.35118329301062257,0.28430025394003805,0.29547984429795054,0.11849095906305347,0.005626907680312232,0.31514225372957066,0.5220630305525547,0.294910572195663,0.09535810965520782,0.1142623252296514,0.31852875319194496,0.25945152402449906,0.5343108233249851,0.40356171111785805,0.21437864259526968,0.12308150637375506,0.5138866042913857,-0.08670114780923426,0.45605722810032173,-0.08288252276794565,0.41165903086045347,0.5404891096191671,0.4469797913358984,0.014835924763246593,0.5702555393054692,0.3763341255277288,0.37334900505576424,0.5331266363037894,0.48951967652250616,0.12638306743334946,0.4283184279615785,-0.029236486543999136,-0.10526996128789821,0.5213315412116769,0.4920981622104353,0.09798206173087551,0.5003502174747052,0.48749691503897574,0.04376934690804342,0.29560643828207184,0.49947949345835363,0.3489250273864462,0.2668104219556811,0.5385553077000246,0.3381209518800042,0.49214148138373315,0.171764331718248,0.051724050093192725,0.0810435583836585,0.46004768609293356,0.008327307406920052,0.45284433806124874,0.5188700077806316,0.5051781997683277,0.16797323545864734,0.3358820623080295,0.026841801679707913,0.4596295696739586,0.30042040877711906,0.24003825520621044,0.4259214160893604,0.3911366383306268,-0.17569581139826881,0.5643492926397015,0.47033674900771355,0.4450479469915556,0.4697089781761333,0.12885137021527407,0.11924573458486931,0.6406583205232779,0.1598957904218149,0.551488962802345,-0.3110536014235683,0.5258156709601775,0.5147141449566169,1.0,0.38980623261982245,0.24273096724802784,0.13438805517348176,0.4570125415433306,0.036020532099208684,0.3102898776533971,0.3765490261411485,0.3461784876585982,0.2718273705920707,0.3387080277918585,0.4139094119713013,0.4145001221020061,0.590906676421271,0.5191724268516893,0.44938125943015933,-0.04215009234802975,0.13673852364867567,0.19416600724993505,0.29499610240239776,0.5686568305710195,0.4912444831813458,0.2835256967612818,0.401142126731551,-0.012466182858090548,0.15700221563739608,0.508519697153457,0.3281212938568865,-0.17222125192859764,0.4520488061062113,0.09691662257233023,0.2677107334969401,-0.051664910011573535,0.47447969812366264,0.1152384661925857,0.2502999428136875,0.0052136847855590585,0.22024032730951376,0.1765219913030819,0.4329429908520033,0.19767797005941398,0.04414739595758556,0.5601495920550058,0.42648534852379677,0.25290649868770065,0.27881500025367817,0.6573328011928371,-0.23469777695841287,0.14528404863367345,0.33435739851281165,-0.1003752020753216,0.3745407855381844,0.15638195270628333
Cerebellum_9_R,0.3769605854601347,0.2141494794146203,0.3126133892223928,0.26413003896702236,-0.200028766435093,0.247060763803743,0.16351104983358142,0.3363705055456022,0.17820660855994927,0.2506205631858614,0.2452599780656787,0.057522327236820825,0.2722427195941666,0.620275250174153,0.5597793015517236,0.059053089044603484,0.3710642746856442,0.45090090269354016,0.1908694722078789,0.6449926593252413,0.12369606966270771,0.2826138922172233,0.33440021584876817,0.6821342276265198,0.033402511976981276,0.5620451469942401,0.16993891613876627,0.5541916631610723,0.620010480922119,0.4265246212525144,0.02075739920752776,0.42734851972058047,0.31220355819758244,0.6813574886112482,0.6727818730491663,0.5925970763983076,0.2719596770102982,0.3463713937797973,0.01707688095891688,-0.1402566938885927,0.6685449578984591,0.5109542181580702,0.09677254359043813,0.3394898647373145,0.5676150686232078,0.13391095106783205,0.3427734605528032,0.27399276559987396,0.10401944350225586,0.29670256997283095,0.6048439360944017,0.684626317405721,0.5978129509224162,0.06615661222417467,-0.24435158169908838,0.37457839236278156,0.49325758983237283,-0.08806650114874806,0.36555213328835084,0.6383403996468243,0.6002430478933466,0.32959319970730216,0.3041956241516654,0.14276062565378997,0.27658103272515155,0.2285167910188851,0.18462420421738948,0.6663805210860618,0.47649439293412144,-0.04918775969134899,0.2691798451010806,0.46045306668590197,0.22213236612615272,0.7365465680927545,0.3898785383957014,0.4058052602550689,0.5168534549236607,0.3024027964236524,0.6099286625962441,-0.0514445955437898,0.3128775880554667,0.7024962088562117,0.38980623261982245,1.0,0.16408740075418377,0.03599155249825709,0.4130052606325293,0.24743276371486048,0.5771502467216231,0.281261320827805,0.285388279783796,0.44167537782694566,0.4882052629436648,0.5137307050953923,0.3999899624294186,0.6310451631127283,0.6758274576295433,0.41319111423648336,-0.2859857670069387,0.3623419056013478,0.041612888951951726,0.27990801157963535,0.5326219046614806,0.5132831371685445,0.508381438133952,0.5378759017903545,0.22859872082422641,0.08493923392119387,0.6049312523927746,0.4160727051643677,0.24165245297187862,0.7770214529401736,0.2544423115234104,-0.014384791781209775,0.10885056859841694,0.41155845620160114,0.02377423073466369,-0.0738382347318538,0.14390135684001049,0.13165577615534807,0.4008308964906131,0.4510616806527917,0.14846937921968975,0.1921276287220713,0.6558878772001373,0.24071447032071483,0.2695562524935669,0.24983442418687604,0.6465924912713124,-0.4041195329306001,-0.21425063179867151,0.2812524409567394,-0.025876135792467506,0.48280134717451173,0.31051594610515515
